Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Instrument Type,Name,Address,Tender Stage
28-Feb-2026,"INR 3,010,494",180.0,RAJESH MANI TRIPATHI,11-Mar-2026 01:35 PM,138.pdf (1589.00 KB),Karyadeshsummary,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Basti,2026_UPRNS_1115240_2,138/UPRNSS/E-T/25-26D-09-02-26,"Construction of M.C.H. Block at C.H.C. Khesaraha, District-Siddharth Nagar.",1.0,5880693.0,P. S. CONSTRUCTION,INR,"3,010,494",1.0,5883029.0,M/S AZAD PRATAP RAO,17-Feb-2026 02:05 AM,Rejected-Finance,High Bid Quoted,26-Feb-2026 03:31 PM,Finance,financial summary,SANTOSH KUMAR KUSHWAHA,26-Feb-2026 03:26 PM,finance_2069035.pdf,BOQ Comparative Chart,Daljeet Singh,Internal,Dhanesh Maurya Rajesh Mani Tripathi Santosh Kumar kushwaha,RAJESH MANI TRIPATHI,23-Feb-2026 12:01 PM,23-Feb-2026 12:05 PM,techsummary_2069035.pdf (2199.59 KB),Technical,Technicalsummary,RAJESH MANI TRIPATHI,23-Feb-2026 12:00 PM,technical_2069035.pdf,Daljeet Singh,Internal,Dhanesh Maurya Rajesh Mani Tripathi Santosh Kumar Kushwaha,SANTOSH KUMAR KUSHWAHA,26-Feb-2026 03:31 PM,finsummary_2069035.pdf (655.47 KB),AOC,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Basti,138/UPRNSS/E-T/25-26D-09-02-26,2026_UPRNS_1115240_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"4,720",EE,UPRNSS Basti,Yes,1.0,Fee/PreQual/Technical,.pdf,Nit,"60,500",Yes,fixed,,EE,EE UPRNSS Basti,"Construction of M.C.H. Block at C.H.C. Khesaraha, District-Siddharth Nagar.","Construction of M.C.H. Block at C.H.C. Khesaraha, District-Siddharth Nagar.",Please refer Tender documents. ,NA ,"30,12,000",Civil Works,NA ,Tender,30.0,180.0,H.No-2750 Katra Bypass Near Balumandi Gandhi Nagar,272001.0,NA ,NA ,NA ,UPRNSS Basti,No ,No,12-Feb-2026 12:45 PM,18-Feb-2026 09:00 AM,12-Feb-2026 12:45 PM,17-Feb-2026 06:00 PM,NA ,NA ,12-Feb-2026 12:45 PM,17-Feb-2026 06:00 PM,23-Feb-2026 12:05 PM,1.0,FDR - Fixed Deposit,EE UPRNSS Basti,EE UPRNSS Basti,AOC
,,,,,,,,,,,,,,,,2.0,5882071.0,M/s Kalhans Traders,16-Feb-2026 09:29 PM,Rejected-Finance,High Bid Quoted,26-Feb-2026 03:31 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,.pdf,Format,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,RTGS - RTGS Payment,,,AOC
,,,,,,,,,,,,,,,,3.0,5880693.0,P. S. CONSTRUCTION,16-Feb-2026 06:18 PM,Accepted-AOC,Accept,11-Mar-2026 01:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,.pdf,Itemsandrate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
