S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No,Instrument Type,Tender Stage
1.0,5844019.0,M/S JAI CONSTRUCTION,INR,"2,345,530",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Basti,2026_SCIDC_1110722_1,2097 /EE Basti /E-Tender /sansad Nidhi Basti /2025-26 Date 29 -01-2026,Construction of CC Road work at Gram Panchayat Majhamanpur Me Raja Ke Bag Ke Pitch Sadak Se Santram Rajbhar Ke Ghar Tak 300 Mtr Block Gaur Distt Basti. (Sansad Nidhi Basti),1,5836078,AKANKSHA ASSOCIATES,02-Feb-2026 09:57 AM,Rejected-Finance,L2,09-Mar-2026 05:07 PM,11-Mar-2026,"INR 2,345,530",90.0,Ramesh Bahadur Shahi,11-Mar-2026 03:41 PM,MajhamanpurLOI.pdf (1046.00 KB),M/s Jai Construction Found L1,Sri Ramesh Bahadur Shahi EE,Internal,Attached,Ramesh Bahadur Shahi,17-Feb-2026 05:05 PM,18-Feb-2026 09:00 AM,techsummary_2051369.pdf (361.56 KB),Finance,M/S JAI CONSTRUCTION Found L1,Ramesh Bahadur Shahi,09-Mar-2026 05:04 PM,finance_2051369.pdf,BOQ Comparative Chart,Sri Ramesh Bahadur Shahi EE,Internal,Attached,Ramesh Bahadur Shahi,09-Mar-2026 05:07 PM,finsummary_2051369.pdf (516.52 KB),Technical,M/S JAI CONSTRUCTION and m/s AKANKSHA ASSOCIATES Found,Ramesh Bahadur Shahi,17-Feb-2026 05:03 PM,technical_2051369.pdf,AOC,30-Jan-2026 09:00 AM,07-Feb-2026 02:00 PM,30-Jan-2026 09:00 AM,07-Feb-2026 01:00 PM,30-Jan-2026 09:00 AM ,07-Feb-2026 01:00 PM ,30-Jan-2026 09:00 AM,07-Feb-2026 01:00 PM,18-Feb-2026 09:00 AM,1,Fee/PreQual/Technical,.pdf,NIT,"1,652",UPSCIDCO,BASTI,No,Construction of CC Road work at Gram Panchayat Majhamanpur Me Raja Ke Bag Ke Pitch Sadak Se Santram Rajbhar Ke Ghar Tak 300 Mtr Block Gaur Distt Basti. (Sansad Nidhi Basti),Construction of CC Road work at Gram Panchayat Majhamanpur Me Raja Ke Bag Ke Pitch Sadak Se Santram Rajbhar Ke Ghar Tak 300 Mtr Block Gaur Distt Basti. (Sansad Nidhi Basti),As Given in NIT ,NA ,"23,46,000",Civil Works,NA ,Tender,90.0,90.0,Basti,272001.0,"H.No. 1348 Jaypurawa Gandhinagar, near Nagar pali ","H.No. 1348 Jaypurawa Gandhinagar, near Nagar palika Ke Piche , Basti ",04-Feb-2026 12:00 PM ,UPSCIDCO BASTI,No ,No,"47,000",No,fixed,,UPSCIDCO,BASTI,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Basti,2097 /EE Basti /E-Tender /sansad Nidhi Basti /2025-26 Date 29 -01-2026,2026_SCIDC_1110722_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,Executive Engineer,"H.No. 1348 Jaypurawa Gandhinagar, near Nagar palika Ke Piche , Basti",1,FDR - Fixed Deposit,AOC
,,,,,,,,,2,5844019,M/S JAI CONSTRUCTION,05-Feb-2026 10:19 AM,Accepted-AOC,L1,11-Mar-2026 03:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,RTGS - RTGS Payment,AOC
