Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,NIT,19-Feb-2026 09:00 AM,25-Feb-2026 02:00 PM,19-Feb-2026 10:00 AM,25-Feb-2026 12:00 PM,19-Feb-2026 10:00 AM ,25-Feb-2026 12:00 PM ,19-Feb-2026 10:00 AM,25-Feb-2026 12:00 PM,03-Mar-2026 04:50 PM,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||EGCC Circle, Bijnore||EGCD-6, nazibabad",07/EE/2025-26,2026_UPIDC_1117767_1,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,"64,000",No,fixed,,Nil,Nil,Berm cutting of Nagina Branch from km. 7.750 to km. 28.930 for the Year 2025-26,Berm cutting of Nagina Branch from km. 7.750 to km. 28.930 for the Year 2025-26,Please refer tender documents ,NA ,"32,00,000",Civil Works - Canal,NA ,Tender,90.0,21.0,Najibabad,246763.0,NA ,NA ,NA ,Najibabad,No ,No,Executive Engineer,EGCCD6 Najibabad,1.0,SBI Bank,354.0,Nil,Nil,No,AOC,Technical,06 bidders admitted,Trilok Chand,28-Feb-2026 06:43 PM,,Er. Trilok Chand,Internal,EE EGCCD2 Haridwar,Trilok Chand,17-Mar-2026 06:05 PM,finsummary_2077111.pdf (336.08 KB),Finance,06 bidders admitted,Trilok Chand,05-Mar-2026 03:30 PM,,BOQ Comparative Chart,Er. Trilok Chand,Internal,EE EGCCD2 Haridwar,Trilok Chand,28-Feb-2026 07:06 PM,03-Mar-2026 04:50 PM,techsummary_2077111.pdf (336.08 KB),17-Mar-2026,"INR 1,715,770",21.0,Trilok Chand,17-Mar-2026 06:26 PM,1.pdf (304.00 KB),DOS 07-03-2026,1,5925245,dinesh kumar contractor,25-Feb-2026 11:54 AM,Rejected-Finance,Lowest II,17-Mar-2026 06:05 PM,1.0,5925458.0,MA AND SONS,INR,"1,715,770","U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||EGCC Circle, Bijnore||EGCD-6, nazibabad",2026_UPIDC_1117767_1,07/EE/2025-26,Berm cutting of Nagina Branch from km. 7.750 to km. 28.930 for the Year 2025-26,AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5925458,MA AND SONS,24-Feb-2026 06:19 PM,Accepted-AOC,Lowest I,17-Mar-2026 06:26 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5922582,M/S VIPIN KUMAR CONTRACTOR,24-Feb-2026 11:32 AM,Rejected-Finance,Lowest VI,17-Mar-2026 06:05 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5924523,NARENDRA KUMAR,24-Feb-2026 10:31 PM,Rejected-Finance,Lowest V,17-Mar-2026 06:05 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5928524,SHEESHPAL SINGH CONTRACTOR,25-Feb-2026 11:36 AM,Rejected-Finance,Lowest IV,17-Mar-2026 06:05 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5927924,VED PRAKASH,25-Feb-2026 09:40 AM,Rejected-Finance,Lowest III,17-Mar-2026 06:05 PM,,,,,,,,,,AOC
