Cover No,Cover,Document Type,Description,Name,Address,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1,Fee/PreQual/Technical,.pdf,NIT,Executive Engineer,Office of the Executive Engineer Kanpur Division Lower Ganga Canal Kanpur 208004,1.0,SBI Bank,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||II Circle Irrigation Works, Kanpur||KDLGC, kanpur",03/EE/20256-26,2026_UPIDC_1120113_26,Yes,Auction,Item Rate,Works,2.0,No,No,Online,No,No,No,"1,44,000",No,fixed,,Nil,Nil,09-Mar-2026 09:00 AM,14-Mar-2026 03:00 PM,09-Mar-2026 10:00 AM,14-Mar-2026 02:00 PM,NA ,NA ,09-Mar-2026 10:00 AM,14-Mar-2026 02:00 PM,16-Mar-2026 05:00 PM,Auction,Auction for Extra Silt/Malba/Kachra in Devha Mr. from km 0.000 to 0.500 (L/B and R/B),Please refer Tender documents. ,NA ,"1,44,000",Civil Works - Others,NA ,Tender,90.0,14.0,Kanpur,208004.0,NA ,NA ,NA ,Office of the E.E.K.D.L.G.C. Kanpur,No ,No,559.0,Nil,Nil,No,AOC,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||II Circle Irrigation Works, Kanpur||KDLGC, kanpur",2026_UPIDC_1120113_26,03/EE/20256-26,Auction,1,5970938,ASHUTOSH TRIPATHI,13-Mar-2026 05:20 PM,Rejected-Finance,L1,18-Mar-2026 04:58 PM,Mahendra Kumar,Internal,1 Mahendra Kumar 2 Durn Kumar 3 Surya Mani Singh 4 Pankaj Gautam 5 Jaiswar Pramod Kumar 6 Vinod Kumar,Mahendra Kumar,18-Mar-2026 04:58 PM,finsummary_2090868.pdf (173.08 KB),Finance,Financial Bid open by committee,Mahendra Kumar,16-Mar-2026 05:37 PM,finance_2090868.pdf,BOQ Comparative Chart,1.0,5971940.0,BALA JI CONSTRUCTION,INR,"154,800",Mahendra Kumar,Internal,1 Mahendra Kumar 2 Durn Kumar 3 Surya Mani Singh 4 Pankaj Gautam 5 Jaiswar Pramod Kumar 6 Vinod Kumar,Mahendra Kumar,16-Mar-2026 04:37 PM,16-Mar-2026 05:00 PM,techsummary_2090868.pdf (173.08 KB),Technical,Technical bid open by committee,Mahendra Kumar,16-Mar-2026 11:42 AM,technical_2090868.pdf,19-Mar-2026,"INR 154,800",14.0,Mahendra Kumar,18-Mar-2026 05:05 PM,Committee.pdf (173.00 KB),Boq,AOC
2,Finance,.xls,Boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,2,5971940,BALA JI CONSTRUCTION,14-Mar-2026 01:05 PM,Accepted-AOC,L2,18-Mar-2026 05:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
