Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1,Fee/PreQual/Technical,.pdf,"Tender Notice, Fee, EMD and BOQ",09-Mar-2026 05:00 PM,16-Mar-2026 02:00 PM,09-Mar-2026 05:00 PM,16-Mar-2026 01:00 PM,NA ,NA ,09-Mar-2026 05:00 PM,16-Mar-2026 01:00 PM,17-Mar-2026 05:40 PM,1.0,RTGS - RTGS Payment,"1,062",EE UPSCIDCO,BAREILLY,No,Executive Engineer Officer,"UPSCIDCO. 154, Tilhar House, Gali in front of S.S.P. Office, Civil Lines, Bareilly",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Bareilly,1162-4/E.E. BLY/E-Tender/BLY/2025-26 Dt. 25.02.2026,2026_SCIDC_1119909_2,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,Construction of C.C. Road and Drain work at Vill. Kachnera in Kumar Sen House to Tularam House (Vidhayak Nidhi),Construction of C.C. Road and Drain work at Vill. Kachnera in Kumar Sen House to Tularam House (Vidhayak Nidhi),Construction of C.C. Road and Drain work at Vill. Kachnera in Kumar Sen House to Tularam House (Vidhayak Nidhi) ,NA ,"7,72,060",Civil Works - Roads,Const. of CC Road and Drain work at Vill. Kachnera ,Tender,90.0,60.0,Bareilly,243001.0,NA ,NA ,NA ,"UPSCIDCO. 154, Tilhar House, Civil Lines, Bareilly",No ,No,"15,500",No,fixed,,EE UPSCIDCO,BAREILLY,AOC,Charan Singh Arya,Internal,"Charan Singh Arya, Bhaskar Mishra",Charan Singh Arya,17-Mar-2026 05:36 PM,17-Mar-2026 05:40 PM,techsummary_2091768.pdf (288.18 KB),Finance,Financial Bid Opening Summary,Charan Singh Arya,19-Mar-2026 01:09 PM,finance_2091768.pdf,BOQ Comparative Chart,Charan Singh Arya,Internal,"Charan Singh Arya, Bhaskar Mishra",Charan Singh Arya,19-Mar-2026 02:10 PM,finsummary_2091768.pdf (760.29 KB),Technical,Technical Bid Opening Summary,Charan Singh Arya,17-Mar-2026 05:29 PM,technical_2091768.pdf,1.0,5972462.0,Syed Construction,INR,"771,673.97",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Bareilly,2026_SCIDC_1119909_2,1162-4/E.E. BLY/E-Tender/BLY/2025-26 Dt. 25.02.2026,Construction of C.C. Road and Drain work at Vill. Kachnera in Kumar Sen House to Tularam House (Vidhayak Nidhi),1,5972875,M/S MAHAVEER CONSTRUCTION AND GENERAL ORDER SUPPLIERS,16-Mar-2026 12:28 AM,Rejected-AOC,IInd Lowest Rate,19-Mar-2026 06:05 PM,19-Mar-2026,"INR 771,673.97",60.0,Charan Singh Arya,19-Mar-2026 06:05 PM,LOI4.pdf (780.00 KB),Total Contract Value Rs. 771673.97,AOC
2,Finance,.xls,Financial Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5972462,Syed Construction,14-Mar-2026 03:41 PM,Accepted-AOC,Ist Lowest Rate,19-Mar-2026 06:05 PM,,,,,,,,AOC
