Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Instrument Type,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Tender Stage
18-Mar-2026,"INR 805,971.61",180.0,Sanjai Gangwar,18-Mar-2026 04:36 PM,134f.pdf (550.00 KB),1,5968825,M/S Mahendra Pratap Singh,13-Mar-2026 09:49 AM,Accepted-AOC,ok,18-Mar-2026 04:37 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Mathura,2026_SCIDC_1120058_2,134/FZD/MLA/25-26,"CONSTRUCTION OF C.C. ROAD FROM VANKHANDESHVAR MANDIR TO DABAR ROAD AT VILL.- NARKHI, BLOCK- NARKHI, DIST.- FIROZABAD.",1.0,5968825.0,M/S Mahendra Pratap Singh,INR,"805,971.61",Technical,All bids are ok.,Sanjai Gangwar,17-Mar-2026 01:15 PM,technical_2090271.pdf,Executive Engineer,Internal,,Sanjai Gangwar,18-Mar-2026 04:31 PM,finsummary_2090271.pdf (550.02 KB),Finance,RATE OF M/S Mahendra Pratap Singh IS ACCEPTED,Pramod Kumar,18-Mar-2026 12:53 PM,finance_2090271.pdf,BOQ Comparative Chart,Executive Engineer,Internal,,Sanjai Gangwar,17-Mar-2026 02:58 PM,17-Mar-2026 03:00 PM,techsummary_2090271.pdf (373.25 KB),AOC,"CONSTRUCTION OF C.C. ROAD FROM VANKHANDESHVAR MANDIR TO DABAR ROAD AT VILL.- NARKHI, BLOCK- NARKHI, DIST.- FIROZABAD.","CONSTRUCTION OF C.C. ROAD FROM VANKHANDESHVAR MANDIR TO DABAR ROAD AT VILL.- NARKHI, BLOCK- NARKHI, DIST.- FIROZABAD.",Please refer Tender documents. ,NA ,"8,06,000",Civil Works,NA ,Tender,180.0,180.0,sikandra agra,282007.0,NA ,NA ,NA ,"H.No.-128, Paschimpuri, Near Pani Ki Tanki, Sikand",No ,No,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Mathura,134/FZD/MLA/25-26,2026_SCIDC_1120058_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,07-Mar-2026 01:00 PM,13-Mar-2026 01:00 PM,07-Mar-2026 01:00 PM,13-Mar-2026 12:00 PM,NA ,NA ,07-Mar-2026 01:00 PM,13-Mar-2026 12:00 PM,17-Mar-2026 03:00 PM,1.0,RTGS - RTGS Payment,1,Fee/PreQual/Technical,.pdf,NIT,"16,000",No,fixed,,UPSCIDCO,FIROZABAD,"1,062",UPSCIDCO,FIROZABAD,No,Executive engineer,"Ex. En. Office H.No.-128, Paschimpuri, Near Pani Ki Tanki, Sikandra, Agra.",AOC
,,,,,,2,5968855,M/S RAJKAMAL CONSTRUCTIONS,12-Mar-2026 08:38 PM,Rejected-AOC,ok,18-Mar-2026 04:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,AOC
