Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle, Bulandshahar||MGCCD-4, Amroha",06/EE/25-26,2026_UPIDC_1108164_2,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,tac,CONSTRUCTION OF V.R.B. AT KM 6.350 OF MOHMMADPUR MINOR UNDER M.G.C. PROJECT STAGE - II IN DIST - AMROHA,CONSTRUCTION OF V.R.B. AT KM 6.350 OF MOHMMADPUR MINOR UNDER M.G.C. PROJECT STAGE - II IN DIST - AMROHA LOT02,Please refer Tender documents. ,NA ,"14,10,000",Civil Works - Canal,NA ,Tender,90.0,NA ,AMROHA,244222.0,NA ,NA ,NA ,EEMGCCD4 AMROHA,No ,No,21-Jan-2026 03:20 PM,27-Jan-2026 11:00 AM,21-Jan-2026 03:20 PM,27-Jan-2026 10:00 AM,NA ,NA ,21-Jan-2026 03:20 PM,27-Jan-2026 10:00 AM,29-Jan-2026 11:00 AM,"28,200",No,percentage,2.0%,Nil,Nil,EE,EEMGCCD4 AMROHA,1.0,SBI Bank,854.0,Nil,Nil,No,AOC,S.S.A. KIRMANI,Internal,manojkumaree13,SYED SHAHNAWAZ ALI KIRMANI,28-Jan-2026 04:56 PM,29-Jan-2026 11:00 AM,techsummary_2045653.pdf (672.35 KB),Finance,financal,SYED SHAHNAWAZ ALI KIRMANI,07-Feb-2026 12:53 PM,,BOQ Comparative Chart,Technical,tacnical,SYED SHAHNAWAZ ALI KIRMANI,28-Jan-2026 04:41 PM,technical_2045653.pdf,1,5825676,AMAR CONSTRUCTION COMPANY,27-Jan-2026 12:25 AM,Accepted-AOC,L1,11-Mar-2026 03:06 PM,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle, Bulandshahar||MGCCD-4, Amroha",2026_UPIDC_1108164_2,06/EE/25-26,CONSTRUCTION OF V.R.B. AT KM 6.350 OF MOHMMADPUR MINOR UNDER M.G.C. PROJECT STAGE - II IN DIST - AMROHA,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2,5824694,BASERA DEVELOPERS,26-Jan-2026 06:15 PM,Rejected-Finance,L6,10-Feb-2026 01:44 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,3,5825878,Deols Enterprises,27-Jan-2026 05:58 AM,Rejected-Finance,L3,10-Feb-2026 01:44 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,4,5824980,m/s sharam singh contractors,26-Jan-2026 07:02 PM,Rejected-Finance,L5,10-Feb-2026 01:44 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,5,5825978,M/S Z.A BUILDCON,27-Jan-2026 08:57 AM,Rejected-Finance,L4,10-Feb-2026 01:44 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,6,5825090,VED PRAKASH,26-Jan-2026 08:43 PM,Rejected-Finance,L2,10-Feb-2026 01:44 PM,,,,,AOC
