S.No,Instrument Type,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
1.0,RTGS - RTGS Payment,"19,000",No,fixed,,UPSCIDCO,FIROZABAD,1.0,Fee/PreQual/Technical,.pdf,NIT,Executive engineer,"Ex. En. Office H.No.-128, Paschimpuri, Near Pani Ki Tanki, Sikandra, Agra.",12-Mar-2026 01:00 PM,19-Mar-2026 01:00 PM,12-Mar-2026 01:00 PM,19-Mar-2026 12:00 PM,NA ,NA ,12-Mar-2026 01:00 PM,19-Mar-2026 12:00 PM,20-Mar-2026 02:50 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Mathura,160/FZD/MLA/25-26,2026_SCIDC_1124206_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"Construction of Interlocking Road and Drainage System from Shree Sunil Kumar House to Shree Munnesh Kumar Ji House at Vill. -Kheriemma, Block- Eka Distt. Firozabad.","Construction of Interlocking Road and Drainage System from Shree Sunil Kumar House to Shree Munnesh Kumar Ji House at Vill. -Kheriemma, Block- Eka Distt. Firozabad.",Please refer Tender documents. ,NA ,"9,63,000",Civil Works,NA ,Tender,180.0,180.0,sikandra agra,282007.0,NA ,NA ,NA ,"H.No.-128, Paschimpuri, Near Pani Ki Tanki, Sikand",No ,No,"1,062",UPSCIDCO,FIROZABAD,No,AOC,Executive Engineer,Internal,,Sanjai Gangwar,20-Mar-2026 05:55 PM,finsummary_2095048.pdf (495.67 KB),Technical,Two of three bids are ok.,Sanjai Gangwar,20-Mar-2026 02:47 PM,technical_2095048.pdf,Executive Engineer,Internal,,Sanjai Gangwar,20-Mar-2026 02:49 PM,20-Mar-2026 02:50 PM,techsummary_2095048.pdf (275.70 KB),Finance,Rate of M/s MAA BUILDERS is accepted.,Sanjai Gangwar,20-Mar-2026 05:54 PM,finance_2095048.pdf,BOQ Comparative Chart,1,5987733,M/s MAA BUILDERS,19-Mar-2026 09:25 AM,Accepted-AOC,ok,20-Mar-2026 05:57 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Mathura,2026_SCIDC_1124206_1,160/FZD/MLA/25-26,"Construction of Interlocking Road and Drainage System from Shree Sunil Kumar House to Shree Munnesh Kumar Ji House at Vill. -Kheriemma, Block- Eka Distt. Firozabad.",AOC
,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5986611,M/S SHREE BANKEY BIHARI CONSTRUCTION,18-Mar-2026 09:11 PM,Rejected-AOC,ok,20-Mar-2026 05:57 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,5987864,YASH CONSTRUCTION,19-Mar-2026 10:20 AM,Not Admitted-Fee/PreQual/Technical,Others-Tender fees and EMD amount not recieved.,20-Mar-2026 02:47 PM,,,,,AOC
