Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
EE RED KUSHINAGAR,Internal,,Virendra Kumar Pandey,05-Mar-2026 05:12 PM,05-Mar-2026 06:00 PM,techsummary_2081195.pdf (887.21 KB),10-Mar-2026,INR 100,90.0,Virendra Kumar Pandey,10-Mar-2026 11:43 AM,15.pdf (147.00 KB),Technical,Bid Opening Summary,Virendra Kumar Pandey,05-Mar-2026 04:00 PM,,1.0,5942785.0,M/s Bindu Devi,INR,100.0,Finance,Bid Opening Summary,Praveen Kumar,05-Mar-2026 09:44 PM,,BOQ Comparative Chart,EE RED KUSHINAGAR,Internal,,Virendra Kumar Pandey,07-Mar-2026 10:31 PM,finsummary_2081195.pdf (146.81 KB),Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,2026_REDUP_1119268_15,2324/RED Tender KUSHINAGAR,GRAM SABHA MISHRAULI ME YOGENDRA KE KHET SE RANGLAL KE GHAR KI TARAF JANE WALE MARG PAR CC ROAD KA NIRMAD KARYA,1,5942785,M/s Bindu Devi,02-Mar-2026 09:18 PM,Accepted-AOC,L1,10-Mar-2026 11:43 AM,AOC,"33,000",No,fixed,,Nil,Nil,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,"2,336",Nil,Nil,No,EE RED KUSHINAGAR,EE RED KUSHINAGAR,1.0,SBI Bank,28-Feb-2026 03:00 PM,05-Mar-2026 03:00 PM,28-Feb-2026 03:00 PM,05-Mar-2026 03:00 PM,NA ,NA ,28-Feb-2026 03:00 PM,05-Mar-2026 03:00 PM,05-Mar-2026 06:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,2324/RED Tender KUSHINAGAR,2026_REDUP_1119268_15,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,GRAM SABHA MISHRAULI ME YOGENDRA KE KHET SE RANGLAL KE GHAR KI TARAF JANE WALE MARG PAR CC ROAD KA NIRMAD KARYA,GRAM SABHA MISHRAULI ME YOGENDRA KE KHET SE RANGLAL KE GHAR KI TARAF JANE WALE MARG PAR CC ROAD KA NIRMAD KARYA,Please refer Tender documents. ,NA ,"16,47,000",Civil Works,NA ,Tender,90.0,90.0,work,274302.0,NA ,NA ,NA ,EE RED KUSHINAGAR,No ,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5945698,SHRI SURYA BLOCKS,03-Mar-2026 02:41 PM,Rejected-Finance,L2,07-Mar-2026 10:31 PM,AOC,,,,,,,2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
