S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,SBI Bank,21-Jan-2026 10:00 AM,28-Jan-2026 11:00 AM,21-Jan-2026 10:00 AM,27-Jan-2026 05:00 PM,NA ,NA ,21-Jan-2026 10:00 AM,27-Jan-2026 05:00 PM,19-Feb-2026 11:00 AM,Construction of Drainage Syphon at Km 0.380 of Derwaharvanshpur Mr.,Construction of Drainage Syphon at Km 0.380 of Derwaharvanshpur Mr.,Please refer Tender documents. ,NA ,"21,69,000",Civil Works - Canal,NA ,Tender,90.0,180.0,Bahraich,271801.0,NA ,NA ,NA ,EE Saryu Nahar Khand-1 Balrampur,No ,No,EE Saryu Nahar Khand-1 Balrampur,EE Saryu Nahar Khand-1 Balrampur,"2,354",Nil,Nil,No,"43,400",Yes,fixed,,Nil,Nil,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||SCD-1 Balrampur",03/EE/2025-26,2026_UPIDC_1107737_9,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,NIT,AOC,Pramod Kumar,Internal,AKHILESH KUMAR SINGH,Pramod Kumar,19-Feb-2026 10:47 AM,19-Feb-2026 11:00 AM,techsummary_2044712.pdf (170.16 KB),Finance,file,Pramod Kumar,23-Feb-2026 06:31 PM,finance_2044712.pdf,BOQ Comparative Chart,Pramod Kumar,Internal,AKHILESH KUMAR SINGH,Pramod Kumar,23-Feb-2026 08:37 PM,finsummary_2044712.pdf (170.16 KB),Technical,file,Pramod Kumar,09-Feb-2026 02:03 PM,technical_2044712.pdf,1.0,5823066.0,SHUBHAM TRIPATHI,INR,"1,835,155.7","U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||SCD-1 Balrampur",2026_UPIDC_1107737_9,03/EE/2025-26,Construction of Drainage Syphon at Km 0.380 of Derwaharvanshpur Mr.,1,5819264,ASHOK KUMAR SINGH,27-Jan-2026 01:44 PM,Rejected-Finance,L3,23-Feb-2026 08:37 PM,16-Mar-2026,"INR 1,835,155.7",180.0,Pramod Kumar,16-Mar-2026 02:07 PM,9.pdf (326.00 KB),L1,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5820758,M/s Anil Kumar Srivastava Contractor,24-Jan-2026 06:32 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,09-Feb-2026 02:03 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5818894,M/S RADHIKA CONSTRUCTION COMPANY,26-Jan-2026 01:23 AM,Rejected-Finance,L2,23-Feb-2026 08:37 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5823066,SHUBHAM TRIPATHI,26-Jan-2026 08:01 PM,Accepted-AOC,L1,16-Mar-2026 02:07 PM,,,,,,,,AOC
