S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage
1,5955586,M/S GAJENDRA ENGG. WORKS,07-Mar-2026 07:38 PM,Rejected-AOC,2nd Lowest bidder rejected,20-Mar-2026 03:13 PM,1.0,5956248.0,M/S RAJ VARDHAN H.U.F,INR,"2,105,460",U P Irrigation Department (Mechanical)||Chief Engineer Tubewell West Meerut||S E TWC Agra||EE TC Division Agra,2026_UPIDM_1119034_1,06/EE/2025-26 LOT 2,DRILLING OF STATE TUBEWELL,16-Mar-2026,"INR 2,105,460",15.0,Ashok Kumar,20-Mar-2026 03:12 PM,AOCRAJLOT2.pdf (1061.00 KB),"M/S RAJ VARDHAN H.U.F. MOTI BHAWAN, AGRA ROAD, FATEHABAD, AGRA",Ashok Kumar singh,Internal,,Ashok Kumar,10-Mar-2026 04:26 PM,finsummary_2080312.pdf (361.18 KB),Technical,Bidder qualified for financial,Ashok Kumar,10-Mar-2026 02:27 PM,,ASHOK KUMAR SINGH,Internal,,Ashok Kumar,10-Mar-2026 03:10 PM,10-Mar-2026 03:15 PM,techsummary_2080312.pdf (361.18 KB),Finance,financial qualified,Ashok Kumar,10-Mar-2026 03:27 PM,,BOQ Comparative Chart,AOC,DRILLING OF STATE TUBEWELL,DRILLING OF STATE TUBEWELL,Please refer Tender documents. ,NA ,"22,14,000",Water Equipments/ Meter/ Drilling/ Boring,NA ,Tender,90.0,15.0,AGRA,282001.0,NA ,NA ,NA ,EE TCD AGRA,No ,No,U P Irrigation Department (Mechanical)||Chief Engineer Tubewell West Meerut||S E TWC Agra||EE TC Division Agra,06/EE/2025-26 LOT 2,2026_UPIDM_1119034_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Both(Online/Offline),No,No,No,EE TCD AGRA,EE TCD KHANDARI CROSSING AGRA,"44,500",No,fixed,,EE TCD AGRA,AGRA,1.0,Fee/PreQual/Technical,.pdf,NIT,1.0,SBI Bank,03-Mar-2026 12:00 PM,09-Mar-2026 03:00 PM,03-Mar-2026 12:00 PM,09-Mar-2026 12:00 PM,NA ,NA ,03-Mar-2026 12:00 PM,09-Mar-2026 12:00 PM,10-Mar-2026 03:15 PM,354.0,NIL,NIL,No,1.0,EMD Online,Fee,,AOC
2,5956248,M/S RAJ VARDHAN H.U.F,08-Mar-2026 04:32 PM,Accepted-AOC,Lowest bidder,20-Mar-2026 03:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,AOC
3,5955914,M/S RAVI ENGINEERING UDYOG,07-Mar-2026 09:13 PM,Rejected-Finance,Highest,10-Mar-2026 04:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
