Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Stage
13-Mar-2026,"INR 1,001,507",15.0,RAJNEESH KUMAR,13-Mar-2026 07:41 PM,BASI.pdf (117.00 KB),ACCEPT,1.0,5934890.0,ramarshad,INR,"1,001,507","U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Drainage Circle Ghaziabad||EE Irrigation Division, Baraut, Baghpat",2026_UPIDC_1118565_4,02/EE/2025-26,SILT CLEARANCE OF INTERNAL SECTION OF BASI DRAIN BETWEEN KM 9.000 TO KM 19.308,1,5934605,Hariom Sharma,26-Feb-2026 08:56 PM,Rejected-Finance,REJECT,13-Mar-2026 07:38 PM,Technical,Bid opening summary,RAJNEESH KUMAR,06-Mar-2026 05:44 PM,technical_2079234.pdf,"EX.EN. IRRIGATON BARAUT, EX.EN. IRRIGATION, MZN, EX.EN. ITD, GHAZIABAD",Internal,"EX.EN. IRRIGATON BARAUT, EX.EN. IRRIGATION, MZN, EX.EN. ITD, GHAZIABAD",RAJNEESH KUMAR,13-Mar-2026 07:38 PM,finsummary_2079234.pdf (116.80 KB),Finance,Bid opening summary,RAJNEESH KUMAR,13-Mar-2026 07:35 PM,finance_2079234.pdf,BOQ Comparative Chart,"EX.EN. IRRIGATON BARAUT, EX.EN. IRRIGATION, MZN, EX.EN. ITD, GHAZIABAD",Internal,"EX.EN. IRRIGATON BARAUT, EX.EN. IRRIGATION, MZN, EX.EN. ITD, GHAZIABAD",RAJNEESH KUMAR,06-Mar-2026 05:47 PM,09-Mar-2026 11:00 AM,techsummary_2079234.pdf (164.13 KB),AOC,1.0,SBI Bank,SILT CLEARANCE OF INTERNAL SECTION OF BASI DRAIN BETWEEN KM 9.000 TO KM 19.308,SILT CLEARANCE OF INTERNAL SECTION OF BASI DRAIN BETWEEN KM 9.000 TO KM 19.308,Please refer Tender documents. ,N/A ,"10,78,000",Civil Works - Canal,N/A ,Tender,90.0,15.0,BARAUT,250611.0,NA ,NA ,NA ,"OFFICE OF THE EX.EN, IRRIGATION DEPARTMENT BARAUT",No ,No,"U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Drainage Circle Ghaziabad||EE Irrigation Division, Baraut, Baghpat",02/EE/2025-26,2026_UPIDC_1118565_4,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"21,600",Yes,fixed,,Nil,Nil,"1,194",Nil,Nil,No,"Executive Engineer, Irrigation Division, Baraut Ba","Executive Engineer, Irrigation Division, Baraut Baghpat",21-Feb-2026 10:30 AM,27-Feb-2026 01:00 PM,21-Feb-2026 10:30 AM,27-Feb-2026 11:00 AM,NA ,NA ,21-Feb-2026 10:30 AM,27-Feb-2026 11:00 AM,09-Mar-2026 11:00 AM,1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,AOC
,,,,,,,,,,,,,,,,2,5935042,Raghvienterprises,27-Feb-2026 01:10 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,06-Mar-2026 05:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,AOC
,,,,,,,,,,,,,,,,3,5934890,ramarshad,27-Feb-2026 10:24 AM,Accepted-AOC,ACCEPT,13-Mar-2026 07:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,4,5934037,SHIVA CONSTRUCTION,26-Feb-2026 09:53 PM,Rejected-Finance,REJECT,13-Mar-2026 07:38 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
