Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Instrument Type,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
26-May-2026 12:34 PM,07-Feb-2026 02:00 PM,30-Jan-2026 09:00 AM,07-Feb-2026 01:00 PM,30-Jan-2026 12:34 PM ,07-Feb-2026 01:00 PM ,30-Jan-2026 09:00 AM,07-Feb-2026 01:00 PM,18-Feb-2026 12:34 PM,1,Fee/PreQual/Technical,.pdf,NIT,"1,652",UPSCIDCO,BASTI,No,1,FDR - Fixed Deposit,Executive Engineer,"H.No. 1348 Jaypurawa Gandhinagar, near Nagar palika Ke Piche , Basti",Construction of CC Road work at Kaptanganj Nagar marg Par Gopiyapar Chaurahe Se Tulasiram Ke Ghar Se Satiram Ke Ghar Tak 330 Mtr Block Kaptanganj Distt Basti. (Sansad Nidhi Basti),Construction of CC Road work at Kaptanganj Nagar marg Par Gopiyapar Chaurahe Se Tulasiram Ke Ghar Se Satiram Ke Ghar Tak 330 Mtr Block Kaptanganj Distt Basti. (Sansad Nidhi Basti),As Given in NIT ,NA ,"27,15,000",Civil Works,NA ,Tender,90.0,90.0,Basti,272001.0,"H.No. 1348 Jaypurawa Gandhinagar, near Nagar pali ","H.No. 1348 Jaypurawa Gandhinagar, near Nagar palika Ke Piche , Basti ",04-Feb-2026 12:00 PM ,UPSCIDCO BASTI,No ,No,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Basti,2095 /EE Basti /E-Tender /sansad Nidhi Basti /2025-26 Date 29 -01-2026,2026_SCIDC_1110710_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"54,500",No,fixed,,UPSCIDCO,BASTI,AOC,Finance,M/S JAI CONSTRUCTION Found L1,Ramesh Bahadur Shahi,09-Mar-2026 05:16 PM,finance_2051342.pdf,BOQ Comparative Chart,Sri Ramesh Bahadur Shahi EE,Internal,Attached,Ramesh Bahadur Shahi,17-Feb-2026 05:00 PM,18-Feb-2026 09:00 AM,techsummary_2051342.pdf (415.62 KB),Technical,M/S JAI CONSTRUCTION and m/s AKANKSHA ASSOCIATES Found,Ramesh Bahadur Shahi,17-Feb-2026 04:58 PM,technical_2051342.pdf,Sri Ramesh Bahadur Shahi EE,Internal,Attached,Ramesh Bahadur Shahi,09-Mar-2026 05:19 PM,finsummary_2051342.pdf (506.10 KB),11-Mar-2026,"INR 2,714,457",90.0,Ramesh Bahadur Shahi,11-Mar-2026 03:29 PM,GopiyaparLOI.pdf (1016.00 KB),M/s Jai Construction Found L1,1.0,5844033.0,M/S JAI CONSTRUCTION,INR,"2,714,457",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Basti,2026_SCIDC_1110710_1,2095 /EE Basti /E-Tender /sansad Nidhi Basti /2025-26 Date 29 -01-2026,Construction of CC Road work at Kaptanganj Nagar marg Par Gopiyapar Chaurahe Se Tulasiram Ke Ghar Se Satiram Ke Ghar Tak 330 Mtr Block Kaptanganj Distt Basti. (Sansad Nidhi Basti),1,5836034,AKANKSHA ASSOCIATES,02-Feb-2026 09:55 AM,Rejected-Finance,L2,09-Mar-2026 05:19 PM,AOC
,,,,,,,,,2,Finance,.xls,BOQ,,,,,2,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5844033,M/S JAI CONSTRUCTION,05-Feb-2026 10:26 AM,Accepted-AOC,L1,11-Mar-2026 03:29 PM,AOC
