S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
1.0,SBI Bank,"NABARD Funded Modernization of Ch. Charan Singh. Gola Pump Canal, Dist- Gorakhur. Dismantling and shifting of 3.3 KV Horizontal Sq. Cage Induction HT Motor, 60 Cusec Horizontal Split casing pump, 900 MM Dia Reflux Volve and 900 MM Dia Butterfly valve","NABARD Funded Modernization of Ch. Charan Singh. Gola Pump Canal, Dist- Gorakhur. Dismantling and shifting of 3.3 KV Horizontal Sq. Cage Induction HT Motor, 60 Cusec Horizontal Split casing pump, 900 MM Dia Reflux Volve and 900 MM Dia Butterfly valve",Please refer Tender documents. ,NA ,"32,03,000",Miscellaneous Works,NA ,Tender,90.0,60.0,GOLA GORAKHPUR,273408.0,NA ,NA ,NA ,OFFICE EE LID GORAKHPUR,No ,No,EE LID GORAKHPUR,OFFICE EE LID GORAKHPUR,"64,060",No,fixed,,Nil,Nil,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell East)||Superintending Engineer (Tubewell) Gorakhpur||Executive Engineer(LID) Gorakhpur,39/EE-LID GKP/17/01/2026,2026_UPIDM_1109529_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,TECHNICAL,27-Jan-2026 12:00 PM,03-Feb-2026 03:00 PM,27-Jan-2026 12:00 PM,03-Feb-2026 12:00 PM,NA ,NA ,27-Jan-2026 12:00 PM,03-Feb-2026 12:00 PM,10-Feb-2026 02:00 PM,854.0,Nil,Nil,No,AOC,EE LID GORAKHPUR,Internal,,Nishant Sahay,18-Feb-2026 09:38 PM,finsummary_2049099.pdf (402.88 KB),Technical,technical evaluation,Nishant Sahay,10-Feb-2026 12:32 PM,technical_2049099.pdf,EE LID GORAKHPUR,Internal,,Nishant Sahay,10-Feb-2026 12:37 PM,10-Feb-2026 02:00 PM,techsummary_2049099.pdf (337.52 KB),Finance,FINANCIAL EVALUATION,Nishant Sahay,18-Feb-2026 09:35 PM,finance_2049099.pdf,BOQ Comparative Chart,1.0,5838067.0,M/s J.S. BROTHERS,INR,"2,364,545.217",U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell East)||Superintending Engineer (Tubewell) Gorakhpur||Executive Engineer(LID) Gorakhpur,2026_UPIDM_1109529_1,39/EE-LID GKP/17/01/2026,"NABARD Funded Modernization of Ch. Charan Singh. Gola Pump Canal, Dist- Gorakhur. Dismantling and shifting of 3.3 KV Horizontal Sq. Cage Induction HT Motor, 60 Cusec Horizontal Split casing pump, 900 MM Dia Reflux Volve and 900 MM Dia Butterfly valve",1,5838067,M/s J.S. BROTHERS,02-Feb-2026 04:09 PM,Accepted-AOC,L1,01-Mar-2026 01:46 PM,01-Mar-2026,"INR 2,364,545.217",60.0,Nishant Sahay,01-Mar-2026 01:46 PM,39aoc.pdf (318.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIAL,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5839021,M/S M.K. ENTERPRISES,02-Feb-2026 08:22 PM,Rejected-Finance,L4,18-Feb-2026 09:38 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5838997,M/S SHUBHAM CONSTRUCTION,02-Feb-2026 08:21 PM,Rejected-Technical,TECHNICAL REJECT,10-Feb-2026 12:37 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5838887,M/S S S ENTERPRISES,03-Feb-2026 11:44 AM,Rejected-Finance,L3,18-Feb-2026 09:38 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5840022,M/s Suvidha Enterprises,03-Feb-2026 11:19 AM,Rejected-Finance,L2,18-Feb-2026 09:38 PM,,,,,,,AOC
