Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Drainage Circle, Aligarh",21/SE/DCA/2025-26,2026_UPIDC_1107352_2,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,check list,"4,993",Nil,Nil,No,1.0,SBI Bank,"Strengthening of Banks, Brick Pitching works and Re-Construction of Damaged Culverts, Syphons and outlets at Various Chainages of Suhawali Dy.","Strengthening of Banks, Brick Pitching works and Re-Construction of Damaged Culverts, Syphons and outlets at Various Chainages of Suhawali Dy.",Please refer Tender documents. ,NA ,"4,04,82,000",Civil Works - Canal,NA ,Tender,90.0,365.0,FIROZABAD,283203.0,NA ,NA ,NA ,Office Of S.E.Drainage Circle. Aligarh,No ,No,"S.E. Drainage Circle, Aligarh",Office Of S.E.Drainage Circle. Aligarh,17-Feb-2026 02:00 PM,23-Feb-2026 03:30 PM,17-Feb-2026 02:00 PM,23-Feb-2026 03:00 PM,NA ,NA ,17-Feb-2026 02:00 PM,23-Feb-2026 03:00 PM,02-Mar-2026 03:00 PM,"8,10,000",No,fixed,,Nil,Nil,AOC,PRABHAT KUKUMAR SINGH,Internal,Alok Chaturvedi SE IWC Mathura D P Singh EE IDF,prabhat kumar singh,28-Feb-2026 05:08 PM,02-Mar-2026 03:00 PM,techsummary_2074605.pdf (2920.99 KB),Finance,04 Bid Found,prabhat kumar singh,06-Mar-2026 02:46 PM,,BOQ Comparative Chart,Prabhat Kumar Singh,Internal,Alok Chaturvedi SE IWC Mathura D P Singh EE IDF,prabhat kumar singh,07-Mar-2026 11:09 AM,finsummary_2074605.pdf (2920.99 KB),Technical,04 Bid Found,prabhat kumar singh,24-Feb-2026 11:56 AM,,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Drainage Circle, Aligarh",2026_UPIDC_1107352_2,21/SE/DCA/2025-26,"Strengthening of Banks, Brick Pitching works and Re-Construction of Damaged Culverts, Syphons and outlets at Various Chainages of Suhawali Dy.",1.0,5914702.0,rupendra kumar bhardwaj,INR,"30,684,130",1,5910057,BHAMAR SINGH,23-Feb-2026 11:23 AM,Rejected-Finance,L-4,07-Mar-2026 11:09 AM,20-Mar-2026,"INR 30,684,130",365.0,prabhat kumar singh,28-Mar-2026 01:30 PM,Rupendra.pdf (425.00 KB),Contract Value is including 18 percent GST,AOC
,,,,,,,,,,,,,,,,.pdf,Tender Document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5915796,Durga Engineers and Earth Movers,23-Feb-2026 12:16 PM,Rejected-Finance,L-2,07-Mar-2026 11:09 AM,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5915394,M/S J.V. CONSTRUCTION,23-Feb-2026 12:53 PM,Rejected-Finance,L-3,07-Mar-2026 11:09 AM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5914702,rupendra kumar bhardwaj,23-Feb-2026 09:35 AM,Accepted-AOC,L-1,28-Mar-2026 01:30 PM,,,,,,,,AOC
