Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
VIKAS KHAND KHADDHA KE GRAM SABHA VISHUNPURA BUJURG ME KUTTI TOLA PICH ROAD SE NANDU GUPTA KE GHAR JANE WALE MARG PAR CC ROAD NIRMAD KARYA,VIKAS KHAND KHADDHA KE GRAM SABHA VISHUNPURA BUJURG ME KUTTI TOLA PICH ROAD SE NANDU GUPTA KE GHAR JANE WALE MARG PAR CC ROAD NIRMAD KARYA,Please refer Tender documents. ,NA ,"39,51,000",Civil Works,NA ,Tender,90.0,90.0,work,274302.0,NA ,NA ,NA ,EE RED KUSHINAGAR,No ,No,"79,000",No,fixed,,Nil,Nil,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,28-Feb-2026 03:00 PM,05-Mar-2026 03:00 PM,28-Feb-2026 03:00 PM,05-Mar-2026 03:00 PM,NA ,NA ,28-Feb-2026 03:00 PM,05-Mar-2026 03:00 PM,05-Mar-2026 06:00 PM,EE RED KUSHINAGAR,EE RED KUSHINAGAR,"2,336",Nil,Nil,No,1.0,SBI Bank,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,2324/RED Tender KUSHINAGAR,2026_REDUP_1119268_19,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,2026_REDUP_1119268_19,2324/RED Tender KUSHINAGAR,VIKAS KHAND KHADDHA KE GRAM SABHA VISHUNPURA BUJURG ME KUTTI TOLA PICH ROAD SE NANDU GUPTA KE GHAR JANE WALE MARG PAR CC ROAD NIRMAD KARYA,1,5946729,M/S MAA AMBEY CONSTRUCTION COMPANY,04-Mar-2026 05:22 PM,Accepted-AOC,L1,17-Mar-2026 09:36 PM,Finance,Bid Opening Summary,Praveen Kumar,05-Mar-2026 06:53 PM,,BOQ Comparative Chart,EE RED KUSHINAGAR,Internal,,Virendra Kumar Pandey,17-Mar-2026 02:39 PM,finsummary_2081201.pdf (442.23 KB),1.0,5946729.0,M/S MAA AMBEY CONSTRUCTION COMPANY,INR,100.0,Technical,Bid Opening Summary,Virendra Kumar Pandey,05-Mar-2026 04:11 PM,,17-Mar-2026,INR 100,90.0,Virendra Kumar Pandey,17-Mar-2026 09:36 PM,19.pdf (442.00 KB),EE RED KUSHINAGAR,Internal,,Virendra Kumar Pandey,05-Mar-2026 05:04 PM,05-Mar-2026 06:00 PM,techsummary_2081201.pdf (887.21 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,2,5947236,PREM ENTERPRISES,05-Mar-2026 10:10 AM,Rejected-Finance,L2,17-Mar-2026 02:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
