Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
"Under Vidhayak Nidhi Yojna (Shri Kiranpal Kashyap ji, MLC) construction of C.C. Road and Drain work from Riyajul house to Jahir Firm at vill Buddhakheda Block Sarsawa District- Saharanpur","Under Vidhayak Nidhi Yojna (Shri Kiranpal Kashyap ji, MLC) construction of C.C. Road and Drain work from Riyajul house to Jahir Firm at vill Buddhakheda Block Sarsawa District- Saharanpur",Please refer Tender documents. ,NA ,"14,03,466",Civil Works,NA ,Tender,90.0,90.0,District Saharanpur,247001.0,NA ,NA ,NA ,Executive Engineer office,No ,No,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,"28,500",No,fixed,,UPSCIDCO,SAHARANPUR,Executive Engineer,"Executive Engineer office - H.No.-36 Surya Nagar, Near State Bank Colony, Delhi Road Saharanpur",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Saharanpur,142/EE/SRE/E-TENDER/2025-26,2026_SCIDC_1111823_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1.0,RTGS - RTGS Payment,"1,652",UPSCIDCO,SAHARANPUR,No,23-Feb-2026 12:30 PM,02-Mar-2026 11:00 AM,23-Feb-2026 12:30 PM,02-Mar-2026 10:00 AM,NA ,NA ,23-Feb-2026 12:30 PM,02-Mar-2026 10:00 AM,13-Mar-2026 12:00 PM,AOC,Technical,Technical Evaluation Summary,Vinod Kumar Kardam,13-Mar-2026 10:02 AM,technical_2081429.pdf,Executive Engineer,Internal,"Vinod Kumar Kardam - Executive Engineer, Mool Chandra - Assistant Account officer",Vinod Kumar Kardam,20-Mar-2026 03:03 PM,finsummary_2081429.pdf (339.10 KB),Finance,Financial Evaluation Summary,Vinod Kumar Kardam,20-Mar-2026 03:00 PM,finance_2081429.pdf,BOQ Comparative Chart,Executive Engineer,Internal,"V.K. Kardam - E.E., M. Chandra - AAO",Vinod Kumar Kardam,26-May-2026 12:33 PM,13-Mar-2026 12:00 PM,techsummary_2081429.pdf (339.10 KB),27-Mar-2026,"INR 1,402,062",90.0,Vinod Kumar Kardam,20-Mar-2026 03:06 PM,aoc.pdf (827.00 KB),AWARD OF CONTRACT for Construction of C.C. Road and Drain work from Riyajul house to Jahir Firm at vill Buddhakheda Block Sarsawa District- Saharanpur,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Saharanpur,2026_SCIDC_1111823_3,142/EE/SRE/E-TENDER/2025-26,"Under Vidhayak Nidhi Yojna (Shri Kiranpal Kashyap ji, MLC) construction of C.C. Road and Drain work from Riyajul house to Jahir Firm at vill Buddhakheda Block Sarsawa District- Saharanpur",1.0,5943125.0,NARINDER KUMAR CONSTRUCTIONS,INR,"1,402,062",1,5943224,Garg Construction,01-Mar-2026 11:12 PM,Rejected-Finance,Being L2,20-Mar-2026 03:03 PM,AOC
,,,,,,,,,,,,,,,,,,2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5943125,NARINDER KUMAR CONSTRUCTIONS,01-Mar-2026 09:00 PM,Accepted-AOC,Being L1,20-Mar-2026 03:06 PM,AOC
