Cover No,Cover,Document Type,Description,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,Technical bid,E.E.RED MAINPURI,E.E.RED MAINPURI,21-Feb-2026 12:00 PM,07-Mar-2026 12:30 PM,21-Feb-2026 12:00 PM,07-Mar-2026 12:00 PM,NA ,NA ,21-Feb-2026 12:00 PM,07-Mar-2026 12:00 PM,11-Mar-2026 10:00 AM,"Const. Of C. C Road from H/o Vijay Bahadur Ki Samar to Devata Mandir in Village Bagela (G.P. Vikkapur),Block Bewar Mainpuri.","Const. Of C. C Road from H/o Vijay Bahadur Ki Samar to Devata Mandir in Village Bagela (G.P. Vikkapur),Block Bewar Mainpuri.",Please refer Tender documents. ,NA ,"8,87,234",Civil Works - Roads,NA ,Tender,90.0,90.0,MAINPURI,205001.0,NA ,NA ,NA ,E.E.RED MAINPURI,No ,No,1.0,SBI Bank,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE MAINPURI,2341/EE/RED/07-02-2026,2026_REDUP_1118176_5,Yes,Open Tender,Lump-sum,Works,2.0,No,No,Online,No,No,No,"18,000",Yes,fixed,,Nil,Nil,766.0,Nil,Nil,No,AOC,Technical,ALL BIDS ADMITTED,Nuzahat Parveen,07-Mar-2026 02:22 PM,,E.E.NUZHAT PARVEEN,Internal,"A.E.RED, D.A.O. RED",Nuzahat Parveen,11-Mar-2026 04:22 PM,finsummary_2079807.pdf (293.11 KB),Finance,all bids admitted,Nuzahat Parveen,11-Mar-2026 03:13 PM,,BOQ Comparative Chart,E.E.Nuzhat parveen,Internal,"A.E.RED,D.A.O.RED",Nuzahat Parveen,09-Mar-2026 10:31 AM,11-Mar-2026 10:00 AM,techsummary_2079807.pdf (294.14 KB),18-Mar-2026,"INR 885,814",90.0,Nuzahat Parveen,19-Mar-2026 01:18 PM,VIKKA_0001.pdf (231.00 KB),1.0,5946720.0,M/s HUKAM SHREE CONTRACTOR,INR,"885,814",Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE MAINPURI,2026_REDUP_1118176_5,2341/EE/RED/07-02-2026,"Const. Of C. C Road from H/o Vijay Bahadur Ki Samar to Devata Mandir in Village Bagela (G.P. Vikkapur),Block Bewar Mainpuri.",1,5946720,M/s HUKAM SHREE CONTRACTOR,05-Mar-2026 10:35 AM,Accepted-AOC,L-1,19-Mar-2026 01:18 PM,AOC
2.0,Finance,.xls,Financial bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5942321,M/s SHRI GANESH CONSTRUCTION AND SUPPLIERS,01-Mar-2026 03:12 PM,Rejected-Finance,L-2,11-Mar-2026 04:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5943423,SHRI SHIVENDRA KUMAR,03-Mar-2026 11:16 AM,Rejected-Finance,L-3,11-Mar-2026 04:22 PM,AOC
