S.No,Bank Name,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,S.No.1,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,SBI Bank,EE TCD AGRA,EE TCD KHANDARI AGRA,266.0,NIL,NIL,No,U P Irrigation Department (Mechanical)||Chief Engineer Tubewell West Meerut||S E TWC Agra||EE TC Division Agra,06/EE/2025-26 LOT 7,2026_UPIDM_1119105_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Both(Online/Offline),No,No,No,03-Mar-2026 12:00 PM,09-Mar-2026 03:00 PM,03-Mar-2026 12:00 PM,09-Mar-2026 12:00 PM,NA ,NA ,03-Mar-2026 12:00 PM,09-Mar-2026 12:00 PM,10-Mar-2026 03:20 PM,1.0,Fee/PreQual/Technical,.pdf,NIT,1.0,EMD Online,Fee,,DRILLING OF STATE TUBEWELLS,DRILLING OF STATE TUBEWELLS,Please refer Tender documents. ,NA ,"8,24,000",Water Equipments/ Meter/ Drilling/ Boring,NA ,Tender,90.0,15.0,ETAH,207001.0,NA ,NA ,NA ,EE TCD AGRA,No ,No,"16,500",No,fixed,,EE TCD AGRA,AGRA,AOC,ASHOK KUMAR SINGH,Internal,,Ashok Kumar,10-Mar-2026 03:17 PM,10-Mar-2026 03:20 PM,techsummary_2080486.pdf (361.18 KB),Finance,financial qualified,Ashok Kumar,10-Mar-2026 03:46 PM,,BOQ Comparative Chart,ASHOK KUMAR SINGH,Internal,,Ashok Kumar,10-Mar-2026 04:04 PM,finsummary_2080486.pdf (361.18 KB),Technical,Bidder qualified for financial,Ashok Kumar,10-Mar-2026 02:55 PM,,1.0,5956045.0,Vipin Kumar Contractor,INR,"790,400",U P Irrigation Department (Mechanical)||Chief Engineer Tubewell West Meerut||S E TWC Agra||EE TC Division Agra,2026_UPIDM_1119105_1,06/EE/2025-26 LOT 7,DRILLING OF STATE TUBEWELLS,1,5956817,M/S RAJ VARDHAN H.U.F,08-Mar-2026 04:48 PM,Rejected-Finance,HIGHEST,10-Mar-2026 04:04 PM,12-Mar-2026,"INR 790,400",15.0,Ashok Kumar,18-Mar-2026 01:45 PM,AOCVipinLOT7.pdf (941.00 KB),M/S Vipin Kumar Cont. jaswant nagar Dist. Etawah,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5956274,M/S SANTOSH KUMAR YADAV,08-Mar-2026 03:51 PM,Rejected-AOC,2nd lowest rejected,18-Mar-2026 01:46 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5956045,Vipin Kumar Contractor,07-Mar-2026 11:08 PM,Accepted-AOC,Lowest Bidder,18-Mar-2026 01:46 PM,,,,,,,,AOC
