Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
Superintending Engineer,"OFFICE SUPERINTENDING ENGINEER XVTH CIRCLE, IRRIGATION WORKS GONDA (U.P)",13-Feb-2026 12:00 PM,20-Feb-2026 03:00 PM,13-Feb-2026 12:00 PM,20-Feb-2026 02:00 PM,NA ,NA ,13-Feb-2026 12:00 PM,20-Feb-2026 02:00 PM,09-Mar-2026 05:00 PM,1- Repair work of boundary wall of Saryu Canal Colony District-Ayodhya.,Repair work of boundary wall of Saryu Canal Colony District-Ayodhya.,Please refer Tender documents. ,NA ,"1,01,90,000",Civil Works,NA ,Tender,90.0,270.0,AYODHYA,274123.0,GONDA ,"OFFICE SUPERINTENDING ENGINEER XVTH CIRCLE, IRRIGATION WORKS GONDA (U.P) ",13-Feb-2026 01:00 PM ,"OFFICE SUPERINTENDING ENGINEER XVTH CIRCLE, IRRIGA",No ,No,1.0,SBI Bank,"2,04,000",No,fixed,,Nil,Nil,"2,354",Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,TENDER DOCUMENT,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||XV Circle Irrigation Work, Gonda",06/SE/2025-26 SNK AYODHYA,2026_UPIDC_1115588_1,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,AOC,MANOJ SAHU SE,Internal,SHYAM JI CHAUBE SE AASHISH RANJAN EE,Manoj Sahu,07-Mar-2026 04:35 PM,09-Mar-2026 05:00 PM,techsummary_2070184.pdf (363.78 KB),Finance,all bidder ADMITTED FOR FINANCIAL,Manoj Sahu,11-Mar-2026 07:26 PM,,BOQ Comparative Chart,MANOJ SAHU SE,Internal,SHYAM JI CHAUBE SE AASHISH RANJAN EE,Manoj Sahu,26-May-2026 12:23 PM,finsummary_2070184.pdf (572.50 KB),Technical,ALL BIDDER ADMITTED FOR TECHNICAL EVALUATION,Manoj Sahu,20-Feb-2026 05:23 PM,,1,5891525,M/S GANESH DUTT SINGH CONTRACTOR,20-Feb-2026 01:41 PM,Accepted-AOC,05SE2025-26,19-Mar-2026 12:23 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||XV Circle Irrigation Work, Gonda",2026_UPIDC_1115588_1,06/SE/2025-26 SNK AYODHYA,1- Repair work of boundary wall of Saryu Canal Colony District-Ayodhya.,1.0,5891525.0,M/S GANESH DUTT SINGH CONTRACTOR,INR,"7,875,515",17-Mar-2026,"INR 7,875,515",270.0,Manoj Sahu,19-Mar-2026 06:15 PM,05Se202526.pdf (707.00 KB),05SE2025-26,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5901119,M/S SHAKTI CONSTRUCTION,20-Feb-2026 11:28 AM,Rejected-Technical,As per clause 8.03 (3a) and (3b,07-Mar-2026 04:35 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,5901930,M/S V.K. CONSTRUCTION,20-Feb-2026 01:07 PM,Rejected-Finance,L-4,16-Mar-2026 04:43 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4,5895630,PAVAKI INFRASOLUTIONS LLP,20-Feb-2026 01:35 PM,Rejected-Finance,L-5,16-Mar-2026 04:43 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,5,5898592,Pratap Narayan Mishra,20-Feb-2026 12:45 PM,Rejected-Finance,L-3,16-Mar-2026 04:43 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,6,5902029,VIRAT CONSTRUCTION,20-Feb-2026 01:43 PM,Rejected-Finance,L-2,16-Mar-2026 04:43 PM,,,,,,,,,,,,,,,,,AOC
