Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,Construction of Pucca road on left bank of Rapti Main Canal from Km. 114.00 to Km. 125.682 in Distt.-Siddharth Nagar,Construction of Pucca road on left bank of Rapti Main Canal from Km. 114.00 to Km. 125.682 in Distt.-Siddharth Nagar,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,180.0,Siddharthnagar,272152.0,NA ,NA ,NA ,"S.E. Rapti Nahar Nirman Mandal-2, Basti (U.P.)",No ,No,"6,20,000",No,fixed,,Nil,Nil,"8,614",Nil,Nil,No,1.0,SBI Bank,Superintending Engineer,"Superintending Engineer Rapti Nahar Nirman Mandal-2, Basti (U.P.)","U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Rapti CC Circle-2, Basti",Tender Notic 06/SE/2025-26,2026_UPIDC_1109366_1,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,27-Jan-2026 01:00 PM,04-Feb-2026 03:30 PM,27-Jan-2026 01:00 PM,04-Feb-2026 02:00 PM,NA ,NA ,27-Jan-2026 01:00 PM,04-Feb-2026 02:00 PM,06-Feb-2026 06:00 PM,AOC,Anand Kumar Anand,Internal,Ramesh Prasad,Anand Kumar Anand,11-Feb-2026 12:37 PM,finsummary_2048624.pdf (106.21 KB),Technical,Admitted,Anand Kumar Anand,04-Feb-2026 06:35 PM,technical_2048624.pdf,ANAND KUMAR ANAND,Internal,Ramesh Prasad,Anand Kumar Anand,04-Feb-2026 06:40 PM,06-Feb-2026 06:00 PM,techsummary_2048624.pdf (3250.04 KB),Finance,Admitted,Anand Kumar Anand,11-Feb-2026 12:30 PM,finance_2048624.pdf,BOQ Comparative Chart,1.0,5838588.0,SHREEASHOK,INR,"27,545,830.8","U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Rapti CC Circle-2, Basti",2026_UPIDC_1109366_1,Tender Notic 06/SE/2025-26,Construction of Pucca road on left bank of Rapti Main Canal from Km. 114.00 to Km. 125.682 in Distt.-Siddharth Nagar,1,5840843,AJAY ASSOCIATES,04-Feb-2026 11:15 AM,Rejected-Finance,L2,11-Feb-2026 12:37 PM,17-Feb-2026,"INR 27,545,830.8",180.0,Anand Kumar Anand,19-Mar-2026 12:21 PM,ashok.pdf (371.00 KB),AOC,AOC
2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5841305,LAXMINARAIN INFRABUILD PRIVATE LIMITED,03-Feb-2026 07:09 PM,Rejected-Finance,L3,11-Feb-2026 12:37 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5838588,SHREEASHOK,02-Feb-2026 09:55 PM,Accepted-AOC,L1 AOC,19-Mar-2026 12:21 PM,,,,,,,,AOC
