S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,S.No,Instrument Type,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Stage
1,5845532,M/S VK CONSTRUCTION CO.,05-Feb-2026 06:55 PM,Rejected-Finance,not ok,01-Mar-2026 04:53 PM,1.0,5843021.0,SARITA CONTRACTOR,INR,"1,403,200",U.P. State Construction and Infrastructure Development Corporation Ltd.||Superintending Engineer (Civil) - Ayodhya,2026_SCIDC_1111175_1,606/E E/Ayo/E Tender/MLA FUND/25-26 30.01.2026,UNDER MLA FUND CONSTRUCTION OF CC ROAD AND CULVERT AT BLOCK AKBARPUR,01-Mar-2026,"INR 1,403,200",90.0,Jagpal Verma,05-Mar-2026 11:14 AM,LOI.pdf (388.00 KB),UNDER MLA FUND CONSTRUCTION OF CC ROAD AND CULVERT AT BLOCK AKBARPUR,EE,Internal,EE AA,Jagpal Verma,24-Feb-2026 01:38 PM,24-Feb-2026 01:40 PM,techsummary_2052580.pdf (524.22 KB),Finance,Financial Bid opening summary,Jagpal Verma,01-Mar-2026 04:50 PM,finance_2052580.pdf,BOQ Comparative Chart,EE,Internal,A E Asst Acct,Jagpal Verma,01-Mar-2026 04:53 PM,finsummary_2052580.pdf (533.86 KB),Technical,Technical,Jagpal Verma,24-Feb-2026 01:11 PM,technical_2052580.pdf,AOC,1,FDR - Fixed Deposit,"28,000",No,fixed,,E E U P Scidco,Ayodhya,"1,652",online,Ayodhya,No,31-Jan-2026 12:33 PM,06-Feb-2026 11:00 AM,31-Jan-2026 01:25 PM,06-Feb-2026 09:00 AM,NA ,NA ,31-Jan-2026 01:25 PM,06-Feb-2026 09:00 AM,24-Feb-2026 12:33 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Superintending Engineer (Civil) - Ayodhya,606/E E/Ayo/E Tender/MLA FUND/25-26 30.01.2026,2026_SCIDC_1111175_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,EE up scidco Ayodhya,Behind Ram Janaki Mandir Sahabganj Ayodhya,UNDER MLA FUND CONSTRUCTION OF CC ROAD AND CULVERT AT BLOCK AKBARPUR,UNDER MLA FUND CONSTRUCTION OF CC ROAD AND CULVERT AT BLOCK AKBARPUR Village Dargah sah ramjan me pich road se narendra kumar rajbhar ke ghar tak,Please refer Tender documents. ,NA ,,Construction Works,UNDER MLA FUND CONSTRUCTION OF CC ROAD AND CULVERT ,Tender,90.0,90.0,Ambedkarnagar,224122.0,EE office up scidco ,Behind Ram Janaki Mandir Sahabganj Ayodhya ,03-Feb-2026 11:00 AM ,EE office up scidco,No ,No,1,Fee/PreQual/Technical,.pdf,UNDER MLA FUND CONSTRUCTION OF CC ROAD AND CULVERT AT BLOCK AKBARPUR Village Dargah sah ramjan,AOC
2,5843021,SARITA CONTRACTOR,04-Feb-2026 05:08 PM,Accepted-AOC,ok,05-Mar-2026 11:14 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,financial,AOC
