S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,SBI Bank,"2,966",Nil,Nil,No,05-Feb-2026 06:00 PM,12-Feb-2026 03:30 PM,05-Feb-2026 06:00 PM,12-Feb-2026 03:00 PM,NA ,NA ,06-Feb-2026 10:00 AM,12-Feb-2026 03:00 PM,26-Feb-2026 01:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti",08/S.E/2025-26,2026_UPIDC_1112047_5,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,"Repairing, Slab Rasing and Protection work of 11 NOS Old Pucca structure Between Km. 5.075 To Km. 9.000 of Bhatpar Dy in Santkabirnagar District.","Repairing, Slab Rasing and Protection work of 11 NOS Old Pucca structure Between Km. 5.075 To Km. 9.000 of Bhatpar Dy in Santkabirnagar District.",Please refer Tender documents. ,NA ,"81,85,000",Civil Works,NA ,Tender,90.0,180.0,Khalilabad,272175.0,NA ,NA ,NA ,"S.E, Irrigation Construction Circle, Basti",No ,No,"S.E, Irrigation Construction Circle, Basti","S.E, Irrigation Construction Circle, Basti","1,64,000",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,Technical Documents,AOC,Finance,Admitted,Ramesh Prasad,27-Feb-2026 06:20 PM,,BOQ Comparative Chart,Ramesh Prasad,Internal,Vishwanath Shukla,Ramesh Prasad,23-Feb-2026 04:37 PM,26-Feb-2026 01:00 PM,techsummary_2056379.pdf (533.07 KB),Technical,Admitted,Ramesh Prasad,23-Feb-2026 04:21 PM,,Ramesh Prasad,Internal,Vishwanath Shukla,Ramesh Prasad,27-Feb-2026 06:54 PM,finsummary_2056379.pdf (1028.99 KB),10-Mar-2026,"INR 6,721,908.15",180.0,Ramesh Prasad,23-Mar-2026 08:10 PM,Rajeshpaldos22.pdf (488.00 KB),AOC,1,5853325,AKANKSHA ASSOCIATES,12-Feb-2026 08:05 AM,Rejected-Finance,L3,27-Feb-2026 06:54 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti",2026_UPIDC_1112047_5,08/S.E/2025-26,"Repairing, Slab Rasing and Protection work of 11 NOS Old Pucca structure Between Km. 5.075 To Km. 9.000 of Bhatpar Dy in Santkabirnagar District.",1.0,5862675.0,RAJESH TRADERS,INR,"6,721,908.15",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5859834,M/s TRIPATHI CONSTRUCATION,11-Feb-2026 04:03 PM,Rejected-Technical,As Per Uploaded,23-Feb-2026 04:37 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5865232,M/S VIRAT TRADERS,12-Feb-2026 02:59 PM,Rejected-Technical,As Per Uploaded,23-Feb-2026 04:37 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5862675,RAJESH TRADERS,11-Feb-2026 08:04 PM,Accepted-AOC,L1,23-Mar-2026 08:10 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5849106,santosh kumar pal,12-Feb-2026 08:09 AM,Rejected-Finance,L2,27-Feb-2026 06:54 PM,,,,,,,,,,AOC
