S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Name,Address,Tender Stage
1,5865181,A K SONI CONTRACTOR,12-Feb-2026 07:24 PM,Rejected-Technical,Disqualified,17-Feb-2026 03:59 PM,U P Irrigation Department (Civil)||Additional Chief Executive Officer Ken Betwa Link Canal Construction Jhansi||Ken Betwa Link Canal Construction Circle Mahoba,2026_UPIDC_1110901_1,03/SE/2025-26/Lot-01,Janpad Hamirpur mein Ken-Betwa link pariyojna ke antergat Pailani Barrage ke command area (Cluster 1 and 2) survey ka karya.,1.0,5864928.0,VEENA CONSTRUCTION,INR,"6,799,038",28-Feb-2026,"INR 6,799,038",45.0,Dinesh Kumar,25-Mar-2026 06:56 PM,DOS03SElot01.pdf (389.00 KB),SE KBLCCC MAHOBA,Internal,1 SE KBLCCC MAHOBA 2 EE KBLCCD 1 MAHOBA,Dinesh Kumar,21-Feb-2026 11:12 AM,finsummary_2051815.pdf (857.98 KB),Technical,Tenders were opened by Committee 1 SE KBLCCC Mahoba 2 EE KBLCCD 1 Mahoba,Dinesh Kumar,17-Feb-2026 03:52 PM,technical_2051815.pdf,SE KBLCCC MAHOBA,Internal,1 SE KBLCCC Mahoba 2 EE KBLCCD 1 Mahoba,Dinesh Kumar,17-Feb-2026 03:59 PM,18-Feb-2026 04:00 PM,techsummary_2051815.pdf (462.97 KB),Finance,Financial package opened by committee 1 SE KBLCCC Mahoba 2 EE KBLCCD 1 Mahoba,Dinesh Kumar,18-Feb-2026 04:55 PM,finance_2051815.pdf,BOQ Comparative Chart,AOC,1.0,SBI Bank,U P Irrigation Department (Civil)||Additional Chief Executive Officer Ken Betwa Link Canal Construction Jhansi||Ken Betwa Link Canal Construction Circle Mahoba,03/SE/2025-26/Lot-01,2026_UPIDC_1110901_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"7,354",Nil,Nil,No,"1,40,000",No,fixed,,Nil,Nil,04-Feb-2026 10:00 AM,13-Feb-2026 03:00 PM,04-Feb-2026 10:00 AM,13-Feb-2026 02:00 PM,NA ,NA ,04-Feb-2026 10:00 AM,13-Feb-2026 02:00 PM,18-Feb-2026 04:00 PM,Janpad Hamirpur mein Ken-Betwa link pariyojna ke antergat Pailani Barrage ke command area (Cluster 1 and 2) survey ka karya.,Janpad Hamirpur mein Ken-Betwa link pariyojna ke antergat Pailani Barrage ke command area (Cluster 1 and 2) survey ka karya.,As per tender document. ,NA ,"69,83,000",Survey,NA ,Tender,90.0,45.0,Hamirpur,210301.0,NA ,NA ,NA ,Office of SE KBLCCC Mahoba,No ,No,1.0,Fee/PreQual/Technical,.pdf,Technical,SE KBLCCC Mahoba,"Office of SE KBLCCC Mahoba, irrigation campus Bajariya Mahoba 210427 UP",AOC
2,5859631,Kalyani Geotech,13-Feb-2026 12:02 PM,Rejected-Finance,L2 bidder,21-Feb-2026 11:12 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of quantities,,,AOC
3,5864928,VEENA CONSTRUCTION,12-Feb-2026 02:06 PM,Accepted-AOC,Lowest bidder,25-Mar-2026 06:56 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
