S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
1,5827373,MAA MUNDESHWARI DEVI ENTERPRISES,28-Jan-2026 01:54 PM,Accepted-AOC,Accept,19-Mar-2026 06:53 PM,1.0,5827373.0,MAA MUNDESHWARI DEVI ENTERPRISES,INR,"11,000,806",U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-1 Allahabad,2026_UPPRC_1107650_1,91/UPPCL/GM-1/2025-26/E-TENDER Dated-14.01.2026,Construction of Rajkiya High School at U.P.S. Bhaiswar District-Sonebhadra (U.P.),19-Mar-2026,"INR 11,000,806",270.0,SURESH CHANDRA YADAV,19-Mar-2026 06:53 PM,Agrr104.pdf (336.00 KB),Enclosed,"General Manager Zone-1, Prayagraj",Internal,"Project Manager, Unit-16, Mirzapur, Accountant Unit-16, Mirzapur, General Manager Zone-5, Lucknow",SURESH CHANDRA YADAV,19-Mar-2026 06:51 PM,finsummary_2044295.pdf (456.01 KB),Technical,Enclosed,SURESH CHANDRA YADAV,31-Jan-2026 06:15 PM,technical_2044295.pdf,"General Manager Zone-1, Prayagraj",Internal,"Project Manager Unit-16, Mirzapur, Accountant Unit-16, Mirzpur, General Manager Zone-5, Lucknow",SURESH CHANDRA YADAV,31-Jan-2026 06:17 PM,02-Feb-2026 02:00 PM,techsummary_2044295.pdf (687.29 KB),Finance,Enclosed,SURESH CHANDRA YADAV,19-Mar-2026 06:48 PM,finance_2044295.pdf,BOQ Comparative Chart,AOC,"17,700",Nil,Nil,No,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-1 Allahabad,91/UPPCL/GM-1/2025-26/E-TENDER Dated-14.01.2026,2026_UPPRC_1107650_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1,Fee/PreQual/Technical,.pdf,BIDDOC,"2,22,000",No,fixed,,Nil,Nil,"General Manager, Zone-1, Prayagraj","General Manager, Zone-1, U. P. Projects Corporation Ltd. 230/1A, Mehdaury, Teliyarganj, District-Prayagraj.",1.0,SBI Bank,20-Jan-2026 11:00 AM,28-Jan-2026 03:00 PM,20-Jan-2026 11:00 AM,28-Jan-2026 02:00 PM,NA ,NA ,20-Jan-2026 11:00 AM,28-Jan-2026 02:00 PM,02-Feb-2026 02:00 PM,Construction of Rajkiya High School at U.P.S. Bhaiswar District-Sonebhadra (U.P.),Construction of Rajkiya High School at U.P.S. Bhaiswar District-Sonebhadra (U.P.),Please refer Tender documents. ,NA ,"1,10,56,000",Civil Works - Buildings,NA ,Tender,90.0,270.0,District-Sonebhadra (U.P.),231201.0,NA ,NA ,NA ,Prayagraj,No ,No,AOC
2,5828824,M/S MAA VINDHYAVASINI CONSTRUCTION,28-Jan-2026 12:52 PM,Rejected-AOC,Accept,19-Mar-2026 06:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
