S.No,Instrument Type,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
1.0,RTGS - RTGS Payment,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,21-Feb-2026 03:35 PM,27-Feb-2026 11:00 AM,21-Feb-2026 03:35 PM,27-Feb-2026 10:00 AM,NA ,NA ,21-Feb-2026 03:35 PM,27-Feb-2026 10:00 AM,28-Feb-2026 03:00 PM,Executive Engineer,"Executive Engineer office - H.No.-36 Surya Nagar, Near State Bank Colony, Delhi Road Saharanpur","Under Vidhayak Nidhi Yojna (Shri Umar Ali Khan ji, MLA) Construction of funeral parlor in Samsaan Ghat at Vill Manduwala Block Muzaffarabad, District- Saharanpur","Under Vidhayak Nidhi Yojna (Shri Umar Ali Khan ji, MLA) Construction of funeral parlor in Samsaan Ghat at Vill Manduwala Block Muzaffarabad, District- Saharanpur",Please refer Tender documents. ,NA ,"5,12,579",Civil Works,NA ,Tender,90.0,90.0,District Saharanpur,247001.0,NA ,NA ,NA ,Executive Engineer office,No ,No,"10,500",No,fixed,,UPSCIDCO,SAHARANPUR,"1,062",UPSCIDCO,SAHARANPUR,No,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Saharanpur,155/EE/SRE/E-TENDER/2025-26,2026_SCIDC_1119030_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,AOC,Finance,Financial Evaluation Summary,Vinod Kumar Kardam,05-Mar-2026 11:31 AM,finance_2080300.pdf,BOQ Comparative Chart,Executive Engineer,Internal,"V.K. Kardam - E.E., M. Chandra - AAO",Vinod Kumar Kardam,28-Feb-2026 01:42 PM,28-Feb-2026 03:00 PM,techsummary_2080300.pdf (323.09 KB),Technical,Technical Evaluation Summary,Vinod Kumar Kardam,28-Feb-2026 01:39 PM,technical_2080300.pdf,Executive Engineer,Internal,"V.K. Kardam - E.E., M. Chandra - AAO",Vinod Kumar Kardam,05-Mar-2026 11:34 AM,finsummary_2080300.pdf (323.09 KB),12-Mar-2026,"INR 512,476",90.0,Vinod Kumar Kardam,05-Mar-2026 11:36 AM,aoc.pdf (437.00 KB),"AWARD OF CONTRACT for Construction of funeral parlor in Samsaan Ghat at Vill Manduwala Block Muzaffarabad, District- Saharanpur",1,5935959,M/S ISRAR CONTRACTOR,27-Feb-2026 07:40 AM,Rejected-Finance,Being L2,05-Mar-2026 11:34 AM,1.0,5936039.0,U K CONSTRUCTION CO,INR,"512,476",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Saharanpur,2026_SCIDC_1119030_1,155/EE/SRE/E-TENDER/2025-26,"Under Vidhayak Nidhi Yojna (Shri Umar Ali Khan ji, MLA) Construction of funeral parlor in Samsaan Ghat at Vill Manduwala Block Muzaffarabad, District- Saharanpur",AOC
,,2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5936039,U K CONSTRUCTION CO,27-Feb-2026 08:13 AM,Accepted-AOC,Being L1,05-Mar-2026 11:36 AM,,,,,,,,,,AOC
