Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Cover No,Cover,Document Type,Description,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
17-Mar-2026,"INR 755,200",30.0,Trilok Chand,17-Mar-2026 06:49 PM,8.pdf (345.00 KB),DOS 07.03.2026,1,5926388,M/S AJAYPAL SINGH CONTRACTOR,24-Feb-2026 09:40 PM,Rejected-Finance,Lowest II,10-Mar-2026 07:16 PM,1.0,5925741.0,M/S SHAKTI ASSOCIATES,INR,"755,200","U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||EGCC Circle, Bijnore||EGCD-6, nazibabad",2026_UPIDC_1117767_8,07/EE/2025-26,Construction of Drainage Crossing at Km. 1.700 and Km. 3.700 of Bakshanpur Distributary.,Finance,03 bidders admitted,Trilok Chand,05-Mar-2026 03:27 PM,,BOQ Comparative Chart,Er. Trilok Chand,Internal,EE EGCCD2 Haridwar,Trilok Chand,28-Feb-2026 07:24 PM,03-Mar-2026 04:50 PM,techsummary_2077257.pdf (336.08 KB),Technical,064 bidders admitted,Trilok Chand,28-Feb-2026 06:54 PM,,Er. Trilok Chand,Internal,EE EGCCD2 Haridwar,Trilok Chand,10-Mar-2026 07:16 PM,finsummary_2077257.pdf (336.08 KB),AOC,"20,000",No,fixed,,Nil,Nil,266.0,Nil,Nil,No,Construction of Drainage Crossing at Km. 1.700 and Km. 3.700 of Bakshanpur Distributary.,Construction of Drainage Crossing at Km. 1.700 and Km. 3.700 of Bakshanpur Distributary.,Please refer tender documents ,NA ,"9,58,000",Civil Works - Canal,NA ,Tender,90.0,30.0,Najibabad,246763.0,NA ,NA ,NA ,Najibabad,No ,No,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,NIT,Executive Engineer,EGCCD6 Najibabad,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||EGCC Circle, Bijnore||EGCD-6, nazibabad",07/EE/2025-26,2026_UPIDC_1117767_8,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,19-Feb-2026 12:22 PM,25-Feb-2026 02:00 PM,19-Feb-2026 10:00 PM,25-Feb-2026 12:00 PM,19-Feb-2026 10:00 AM ,25-Feb-2026 12:00 PM ,19-Feb-2026 10:00 AM,25-Feb-2026 12:00 PM,03-Mar-2026 04:50 PM,AOC
,,,,,,,2,5924841,M/S RINKU CONTRACTOR,25-Feb-2026 11:26 AM,Rejected-Technical,Due to incomplete document as per tender condiction,28-Feb-2026 07:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,3,5925741,M/S SHAKTI ASSOCIATES,24-Feb-2026 07:34 PM,Accepted-AOC,Lowest I,17-Mar-2026 06:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,4,5928555,RAJENDRA SINGH,25-Feb-2026 11:48 AM,Rejected-Finance,Lowest III,10-Mar-2026 07:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
