EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Instrument Type,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
"20,000",No,fixed,,E E U P Scidco,Ayodhya,"1,652",online,Ayodhya,No,U.P. State Construction and Infrastructure Development Corporation Ltd.||Superintending Engineer (Civil) - Ayodhya,611/E E/Ayo/E Tender/MLC FUND/25-26 03.02.2026,2026_SCIDC_1112050_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1,FDR - Fixed Deposit,1,Fee/PreQual/Technical,.pdf,"Under MLC Fund Scheme, construction work of Nishad Raj Smriti Dwar MS Gate",04-Feb-2026 09:00 AM,11-Feb-2026 11:00 AM,04-Feb-2026 09:15 AM,11-Feb-2026 09:00 AM,NA ,NA ,04-Feb-2026 10:00 AM,11-Feb-2026 09:00 AM,23-Feb-2026 03:05 PM,"Under MLC Fund Scheme, construction work of Nishad Raj Smriti Dwar MS Gate","Under MLC Fund Scheme, construction work of Nishad Raj Smriti Dwar MS Gate at the East Side of RamLakhan Mahavidhyalaya Block Bhiti",Please refer Tender documents. ,NA ,,Construction Works,Under MLC Fund Scheme Construction of M.S. Gate  ,Tender,90.0,90.0,Ambedkarnagar,224122.0,EE office up scidco ,Behind Ram Janaki Mandir Sahabganj Ayodhya ,06-Feb-2026 11:00 AM ,EE office up scidco,No ,No,EE up scidco Ayodhya,Behind Ram Janaki Mandir Sahabganj Ayodhya,AOC,Technical,Technical Summary,Jagpal Verma,23-Feb-2026 01:45 PM,technical_2056313.pdf,EE,Internal,E E Asst Acct,Jagpal Verma,01-Mar-2026 05:22 PM,finsummary_2056313.pdf (467.03 KB),Finance,Financial Bid opening summary,Jagpal Verma,01-Mar-2026 05:19 PM,finance_2056313.pdf,BOQ Comparative Chart,EE,Internal,EE AA,Jagpal Verma,23-Feb-2026 03:01 PM,23-Feb-2026 03:05 PM,techsummary_2056313.pdf (645.57 KB),01-Mar-2026,"INR 911,400",90.0,Jagpal Verma,05-Mar-2026 11:29 AM,LOI.pdf (412.00 KB),"Under MLC Fund Scheme, construction work of Nishad Raj Smriti Dwar MS Gate",1.0,5860782.0,R. D. CONSTRUCTION COMPANY,INR,"911,400",U.P. State Construction and Infrastructure Development Corporation Ltd.||Superintending Engineer (Civil) - Ayodhya,2026_SCIDC_1112050_1,611/E E/Ayo/E Tender/MLC FUND/25-26 03.02.2026,"Under MLC Fund Scheme, construction work of Nishad Raj Smriti Dwar MS Gate",1,5860954,M/S VK CONSTRUCTION CO.,10-Feb-2026 10:52 PM,Rejected-Finance,not ok,01-Mar-2026 05:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,2,RTGS - RTGS Payment,2,Finance,.xls,financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5860782,R. D. CONSTRUCTION COMPANY,10-Feb-2026 10:43 PM,Accepted-AOC,ok,05-Mar-2026 11:29 AM,AOC
