Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No.1,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,TENDER DOCUMENT,"5,900",Nil,Nil,Yes,10-Feb-2026 01:00 PM,25-Feb-2026 11:30 AM,10-Feb-2026 01:00 PM,24-Feb-2026 05:00 PM,NA ,NA ,10-Feb-2026 01:00 PM,24-Feb-2026 05:00 PM,26-Feb-2026 04:00 PM,1.0,Lift annexure,Other,,"6,00,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,CONSTRUCTION OF SADAR MALKHANA AT DISTT KANPUR NAGAR U.P.,CONSTRUCTION OF SADAR MALKHANA AT DISTT KANPUR NAGAR U.P.,Please refer Tender documents. ,NA ,"2,99,70,000",Civil Works,NA ,Tender,90.0,450.0,KANPUR NAGAR U.P.,208001.0,NA ,NA ,NA ,U.P. Police Avas Nigam Ltd,No ,No,UP Police Awas Nigam Limited||UP Police Awas Nigam Ltd HQ Lucknow,"4807/PAN/ET/25-26, DT. 06-02-2026",2026_UPPAN_1114251_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Sanjeev Saxena,U.P. Police Avas Nigam Ltd,AOC,SANJEEV SAXENA,Internal,PRASHANT TRIPATHI MANOJ KUMAR JOSHI,Sanjeev Saxena,25-Feb-2026 06:18 PM,26-Feb-2026 04:00 PM,techsummary_2066007.pdf (844.95 KB),Finance,ALL BIDDER ADMITTED,Sanjeev Saxena,09-Mar-2026 10:40 AM,,BOQ Comparative Chart,SANJEEV SAXENA,Internal,MANOJ KUMAR JOSHI PRASHANT TRIPATHI,Sanjeev Saxena,09-Mar-2026 12:18 PM,finsummary_2066007.pdf (642.89 KB),Technical,3 bidder admitted in technical Evaluation,Sanjeev Saxena,25-Feb-2026 05:53 PM,,1.0,5918520.0,M/S Dolly Construction,INR,"29,340,630",UP Police Awas Nigam Limited||UP Police Awas Nigam Ltd HQ Lucknow,2026_UPPAN_1114251_1,"4807/PAN/ET/25-26, DT. 06-02-2026",CONSTRUCTION OF SADAR MALKHANA AT DISTT KANPUR NAGAR U.P.,1,5923660,ASHER GROUP,24-Feb-2026 12:52 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,25-Feb-2026 05:53 PM,13-Mar-2026,"INR 29,340,630",450.0,Sanjeev Saxena,14-Mar-2026 01:47 PM,BOQMALKAHANAloa.pdf (732.00 KB),L1,AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5918520,M/S Dolly Construction,23-Feb-2026 06:16 PM,Accepted-AOC,L1,14-Mar-2026 12:18 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5922353,M/S S.P CONSTRUCTION,24-Feb-2026 02:38 PM,Rejected-Finance,L2,09-Mar-2026 10:47 AM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5924430,Roshan Lal Traders,24-Feb-2026 04:45 PM,Rejected-Finance,L2,09-Mar-2026 10:47 AM,,,,,,,,AOC
