Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
21-Jan-2026 03:20 PM,27-Jan-2026 11:00 AM,21-Jan-2026 03:20 PM,27-Jan-2026 10:00 AM,NA ,NA ,21-Jan-2026 03:20 PM,27-Jan-2026 10:00 AM,29-Jan-2026 11:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle, Bulandshahar||MGCCD-4, Amroha",06/EE/25-26,2026_UPIDC_1108164_3,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,EE,EEMGCCD4 AMROHA,CONSTRUCTION OF V.R.B. AT KM 2.100 OF SOHAT MINOR UNDER M.G.C. PROJECT STAGE - II IN DIST - AMROHA,CONSTRUCTION OF V.R.B. AT KM 2.100 OF SOHAT MINOR UNDER M.G.C. PROJECT STAGE - II IN DIST - AMROHA,Please refer Tender documents. ,NA ,"15,70,000",Civil Works - Canal,NA ,Tender,90.0,NA ,AMROHA,244222.0,NA ,NA ,NA ,EEMGCCD4 AMROHA,No ,No,1.0,Fee/PreQual/Technical,.pdf,tac,854.0,Nil,Nil,No,"31,400",No,percentage,2.0%,Nil,Nil,AOC,S.S.A. KIRMANI,Internal,manojkumaree13,SYED SHAHNAWAZ ALI KIRMANI,28-Jan-2026 05:01 PM,29-Jan-2026 11:00 AM,techsummary_2045657.pdf (672.35 KB),Finance,finacl,SYED SHAHNAWAZ ALI KIRMANI,07-Feb-2026 12:54 PM,,BOQ Comparative Chart,S.S.A. KIRMANI,Internal,MANOJKUMAREE13,SYED SHAHNAWAZ ALI KIRMANI,10-Feb-2026 01:50 PM,finsummary_2045657.pdf (672.35 KB),Technical,tacnical,SYED SHAHNAWAZ ALI KIRMANI,28-Jan-2026 04:45 PM,technical_2045657.pdf,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle, Bulandshahar||MGCCD-4, Amroha",2026_UPIDC_1108164_3,06/EE/25-26,CONSTRUCTION OF V.R.B. AT KM 2.100 OF SOHAT MINOR UNDER M.G.C. PROJECT STAGE - II IN DIST - AMROHA,1.0,5825618.0,AMAR CONSTRUCTION COMPANY,INR,"1,193,152.58",1,5825618,AMAR CONSTRUCTION COMPANY,26-Jan-2026 11:59 PM,Accepted-AOC,aoc,27-Mar-2026 05:00 PM,13-Feb-2026,"INR 1,193,152.58",30.0,SYED SHAHNAWAZ ALI KIRMANI,27-Mar-2026 05:00 PM,AocAmar.pdf (959.00 KB),aoc,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,boq,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5824688,BASERA DEVELOPERS,26-Jan-2026 06:18 PM,Rejected-Finance,L5,10-Feb-2026 01:50 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5825871,Deols Enterprises,27-Jan-2026 05:56 AM,Rejected-Finance,L4,10-Feb-2026 01:50 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5825980,M/S Z.A BUILDCON,27-Jan-2026 08:58 AM,Rejected-Finance,L2,10-Feb-2026 01:50 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5826056,S S CONSTRUCTION COMPANY,27-Jan-2026 09:46 AM,Rejected-Finance,L3,10-Feb-2026 01:50 PM,,,,,,,,AOC
