S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Stage
1,5883059,M/S AZAD PRATAP RAO,17-Feb-2026 02:11 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,23-Feb-2026 11:55 AM,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Basti,2026_UPRNS_1115221_1,137/UPRNSS/E-T/25-26D-09-02-26,"Construction of Pharmacy and Cold Chain Building at C.H.C. Khesaraha, District-Siddharth Nagar.",1.0,5880729.0,P. S. CONSTRUCTION,INR,"3,007,495.5",28-Feb-2026,"INR 3,007,495.5",180.0,RAJESH MANI TRIPATHI,11-Mar-2026 01:20 PM,137.pdf (2630.00 KB),Karyadeshsummary,Daljeet Singh,Internal,Dhanesh Maurya Rajesh Mani Tripathi Santosh Kumar kushwaha,RAJESH MANI TRIPATHI,23-Feb-2026 11:57 AM,23-Feb-2026 12:00 PM,techsummary_2068959.pdf (2146.68 KB),Finance,financialsummary,SANTOSH KUMAR KUSHWAHA,26-Feb-2026 03:40 PM,finance_2068959.pdf,BOQ Comparative Chart,Daljeet Singh,Internal,Dhanesh Maurya Rajesh Mani Tripathi Santosh Kumar Kushwaha,SANTOSH KUMAR KUSHWAHA,26-Feb-2026 03:44 PM,finsummary_2068959.pdf (672.63 KB),Technical,Technicalsummary,RAJESH MANI TRIPATHI,23-Feb-2026 11:55 AM,technical_2068959.pdf,AOC,1.0,FDR - Fixed Deposit,"4,720",EE,UPRNSS Basti,Yes,"60,200",Yes,fixed,,EE,UPRNSS Basti,"Construction of Pharmacy and Cold Chain Building at C.H.C. Khesaraha, District-Siddharth Nagar.","Construction of Pharmacy and Cold Chain Building at C.H.C. Khesaraha, District-Siddharth Nagar.",Please refer Tender documents. ,NA ,"30,09,000",Civil Works,NA ,Tender,30.0,180.0,H.No-2750 Katra Bypass Near Balumandi Gandhi Nagar,272001.0,NA ,NA ,NA ,UPRNSS Basti,No ,No,EE UPRNSS Basti,EE UPRNSS Basti,12-Feb-2026 12:20 PM,18-Feb-2026 09:00 AM,12-Feb-2026 12:20 PM,17-Feb-2026 06:00 PM,NA ,NA ,12-Feb-2026 12:20 PM,17-Feb-2026 06:00 PM,23-Feb-2026 12:00 PM,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Basti,137/UPRNSS/E-T/25-26D-09-02-26,2026_UPRNS_1115221_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Nit,AOC
2,5882133,M/s Kalhans Traders,16-Feb-2026 09:39 PM,Rejected-Finance,High Bid Quoted,26-Feb-2026 03:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.pdf,itemsandrate,AOC
3,5880729,P. S. CONSTRUCTION,16-Feb-2026 06:22 PM,Accepted-AOC,Accept,11-Mar-2026 01:20 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Boq,AOC
