Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,S.No,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.2,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Stage
Er. Bharat Ram,Internal,,Bharat Ram,06-Mar-2026 03:01 PM,06-Mar-2026 04:30 PM,techsummary_2069413.pdf (667.48 KB),Technical,Attached,Bharat Ram,06-Mar-2026 12:50 PM,,10-Mar-2026,"INR 1,402,196",20.0,Bharat Ram,19-Mar-2026 04:26 PM,1nakwa.pdf (83.00 KB),1.0,Revocation,Attached,05-Mar-2026 12:24 PM,Sudhhipatra.pdf ,20.77,Technical Opening,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak Flood Circle, Basti||EE FLOOD DIVISION, BALRAMPUR",2026_UPIDC_1112264_19,15/EE/2025-26,Silt Clearance work of Nakawa Drain From Km. 0.000 to 4.500 in Distt Balrampur.,1,5898725,AKANKSHA ASSOCIATES,20-Feb-2026 11:44 AM,Accepted-AOC,Accept,19-Mar-2026 04:27 PM,1.0,5898725.0,AKANKSHA ASSOCIATES,INR,"1,402,196",Er. Bharat Ram,Internal,,Bharat Ram,10-Mar-2026 12:48 PM,finsummary_2069413.pdf (82.87 KB),Finance,Attached,Bharat Ram,10-Mar-2026 12:44 PM,,BOQ Comparative Chart,AOC,854.0,Nil,Nil,No,13-Feb-2026 10:00 AM,20-Feb-2026 03:00 PM,13-Feb-2026 10:00 AM,20-Feb-2026 02:00 PM,NA ,NA ,13-Feb-2026 10:00 AM,20-Feb-2026 02:00 PM,06-Mar-2026 04:30 PM,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak Flood Circle, Basti||EE FLOOD DIVISION, BALRAMPUR",15/EE/2025-26,2026_UPIDC_1112264_19,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical Document,1.0,SBI Bank,"62,000",Yes,fixed,,Nil,Nil,Silt Clearance work of Nakawa Drain From Km. 0.000 to 4.500 in Distt Balrampur.,As Per Tender Notice,As Per Tender Notice ,NA ,"31,16,000",Civil Works,NA ,Tender,90.0,20.0,Balrampur,271201.0,NA ,NA ,NA ,Balrampur,No ,No,Executive Engineer,Flood Division Balrampur,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5893474,devendra kumar pandey,18-Feb-2026 05:16 PM,Rejected-Technical,Technical Bid Not Qualified,06-Mar-2026 03:01 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5892084,M/s Aman Traders,20-Feb-2026 11:34 AM,Rejected-Technical,Technical Bid Not Qualified,06-Mar-2026 03:01 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5901427,Ms A S Construction,20-Feb-2026 12:25 PM,Rejected-Finance,L2,10-Mar-2026 12:48 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5891322,M/S RAJESH CONSTRUCTION,18-Feb-2026 11:16 AM,Rejected-Technical,Technical Bid Not Qualified,06-Mar-2026 03:01 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5879891,M/S RUCHI CONSTRUCTION CO,20-Feb-2026 11:37 AM,Rejected-Technical,Technical Bid Not Qualified,06-Mar-2026 03:01 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,5894305,M/S SURENDRA SINGH THEKEDAR,19-Feb-2026 08:45 AM,Rejected-Technical,Technical Bid Not Qualified,06-Mar-2026 03:01 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,5894347,SANTOSH SINGH CONTRACTOR,19-Feb-2026 08:24 AM,Rejected-Technical,Technical Bid Not Qualified,06-Mar-2026 03:01 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
