Cover No,Cover,Document Type,Description,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1,Fee/PreQual/Technical,.pdf,Technical Bid,"Project Manager, UP Projects Corporation Ltd","K-2, Sector-116, Noida Gautambudha Nagar","3,540",Nil,Nil,No,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-6 Noida||Unit-36 Noida,22/PCL/PM/Unit-36/Noida/25-26 Dt 11.02.26,2026_UPPRC_1115616_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,13-Feb-2026 12:00 PM,25-Feb-2026 03:00 PM,13-Feb-2026 12:00 PM,25-Feb-2026 02:00 PM,NA ,NA ,13-Feb-2026 12:00 PM,25-Feb-2026 02:00 PM,07-Mar-2026 03:00 PM,"9,000",No,fixed,,Nil,Nil,Construction work of Drinking Water Facility at Govt. High School Noorpur District Ghaziabad,Construction work of Drinking Water Facility at Govt. High School Noorpur District Ghaziabad,Please refer Tender documents. ,NA ,"4,10,000",Civil Works,NA ,Tender,90.0,120.0,Govt. High School Noorpur District Ghaziabad,201006.0,NA ,NA ,NA ,"K-2, Sector-116, Noida Gautambudha Nagar",No ,No,AOC,Technical,Two Bids are received. All are found Technically qualified,JALAJ KUMAR SHARMA,06-Mar-2026 06:55 PM,technical_2070357.pdf,"Project Manager, Unit-36 Noida",Internal,"Project Manager, Unit-26 Saharanpur Accountant Unit 36 Noida",JALAJ KUMAR SHARMA,13-Mar-2026 04:01 PM,finsummary_2070357.pdf (387.53 KB),Finance,Technically Qualified bidders bids opened. Out of them M/s Deepak enterprises Bid is First Lowest of amount Rupees 345222.824,JALAJ KUMAR SHARMA,13-Mar-2026 03:59 PM,finance_2070357.pdf,BOQ Comparative Chart,"Project Manager, Unit-36 Noida",Internal,"Project Manager, Unit-26 Saharanpur Accountant Unit 36 Noida",JALAJ KUMAR SHARMA,06-Mar-2026 06:58 PM,07-Mar-2026 03:00 PM,techsummary_2070357.pdf (347.58 KB),16-Mar-2026,"INR 345,222.824",120.0,JALAJ KUMAR SHARMA,24-Mar-2026 03:47 PM,Noorpu.pdf (1700.00 KB),"Rs. 4,07,363.00 including GST",U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-6 Noida||Unit-36 Noida,2026_UPPRC_1115616_1,22/PCL/PM/Unit-36/Noida/25-26 Dt 11.02.26,Construction work of Drinking Water Facility at Govt. High School Noorpur District Ghaziabad,1.0,5924796.0,Deepak enterprises,INR,"345,222.824",1,5924796,Deepak enterprises,24-Feb-2026 04:03 PM,Accepted-AOC,First Lowest,24-Mar-2026 03:47 PM,AOC
2,Finance,.xls,Financial Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5922891,M/S MAHAVEER ENGINEERS,24-Feb-2026 06:54 PM,Rejected-AOC,Second Lowest,24-Mar-2026 03:47 PM,AOC
