Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Instrument Type,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"1,652",UPSCIDCO,BASTI,No,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Basti,2096 /EE Basti /E-Tender /sansad Nidhi Basti /2025-26 Date 29 -01-2026,2026_SCIDC_1110735_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1,Fee/PreQual/Technical,.pdf,NIT,Construction of CC Road work at NH 27 Padma Hotal Se Jagdish Chaudhary Ke makanTak 300 Mtr Block Basti Sadar Distt Basti. (Sansad Nidhi Basti),Construction of CC Road work at NH 27 Padma Hotal Se Jagdish Chaudhary Ke makanTak 300 Mtr Block Basti Sadar Distt Basti. (Sansad Nidhi Basti),As Given in NIT ,NA ,"21,73,967",Civil Works,NA ,Tender,90.0,90.0,Basti,272001.0,"H.No. 1348 Jaypurawa Gandhinagar, near Nagar pali ","H.No. 1348 Jaypurawa Gandhinagar, near Nagar palika Ke Piche , Basti ",04-Feb-2026 12:00 PM ,UPSCIDCO BASTI,No ,No,Executive Engineer,"H.No. 1348 Jaypurawa Gandhinagar, near Nagar palika Ke Piche , Basti",1,FDR - Fixed Deposit,30-Jan-2026 09:00 AM,07-Feb-2026 02:00 PM,30-Jan-2026 09:00 AM,07-Feb-2026 01:00 PM,30-Jan-2026 09:00 AM ,07-Feb-2026 01:00 PM ,30-Jan-2026 09:00 AM,07-Feb-2026 01:00 PM,18-Feb-2026 09:00 AM,"43,500",No,fixed,,UPSCIDCO,BASTI,AOC,Sri Ramesh Bahadur Shahi EE,Internal,Attached,Ramesh Bahadur Shahi,09-Mar-2026 05:13 PM,finsummary_2051407.pdf (512.83 KB),Technical,M/S JAI CONSTRUCTION and M/s AKANKSHA ASSOCIATES Found,Ramesh Bahadur Shahi,17-Feb-2026 05:18 PM,technical_2051407.pdf,Sri Ramesh Bahadur Shahi EE,Internal,Attached,Ramesh Bahadur Shahi,17-Feb-2026 05:19 PM,18-Feb-2026 09:00 AM,techsummary_2051407.pdf (428.14 KB),Finance,M/S JAI CONSTRUCTION Found L1,Ramesh Bahadur Shahi,09-Mar-2026 05:10 PM,finance_2051407.pdf,BOQ Comparative Chart,1,5836057,AKANKSHA ASSOCIATES,02-Feb-2026 09:56 AM,Rejected-Finance,L2,09-Mar-2026 05:13 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Basti,2026_SCIDC_1110735_1,2096 /EE Basti /E-Tender /sansad Nidhi Basti /2025-26 Date 29 -01-2026,Construction of CC Road work at NH 27 Padma Hotal Se Jagdish Chaudhary Ke makanTak 300 Mtr Block Basti Sadar Distt Basti. (Sansad Nidhi Basti),1.0,5843999.0,M/S JAI CONSTRUCTION,INR,"2,173,532",11-Mar-2026,"INR 2,173,532",90.0,Ramesh Bahadur Shahi,11-Mar-2026 03:35 PM,NH27LOI.pdf (1020.00 KB),M/s Jai Construction Found L1,AOC
,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,2,RTGS - RTGS Payment,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5843999,M/S JAI CONSTRUCTION,05-Feb-2026 10:11 AM,Accepted-AOC,L1,11-Mar-2026 03:35 PM,,,,,,,,,,,,,,,,,AOC
