Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Ghaziabad,948/EE/MRT/TENDER/25-26 DATE 05.02.26,2026_SCIDC_1112971_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,06-Feb-2026 12:00 PM,14-Feb-2026 11:00 AM,26-May-2026 12:00 PM,14-Feb-2026 11:00 AM,NA ,NA ,06-Feb-2026 12:00 PM,14-Feb-2026 11:00 AM,24-Feb-2026 11:25 AM,EXECUTIVE ENGINEER,MEERUT,"1,73,300",Yes,fixed,,EE UPSCIDCO,MEERUT,1.0,Fee/PreQual/Technical,.pdf,FEE AND EMD,"Construction of Road, Footpath, Drain etc. in 03 Nos. Different Places in C.C.S. University campus Meerut","Construction of Road, Footpath, Drain etc. in 03 Nos. Different Places in C.C.S. University campus Meerut",Please refer Tender documents. ,NA ,"86,64,000",Civil Works,NA ,Tender,180.0,180.0,MEERUT,250004.0,NA ,NA ,NA ,MEERUT,No ,No,1.0,RTGS - RTGS Payment,"2,360",EE UPSCIDCO,MEERUT,Yes,AOC,MAHENDRA SINGH EE,Internal,"AVDHESH KUMAR VERMA EE, MOOLCHANDRA AAO",Mahendra Singh,24-Feb-2026 11:22 AM,24-Feb-2026 11:25 AM,techsummary_2059290.pdf (162.24 KB),Finance,comparativechart,Mahendra Singh,07-Mar-2026 05:27 PM,finance_2059290.pdf,BOQ Comparative Chart,MAHENDRA SINGH EE,Internal,"MAHENDRA SINGH EE, AVDHESH KUMAR VERMA EE, MOOLCHANDRA AAO",Mahendra Singh,07-Mar-2026 05:33 PM,finsummary_2059290.pdf (184.15 KB),Technical,TECHNICAL BID EVALUATION,Mahendra Singh,24-Feb-2026 11:20 AM,technical_2059290.pdf,1.0,5867613.0,Shubham Construction,INR,"8,616,348",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Ghaziabad,2026_SCIDC_1112971_1,948/EE/MRT/TENDER/25-26 DATE 05.02.26,"Construction of Road, Footpath, Drain etc. in 03 Nos. Different Places in C.C.S. University campus Meerut",1.0,5864872.0,GAURAV ENTERPRISES,12-Feb-2026 02:34 PM,Rejected-Finance,NOT QUALIFIED,07-Mar-2026 05:33 PM,07-Mar-2026,"INR 8,616,348",180.0,Mahendra Singh,07-Mar-2026 05:37 PM,AOC.pdf (479.00 KB),AOC,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5867717.0,M/S SAHIB CONSTRUCTION WORKS,13-Feb-2026 01:36 PM,Rejected-Technical,NOT ADMITTED,24-Feb-2026 11:22 AM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,NIT,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5867613.0,Shubham Construction,14-Feb-2026 07:33 AM,Accepted-AOC,QUALIFIED,07-Mar-2026 05:37 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,PRICE BID,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
