S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Instrument Type,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Stage
1,5965351,GREENAGE INDIA RESOURCES PRIVATE LIMITED,13-Mar-2026 12:26 PM,Accepted-AOC,Ist Lowest Rate,23-Mar-2026 06:37 PM,1.0,5965351.0,GREENAGE INDIA RESOURCES PRIVATE LIMITED,INR,"848,725.43",U.P. State Construction and Infrastructure Development Corporation Ltd.||Superintending Engineer (Civil) - Bareilly,2026_SCIDC_1120078_2,309/E.E.E. Bly/E-Tender/BLY/2025-26 Dt. 25.02.2026,"09 Nos. Solar LED High Mast Light at Various Places in Vidhan Sabha Area Kantt, Bareilly, District-Bareilly (MLA Nidhi)",20-Mar-2026,"INR 848,725.43",60.0,Harindra Kumar,23-Mar-2026 06:36 PM,LOI.pdf (507.00 KB),Total Contract Value Rs. 848725.43,Muniveer Singh,Internal,"Muniveer Singh, Harindra Kumar, Bhaskar Mishra",Harindra Kumar,26-May-2026 12:31 PM,finsummary_2091949.pdf (804.65 KB),Technical,Technical Bid Opening Summary,Harindra Kumar,18-Mar-2026 03:28 PM,technical_2091949.pdf,Muniveer Singh,Internal,"Muniveer Singh, Harindra Kumar, Bhaskar Mishra",Harindra Kumar,18-Mar-2026 03:43 PM,18-Mar-2026 04:00 PM,techsummary_2091949.pdf (933.79 KB),Finance,Financial Bid Opening Summary,Harindra Kumar,20-Mar-2026 11:23 AM,finance_2091949.pdf,BOQ Comparative Chart,AOC,"17,000",No,fixed,,EE UPSCIDCO,BAREILLY,U.P. State Construction and Infrastructure Development Corporation Ltd.||Superintending Engineer (Civil) - Bareilly,309/E.E.E. Bly/E-Tender/BLY/2025-26 Dt. 25.02.2026,2026_SCIDC_1120078_2,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Tender Notice, Fee, EMD and BOQ","09 Nos. Solar LED High Mast Light at Various Places in Vidhan Sabha Area Kantt, Bareilly, District-Bareilly (MLA Nidhi)","09 Nos. Solar LED High Mast Light at Various Places in Vidhan Sabha Area Kantt, Bareilly, District-Bareilly (MLA Nidhi)","09 Nos. Solar LED High Mast Light at Various Places in Vidhan Sabha Area Kantt, Bareilly, District-Bareilly (MLA Nidhi) ",NA ,"8,49,150",Solar Street Lights,09 Nos. Solar LED High Mast Light at Kantt. ,Tender,90.0,60.0,Bareilly,243001.0,NA ,NA ,NA ,"UPSCIDCO. 154, Tilhar House, Civil Lines, Bareilly",No ,No,"1,062",EE UPSCIDCO,BAREILLY,No,1.0,DD - Demand Draft,09-Mar-2026 06:55 PM,16-Mar-2026 02:00 PM,09-Mar-2026 06:55 PM,16-Mar-2026 01:00 PM,NA ,NA ,09-Mar-2026 06:55 PM,16-Mar-2026 01:00 PM,18-Mar-2026 04:00 PM,Executive Engineer (Elect.) Officer,"UPSCIDCO, 154 Tilhar House, Gali in front of S.S.P. Office, Civil Lines, Bareilly",AOC
2,5972921,M/S B R ENTERPRISES,14-Mar-2026 06:07 PM,Rejected-AOC,IInd Lowest Rate,23-May-2026 12:31 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Financial bid,,,,,,,,,,,,,,,,,,,,,,,2.0,BC - Bankers Cheque,,,,,,,,,,,,AOC
3,5972793,M/S MAHAVEER CONSTRUCTION AND GENERAL ORDER SUPPLIERS,14-Mar-2026 05:27 PM,Rejected-Technical,"Disqualified, Not fulfil as par NIT Condition",18-Mar-2026 03:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
