Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,S.No,Instrument Type,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
Construction of R.E. Wall and Related Structure Firozabad,Construction of R.E. Wall and Related Structure of 2-lane Road Over Bridge Suhag Nagar Chauraha to Subhash Chauk/Jain Mandir in distt. Firozabad (U.P.),Please refer Tender documents. ,NA ,"1,63,78,722",Civil Works - Bridges,NA ,Tender,60.0,120.0,Jain Mandir Temple Firozabad,283203.0,NA ,NA ,NA ,Agra,No ,No,"5,900",As per tender document,As per tender document,No,20-Jan-2026 12:15 PM,29-Jan-2026 05:00 PM,20-Jan-2026 10:00 AM,29-Jan-2026 03:00 PM,NA ,NA ,20-Jan-2026 10:00 AM,29-Jan-2026 03:00 PM,06-Feb-2026 05:00 PM,Chief Project Manager,"H.N.-5, Vishwakarma Enclave Extension Shastripuram Road, Sikandra AGRA- 282007",UP STATE BRIDGE CORPORATION LIMITED||JMD UPSBC Ghaziabad||GM / CPM UP SBC Agra,1733/ET/CPM(Agra)/2025-26 Date 19.01.2026,2026_UPSBC_1107680_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1,Fee/PreQual/Technical,.pdf,Technical Document,1.0,RTGS - RTGS Payment,"3,30,000",No,fixed,,As per tender document,As per tender document,AOC,Technical,Technical Evo,SHASHI BHUSHAN VARSHNEYA,06-Feb-2026 04:15 PM,technical_2044347.pdf,Shashi bhusan,Internal,"Mohit Kumar (PM), R.B. Diwakar (DPM), Dheeraj Kumar Saxena (Accountant)",SHASHI BHUSHAN VARSHNEYA,11-Mar-2026 12:15 PM,finsummary_2044347.pdf (209.51 KB),Finance,Financial Summary,SHASHI BHUSHAN VARSHNEYA,06-Feb-2026 07:41 PM,finance_2044347.pdf,BOQ Comparative Chart,Shashi bhusan,Internal,"Mohit Kumar (PM), R.B. Diwakar (DPM), Dheeraj Kumar Saxena (Accountant)",SHASHI BHUSHAN VARSHNEYA,06-Feb-2026 04:21 PM,06-Feb-2026 05:00 PM,techsummary_2044347.pdf (209.51 KB),11-Mar-2026,"INR 15,264,969.42",120.0,SHASHI BHUSHAN VARSHNEYA,12-Mar-2026 03:44 PM,AgreementSK.pdf (1483.00 KB),Contract Awarded to M/s S.K. Construction Ghaziabad,UP STATE BRIDGE CORPORATION LIMITED||JMD UPSBC Ghaziabad||GM / CPM UP SBC Agra,2026_UPSBC_1107680_1,1733/ET/CPM(Agra)/2025-26 Date 19.01.2026,Construction of R.E. Wall and Related Structure Firozabad,1.0,5830780.0,S K CONSTRUCTION,INR,"15,264,969.42",1,5830955,M/s Rama Construction,29-Jan-2026 12:52 PM,Rejected-Finance,Highest,11-Mar-2026 12:15 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5830780,S K CONSTRUCTION,29-Jan-2026 11:28 AM,Accepted-AOC,Lowest Tender,12-Mar-2026 03:45 PM,AOC
