Cover No,Cover,Document Type,Description,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,Technical bid,E.E.RED MAINPURI,E.E.RED MAINPURI,"18,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,21-Feb-2026 12:00 PM,07-Mar-2026 12:30 PM,21-Feb-2026 12:00 PM,07-Mar-2026 12:00 PM,NA ,NA ,21-Feb-2026 12:00 PM,07-Mar-2026 12:00 PM,11-Mar-2026 10:00 AM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE MAINPURI,2341/EE/RED/07-02-2026,2026_REDUP_1118176_6,Yes,Open Tender,Lump-sum,Works,2.0,No,No,Online,No,No,No,"Const. Of C. C Road and Drain from H/o Grish Chandra Fauji via H/o Magroo Dilar to H/o Sant Kumar in village Surjanpur(G.P. Manoona),Block Sultanganj Mainpuri.","Const. Of C. C Road and Drain from H/o Grish Chandra Fauji via H/o Magroo Dilar to H/o Sant Kumar in village Surjanpur(G.P. Manoona),Block Sultanganj Mainpuri.",Please refer Tender documents. ,NA ,"8,88,070",Civil Works - Roads,NA ,Tender,90.0,90.0,MAINPURI,205001.0,NA ,NA ,NA ,E.E.RED MAINPURI,No ,No,766.0,Nil,Nil,No,AOC,E.E. NUZHAT PARTVEEN,Internal,"A.E.RED, D.A.O.RED",Nuzahat Parveen,11-Mar-2026 04:17 PM,finsummary_2079810.pdf (293.11 KB),Technical,All bids admitted,Nuzahat Parveen,07-Mar-2026 02:20 PM,,E.E.Nuzhat Parveen,Internal,"A.E.RED,D.A.O.RED",Nuzahat Parveen,09-Mar-2026 10:33 AM,11-Mar-2026 10:00 AM,techsummary_2079810.pdf (294.14 KB),Finance,all bids admitted,Nuzahat Parveen,11-Mar-2026 03:15 PM,,BOQ Comparative Chart,1.0,5953670.0,M/s Mani Construction,INR,"887,189",Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE MAINPURI,2026_REDUP_1118176_6,2341/EE/RED/07-02-2026,"Const. Of C. C Road and Drain from H/o Grish Chandra Fauji via H/o Magroo Dilar to H/o Sant Kumar in village Surjanpur(G.P. Manoona),Block Sultanganj Mainpuri.",1,5952410,M/s HUKAM SHREE CONTRACTOR,06-Mar-2026 05:06 PM,Rejected-Finance,L-3,11-Mar-2026 04:17 PM,17-Mar-2026,"INR 887,189",90.0,Nuzahat Parveen,19-Mar-2026 01:26 PM,SURAJ_0001.pdf (232.00 KB),AOC
2.0,Finance,.xls,Financial bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5953670,M/s Mani Construction,07-Mar-2026 08:46 AM,Accepted-AOC,L-1,19-Mar-2026 01:26 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5947674,M/s SHRI GANESH CONSTRUCTION AND SUPPLIERS,06-Mar-2026 04:56 PM,Rejected-Finance,L-2,11-Mar-2026 04:17 PM,,,,,,,AOC
