Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Cover No,Cover,Document Type,Description,Name,Address,S.No,Instrument Type,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Basti,2026_UPRNS_1115261_1,139/UPRNSS/E-T/25-26D-09-02-26,"Repair and Renovation of Primary School Bhupatjot, Block-Khesaraha, District-Siddharth Nagar.",1.0,5880647.0,P. S. CONSTRUCTION,INR,"2,476,761",1.0,5882572.0,M/S AZAD PRATAP RAO,17-Feb-2026 02:19 AM,Rejected-Finance,High Bid Quoted,26-Feb-2026 03:17 PM,28-Feb-2026,"INR 2,476,761",180.0,RAJESH MANI TRIPATHI,11-Mar-2026 01:24 PM,139.pdf (1426.00 KB),karyadeshsummary,Daljeet Singh,Internal,Dhanesh Maurya Rajesh mani Tripathi Santosh Kumar Kushwaha,SANTOSH KUMAR KUSHWAHA,26-Feb-2026 03:17 PM,finsummary_2069064.pdf (1520.74 KB),Technical,Technicalsummary,RAJESH MANI TRIPATHI,23-Feb-2026 12:04 PM,technical_2069064.pdf,Daljeet Singh,Internal,Dhanesh Maurya Rajesh Mani Tripathi Santosh Kumar kushwaha,RAJESH MANI TRIPATHI,23-Feb-2026 12:07 PM,23-Feb-2026 12:10 PM,techsummary_2069064.pdf (2215.35 KB),Finance,financialsummary,SANTOSH KUMAR KUSHWAHA,26-Feb-2026 03:02 PM,finance_2069064.pdf,BOQ Comparative Chart,AOC,1.0,Fee/PreQual/Technical,.pdf,NIT,EE UPRNSS Basti,EE UPRNSS Basti,1.0,FDR - Fixed Deposit,"49,600",Yes,fixed,,EE,EE UPRNSS Basti,"4,720",EE,EE UPRNSS Basti,Yes,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Basti,139/UPRNSS/E-T/25-26D-09-02-26,2026_UPRNS_1115261_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"Repair and Renovation of Primary School Bhupatjot, Block-Khesaraha, District-Siddharth Nagar.","Repair and Renovation of Primary School Bhupatjot, Block-Khesaraha, District-Siddharth Nagar.",Please refer Tender documents. ,NA ,"24,78,000",Civil Works,NA ,Tender,30.0,180.0,H.No-2750 Katra Bypass Near Balumandi Gandhi Nagar,272001.0,NA ,NA ,NA ,UPRNSS Basti,No ,No,12-Feb-2026 12:55 PM,18-Feb-2026 09:00 AM,12-Feb-2026 12:55 PM,17-Feb-2026 06:00 PM,NA ,NA ,12-Feb-2026 12:55 PM,17-Feb-2026 06:00 PM,23-Feb-2026 12:10 PM,AOC
,,,,,,,,,2.0,5881895.0,M/s Kalhans Traders,16-Feb-2026 09:20 PM,Rejected-Finance,High Bid Quoted,26-Feb-2026 03:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,.pdf,Format,,,2.0,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,3.0,5880647.0,P. S. CONSTRUCTION,16-Feb-2026 06:14 PM,Accepted-AOC,Accept,11-Mar-2026 01:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,.pdf,Itemsandrate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,Finance,.xls,Boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
