Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Construction of V.R.B. at Km 4.990 of Chainpur Dy.,Construction of V.R.B. at Km 4.990 of Chainpur Dy.,Please refer Tender documents. ,NA ,"19,38,000",Civil Works - Canal,NA ,Tender,90.0,180.0,Shrawasti,271805.0,NA ,NA ,NA ,EE Saryu Nahar Khand-1 Balrampur,No ,No,EE Saryu Nahar Khand-1 Balrampur,EE Saryu Nahar Khand-1 Balrampur,"39,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,854.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,NIT,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||SCD-1 Balrampur",03/EE/2025-26,2026_UPIDC_1107737_19,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,21-Jan-2026 10:00 AM,28-Jan-2026 11:00 AM,21-Jan-2026 10:00 AM,27-Jan-2026 05:00 PM,NA ,NA ,21-Jan-2026 10:00 AM,27-Jan-2026 05:00 PM,19-Feb-2026 11:15 AM,AOC,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||SCD-1 Balrampur",2026_UPIDC_1107737_19,03/EE/2025-26,Construction of V.R.B. at Km 4.990 of Chainpur Dy.,1,5825579,AMRENDRA KUMAR TRIPATHI,27-Jan-2026 07:54 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,19-Feb-2026 09:54 AM,1.0,5823047.0,SHUBHAM TRIPATHI,INR,"1,931,606",Finance,file,Pramod Kumar,23-Feb-2026 07:01 PM,finance_2044891.pdf,BOQ Comparative Chart,Pramod Kumar,Internal,akhilesh singh,Pramod Kumar,24-Feb-2026 02:42 PM,finsummary_2044891.pdf (170.15 KB),Technical,file add,Pramod Kumar,19-Feb-2026 09:54 AM,technical_2044891.pdf,09-Mar-2026,"INR 1,931,606",180.0,Pramod Kumar,09-Mar-2026 06:51 PM,19.pdf (248.00 KB),L1,Pramod Kumar,Internal,AKHILESH KUMAR SINGH,Pramod Kumar,19-Feb-2026 11:10 AM,19-Feb-2026 11:15 AM,techsummary_2044891.pdf (170.15 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,2,5826276,GOVIND YADAV,27-Jan-2026 11:52 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,19-Feb-2026 09:54 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,3,5827567,M/S SHIVAM UPADHYAY CONSTRUCTION AND GENERAL ORDER SUPPLIER,27-Jan-2026 04:44 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,19-Feb-2026 09:54 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,4,5824393,M/S VEDANT CONSTRUCTION,26-Jan-2026 04:50 PM,Rejected-Finance,L2,24-Feb-2026 02:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,5,5823047,SHUBHAM TRIPATHI,26-Jan-2026 08:15 PM,Accepted-AOC,L1,09-Mar-2026 06:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,6,5823053,UMA SHANKAR TRIPATHI,27-Jan-2026 09:29 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,19-Feb-2026 09:54 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
