Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,S.No,Bank Name,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Drainage Circle Ghaziabad||EE Irrigation Division, Baraut, Baghpat",02/EE/2025-26,2026_UPIDC_1118565_8,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"36,800",Yes,fixed,,Nil,Nil,"1,194",Nil,Nil,No,21-Feb-2026 10:30 AM,27-Feb-2026 01:00 PM,21-Feb-2026 10:30 AM,27-Feb-2026 11:00 AM,NA ,NA ,21-Feb-2026 10:30 AM,27-Feb-2026 11:00 AM,09-Mar-2026 11:00 AM,"Executive Engineer, Irrigation Division, Baraut Ba","Executive Engineer, Irrigation Division, Baraut Baghpat",1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,SILT CLEARANCE OF INTERNAL SECTION OF TERA DRAIN BETWEEN KM 0.400 TO KM 20.515 BAGHPAT,SILT CLEARANCE OF INTERNAL SECTION OF TERA DRAIN BETWEEN KM 0.400 TO KM 20.515 BAGHPAT,Please refer Tender documents. ,N/A ,"18,38,000",Civil Works - Canal,N/A ,Tender,90.0,15.0,BARAUT,250611.0,NA ,NA ,NA ,"OFFICE OF THE EX.EN, IRRIGATION DEPARTMENT BARAUT",No ,No,AOC,"EX.EN. IRRIGATON BARAUT, EX.EN. IRRIGATION, MZN, EX.EN. ITD, GHAZIABAD",Internal,"EX.EN. IRRIGATON BARAUT, EX.EN. IRRIGATION, MZN, EX.EN. ITD, GHAZIABAD",RAJNEESH KUMAR,06-Mar-2026 06:22 PM,09-Mar-2026 11:00 AM,techsummary_2079258.pdf (175.08 KB),Finance,Bid opening summary,RAJNEESH KUMAR,13-Mar-2026 07:57 PM,finance_2079258.pdf,BOQ Comparative Chart,"EX.EN. IRRIGATON BARAUT, EX.EN. IRRIGATION, MZN, EX.EN. ITD, GHAZIABAD",Internal,"EX.EN. IRRIGATON BARAUT, EX.EN. IRRIGATION, MZN, EX.EN. ITD, GHAZIABAD",RAJNEESH KUMAR,13-Mar-2026 08:03 PM,finsummary_2079258.pdf (118.27 KB),Technical,Bid opening summary,RAJNEESH KUMAR,06-Mar-2026 06:18 PM,technical_2079258.pdf,1.0,5934413.0,ramarshad,INR,"1,669,573.75","U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Drainage Circle Ghaziabad||EE Irrigation Division, Baraut, Baghpat",2026_UPIDC_1118565_8,02/EE/2025-26,SILT CLEARANCE OF INTERNAL SECTION OF TERA DRAIN BETWEEN KM 0.400 TO KM 20.515 BAGHPAT,1,5934614,CHHATAR PAL SINGH CONTRACTOR,26-Feb-2026 07:57 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,06-Mar-2026 06:18 PM,13-Mar-2026,"INR 1,669,573.75",15.0,RAJNEESH KUMAR,13-Mar-2026 08:05 PM,TERA.pdf (118.00 KB),ACCEPT,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5934569,Hariom Sharma,26-Feb-2026 09:03 PM,Rejected-Finance,REJECT,13-Mar-2026 08:03 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5936241,RAJ KUMAR,27-Feb-2026 10:06 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,06-Mar-2026 06:18 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5934413,ramarshad,26-Feb-2026 07:33 PM,Accepted-AOC,ACCEPT,13-Mar-2026 08:05 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5936020,SHREE BALAJI ENTERPRISES,27-Feb-2026 10:04 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,06-Mar-2026 06:18 PM,,,,,,,,AOC
