Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
1,Fee/PreQual/Technical,.pdf,TECHNICAL,28-Jan-2026 03:40 PM,04-Feb-2026 03:00 PM,28-Jan-2026 03:40 PM,04-Feb-2026 12:00 PM,NA ,NA ,28-Jan-2026 03:40 PM,04-Feb-2026 12:00 PM,09-Feb-2026 10:00 AM,"51,080",No,fixed,,Nil,Nil,EE LID GORAKHPUR,OFFICE EE LID GORAKHPUR,1.0,SBI Bank,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell East)||Superintending Engineer (Tubewell) Gorakhpur||Executive Engineer(LID) Gorakhpur,42/EE-LID GKP/17/01/2026,2026_UPIDM_1110330_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"Supply, Installation, Testing and Commissioning of 700 MM NB S.S. Metalic expansion joints in delivery pipe line at Village Siuria, at KM 10 of Maniram Domingarh Bund on right Bank of river Rohin, Gorakhpur.","Supply, Installation, Testing and Commissioning of 700 MM NB S.S. Metalic expansion joints in delivery pipe line at Village Siuria, at KM 10 of Maniram Domingarh Bund on right Bank of river Rohin, Gorakhpur.",Please refer Tender documents. ,NA ,"25,54,000",Miscellaneous Works,NA ,Tender,90.0,90.0,Gorakhpur,273015.0,NA ,NA ,NA ,OFFICE EE LID GORAKHPUR,No ,No,854.0,Nil,Nil,No,AOC,EE LID GORAKHPUR,Internal,,Nishant Sahay,07-Feb-2026 05:46 PM,09-Feb-2026 10:00 AM,techsummary_2050562.pdf (303.60 KB),Finance,FINANCIAL EVALUATION,Nishant Sahay,18-Feb-2026 09:52 PM,finance_2050562.pdf,BOQ Comparative Chart,EE LID GORAKHPUR,Internal,,Nishant Sahay,18-Feb-2026 09:54 PM,finsummary_2050562.pdf (380.71 KB),Technical,TECHNICAL EVALUATION,Nishant Sahay,07-Feb-2026 05:43 PM,technical_2050562.pdf,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell East)||Superintending Engineer (Tubewell) Gorakhpur||Executive Engineer(LID) Gorakhpur,2026_UPIDM_1110330_1,42/EE-LID GKP/17/01/2026,"Supply, Installation, Testing and Commissioning of 700 MM NB S.S. Metalic expansion joints in delivery pipe line at Village Siuria, at KM 10 of Maniram Domingarh Bund on right Bank of river Rohin, Gorakhpur.",1.0,5838735.0,J K ENTERPRISES,INR,"2,012,400",1,5838735,J K ENTERPRISES,03-Feb-2026 05:54 PM,Accepted-AOC,L1,01-Mar-2026 01:31 PM,01-Mar-2026,"INR 2,012,400",90.0,Nishant Sahay,01-Mar-2026 01:31 PM,42aoc.pdf (324.00 KB),AOC
2,Finance,.xls,FINANCIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5840631,M/S CHAUDHARI ENGINEERING WORKS,03-Feb-2026 02:35 PM,Rejected-Finance,L2,18-Feb-2026 09:54 PM,,,,,,,AOC
