S.No,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No.1,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
1.0,Tender opening date extend,Date,,944.0,Nil,Nil,No,"30,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Varansi||BD, varanasi",05/E.E./B.D.V./2025-26,2026_UPIDC_1116560_2,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,17-Feb-2026 10:00 AM,25-Feb-2026 03:00 PM,17-Feb-2026 10:00 AM,25-Feb-2026 02:00 PM,NA ,NA ,17-Feb-2026 10:00 AM,25-Feb-2026 02:00 PM,27-Feb-2026 09:00 AM,1.0,Fee/PreQual/Technical,.pdf,Tender Notice,RENOVATION OF V.R.B.,RENOVATION OF V.R.B AT KM 3.500 OF LALPUR-I DRAIN,Please refer Tender documents. ,NA ,"1,45,000",Civil Works,NA ,Tender,90.0,30.0,Varanasi,221403.0,NA ,NA ,NA ,"Executive Engineer, Bandhi Division, Varanasi",No ,No,Executive Engineer,"Office Executive Engineer, Bandhi Division, Varunapurm Sinchai Colony Sigra, Varanasi",AOC,Technical,Summary Technical,SURESH CHANDRA AZAD,26-Feb-2026 02:03 PM,technical_2073929.pdf,Suresh Chandra Azad,Internal,Ravi Shankar Mishra and Rakesh Kumar Saroj,SURESH CHANDRA AZAD,10-Mar-2026 06:01 PM,finsummary_2073929.pdf (345.97 KB),Finance,Financial Evaluation,SURESH CHANDRA AZAD,10-Mar-2026 05:50 PM,,BOQ Comparative Chart,Suresh Chandra Azad,Internal,Ravi Shankar Mishra and Rakesh Kumar Saroj,SURESH CHANDRA AZAD,26-Feb-2026 02:09 PM,27-Feb-2026 09:00 AM,techsummary_2073929.pdf (464.34 KB),10-Mar-2026,"INR 1,107,131.06",30.0,SURESH CHANDRA AZAD,10-Mar-2026 06:07 PM,AOCVRB.pdf (547.00 KB),AOC,1,5915705,DEEP CONSTRUCTION COMPANY,23-Feb-2026 01:38 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,26-Feb-2026 02:03 PM,1.0,5912501.0,PURNIMA CONSTRUCTION,INR,"1,107,131.06","U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Varansi||BD, varanasi",2026_UPIDC_1116560_2,05/E.E./B.D.V./2025-26,RENOVATION OF V.R.B.,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5908737,M/S JAY LAXMI CONSTRUCTION,25-Feb-2026 09:30 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,26-Feb-2026 02:03 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Tender Documents,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5918197,M/S RISHABH SINGH,23-Feb-2026 05:49 PM,Rejected-Finance,L2,10-Mar-2026 06:01 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5912501,PURNIMA CONSTRUCTION,25-Feb-2026 10:05 AM,Accepted-AOC,L1,10-Mar-2026 06:07 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5915690,RAMJI CONSTRUCTION,25-Feb-2026 01:37 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,26-Feb-2026 02:03 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5929057,Shree Construction,25-Feb-2026 01:23 PM,Rejected-Finance,L3,10-Mar-2026 06:01 PM,,,,,,,,,,AOC
