Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
"17,700",Nil,Nil,No,"General Manager, Zone-1, Prayagraj","General Manager, Zone-1, U. P. Projects Corporation Ltd. 230 /1A, Mehdaury, Telirayganj District-Prayagraj.",U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-1 Allahabad,98/UPPCL/GM-1/E-TENDER/2025-26 Dated-13.02.2026,2026_UPPRC_1117356_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,"Construction of Chief Minister Model Composite School at Village Kaseru, District-Jaunpur (U.P.)","Construction of Chief Minister Model Composite School at Village Kaseru, District-Jaunpur (U.P.)",Please refer Tender documents. ,NA ,"21,63,75,000",Civil Works - Buildings,NA ,Tender,90.0,540.0,District-Jaunpur (U.P.),222001.0,NA ,NA ,NA ,Prayagraj,No ,No,"43,28,000",No,fixed,,Nil,Nil,18-Feb-2026 12:00 PM,23-Feb-2026 03:00 PM,18-Feb-2026 12:00 PM,23-Feb-2026 02:00 PM,NA ,NA ,18-Feb-2026 12:00 PM,23-Feb-2026 02:00 PM,27-Feb-2026 02:00 PM,1,Fee/PreQual/Technical,.pdf,BIDDOC,AOC,Technical,Enclosed,SURESH CHANDRA YADAV,25-Feb-2026 11:28 AM,technical_2076109.pdf,"General Manager Zone-1, Prayagraj",Internal,"Project Manager Unit-3, Varanasi, Accountant Unit-3, Varanasi, General Manager (Technical), Lucknow",SURESH CHANDRA YADAV,19-Mar-2026 06:26 PM,finsummary_2076109.pdf (456.01 KB),Finance,Enclose,SURESH CHANDRA YADAV,19-Mar-2026 06:22 PM,finance_2076109.pdf,BOQ Comparative Chart,"General Manager Zone-1, Prayagraj",Internal,"Project Manager Unit-3, Varanasi, Accountant Unit-3, Varanasi, General Manager(Technical), Lucknow",SURESH CHANDRA YADAV,25-Feb-2026 11:32 AM,27-Feb-2026 02:00 PM,techsummary_2076109.pdf (448.04 KB),19-Mar-2026,"INR 215,250,147.1",540.0,SURESH CHANDRA YADAV,19-Mar-2026 06:29 PM,Agrr107.pdf (407.00 KB),Enclosed,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-1 Allahabad,2026_UPPRC_1117356_1,98/UPPCL/GM-1/E-TENDER/2025-26 Dated-13.02.2026,"Construction of Chief Minister Model Composite School at Village Kaseru, District-Jaunpur (U.P.)",1.0,5896857.0,PIYUSH KUMAR SINGH CONTRACTOR,INR,"215,250,147.1",1,5896857,PIYUSH KUMAR SINGH CONTRACTOR,21-Feb-2026 01:48 PM,Accepted-AOC,Accept,19-Mar-2026 06:29 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5894089,RAJESH KUMAR SINGH,22-Feb-2026 05:59 AM,Rejected-AOC,Accept,19-Mar-2026 06:29 PM,AOC
