Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
07-Mar-2026,"INR 392,544",30.0,SUNIL KUMAR,10-Mar-2026 04:59 PM,5.pdf (524.00 KB),1,5843741,AK ENTERPRISES,05-Feb-2026 10:31 AM,Rejected-Technical,As per point 12,13-Feb-2026 10:39 AM,1.0,5843491.0,M/s SHRI MAHIPAL SINGH,INR,"392,544","U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Etawah||Irrigation Construction Division Firozabad",2026_UPIDC_1110882_1,08/EE/2025-26/5,Restoration of Service Road from km 0.000 to 0.464 at Ubty Dy,Technical,As per Tender Notice,SUNIL KUMAR,12-Feb-2026 12:36 PM,,Executive Engineer,Internal,EE Accountant clerk,SUNIL KUMAR,07-Mar-2026 12:58 PM,finsummary_2051809.pdf (26.79 KB),Finance,As per tender notice,SUNIL KUMAR,07-Mar-2026 12:35 PM,,BOQ Comparative Chart,Executive Engineer,Internal,EE Accountant clerk,SUNIL KUMAR,13-Feb-2026 10:39 AM,16-Feb-2026 02:00 PM,techsummary_2051809.pdf (723.38 KB),AOC,266.0,Nil,Nil,No,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Etawah||Irrigation Construction Division Firozabad",08/EE/2025-26/5,2026_UPIDC_1110882_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,30-Jan-2026 01:00 PM,05-Feb-2026 04:00 PM,30-Jan-2026 01:00 PM,05-Feb-2026 03:00 PM,NA ,NA ,30-Jan-2026 01:00 PM,05-Feb-2026 03:00 PM,16-Feb-2026 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,Executive Engineer,ICD Firozabad hq Shikohabad,"50,000",No,fixed,,Nil,Nil,1.0,SBI Bank,Restoration of Service Road from km 0.000 to 0.464 at Ubty Dy,Restoration of Service Road from km 0.000 to 0.464 at Ubty Dy,Please refer tender documents ,NA ,,Civil Works,NA ,Tender,90.0,30.0,Ubty Dy,283141.0,NA ,NA ,NA ,Shikohabad,No ,No,AOC
,,,,,,2,5844383,M/S ANJUM AKHTAR CONTRACTOR AND SUPPLIERS,05-Feb-2026 01:23 PM,Rejected-AOC,L2,10-Mar-2026 04:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,3,5843491,M/s SHRI MAHIPAL SINGH,05-Feb-2026 10:46 AM,Accepted-AOC,L1,10-Mar-2026 04:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
