Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Instrument Type,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
19-Mar-2026,"INR 932,263.24",60.0,Charan Singh Arya,19-Mar-2026 06:09 PM,LOI1.pdf (779.00 KB),Total Contract Value Rs. 932263.24,1,5972835,M/S MAHAVEER CONSTRUCTION AND GENERAL ORDER SUPPLIERS,16-Mar-2026 12:16 AM,Accepted-AOC,Ist Lowest Rate,19-Mar-2026 06:09 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Bareilly,2026_SCIDC_1123761_1,1184-1/E.E. BLY/E-Tender/BLY/2025-26 Dt. 11.03.2026,Construction work of Sr. Kesar Singh Gangwar ji Memory Gates at Vill. Labheda in Aspur Road (Vidhayak Nidhi),1.0,5972835.0,M/S MAHAVEER CONSTRUCTION AND GENERAL ORDER SUPPLIERS,INR,"932,263.24",Technical,Financial Bid Opening Summary,Charan Singh Arya,19-Mar-2026 01:12 PM,technical_2093746.pdf,Charan Singh Arya,Internal,"Charan Singh Arya, Bhaskar Mishra",Charan Singh Arya,19-Mar-2026 02:34 PM,finsummary_2093746.pdf (785.97 KB),Finance,Financial Bid Opening Summary,Charan Singh Arya,19-Mar-2026 02:29 PM,finance_2093746.pdf,BOQ Comparative Chart,Charan Singh Arya,Internal,"Charan Singh Arya, Bhaskar Mishra",Charan Singh Arya,19-Mar-2026 01:19 PM,19-Mar-2026 01:25 PM,techsummary_2093746.pdf (283.25 KB),AOC,Construction work of Sr. Kesar Singh Gangwar ji Memory Gates at Vill. Labheda in Aspur Road (Vidhayak Nidhi),Construction work of Sr. Kesar Singh Gangwar ji Memory Gates at Vill. Labheda in Aspur Road (Vidhayak Nidhi),Construction work of Sr. Kesar Singh Gangwar ji Memory Gates at Vill. Labheda in Aspur Road (Vidhayak Nidhi) ,NA ,"9,32,543",Civil Works - Others,Const. of Sr. Kesar Singh Gangwar ji Memory Gate ,Tender,90.0,60.0,Bareilly,243001.0,NA ,NA ,NA ,"UPSCIDCO. 154, Tilhar House, Civil Lines, Bareilly",No ,No,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Bareilly,1184-1/E.E. BLY/E-Tender/BLY/2025-26 Dt. 11.03.2026,2026_SCIDC_1123761_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,1.0,RTGS - RTGS Payment,11-Mar-2026 02:00 PM,18-Mar-2026 02:00 PM,11-Mar-2026 02:00 PM,18-Mar-2026 01:00 PM,NA ,NA ,11-Mar-2026 02:00 PM,18-Mar-2026 01:00 PM,19-Mar-2026 01:25 PM,1,Fee/PreQual/Technical,.pdf,"Tender Notice, Fee, EMD and BOQ",Executive Engineer Officer,"UPSCIDCO. 154, Tilhar House, Gali in front of S.S.P. Office, Civil Lines, Bareilly","18,700",No,fixed,,EE UPSCIDCO,BAREILLY,"1,062",EE UPSCIDCO,BAREILLY,No,AOC
,,,,,,,2,5972479,Syed Construction,14-Mar-2026 03:42 PM,Rejected-AOC,IInd Lowest Rate,19-Mar-2026 06:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Financial Bid,,,,,,,,,,,,,AOC
