Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Stage
11-Mar-2026,"INR 1,760,475",90.0,Ramesh Bahadur Shahi,11-Mar-2026 03:01 PM,DeegarpattiLOI.pdf (1052.00 KB),M/s SKD Construction Found L1,1,5869811,GANPATI TRADERS,14-Feb-2026 12:21 PM,Rejected-Finance,L2,09-Mar-2026 06:12 PM,1.0,5871639.0,S K D CONSTRUCTION,INR,"1,760,475",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Basti,2026_SCIDC_1113980_1,2184 /EE Basti /E-Tender /Vidhayak Nidhi Basti sadar /2025-26 Dated 09 -02-2026,Construction of CC Road work at Gram Panchayat Arail Digar Patti Me Distt Basti ( Vidhayak Nidhi Basti sadar),Technical,M/s GANPATI TRADERS and M/s S K D CONSTRUCTION Found,Ramesh Bahadur Shahi,26-Feb-2026 03:32 PM,technical_2064532.pdf,Sri Ramesh Bahadur Shahi EE,Internal,Attached,Ramesh Bahadur Shahi,09-Mar-2026 06:12 PM,finsummary_2064532.pdf (499.77 KB),Finance,M/s S K D CONSTRUCTION Found L1,Ramesh Bahadur Shahi,09-Mar-2026 06:09 PM,finance_2064532.pdf,BOQ Comparative Chart,Sri Ramesh Bahadur Shahi EE,Internal,Attached,Ramesh Bahadur Shahi,26-Feb-2026 03:35 PM,26-Feb-2026 06:00 PM,techsummary_2064532.pdf (350.31 KB),AOC,1,FDR - Fixed Deposit,"1,652",UPSCIDCO,BASTI,No,10-Feb-2026 09:00 AM,17-Feb-2026 02:00 PM,10-Feb-2026 09:00 AM,17-Feb-2026 01:00 PM,10-Feb-2026 09:00 AM ,17-Feb-2026 01:00 PM ,10-Feb-2026 09:00 AM,17-Feb-2026 01:00 PM,26-Feb-2026 06:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Basti,2184 /EE Basti /E-Tender /Vidhayak Nidhi Basti sadar /2025-26 Dated 09 -02-2026,2026_SCIDC_1113980_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,Executive Engineer,"H.No. 1348 Jaypurawa Gandhinagar, near Nagar palika Ke Piche , Basti",Construction of CC Road work at Gram Panchayat Arail Digar Patti Me Distt Basti ( Vidhayak Nidhi Basti sadar),Construction of CC Road work at Gram Panchayat Arail Digar Patti Me Distt Basti ( Vidhayak Nidhi Basti sadar),As Given in NIT ,NA ,"17,60,828",Civil Works,NA ,Tender,90.0,90.0,Basti,272001.0,"H.No. 1348 Jaypurawa Gandhinagar, near Nagar pali ","H.No. 1348 Jaypurawa Gandhinagar, near Nagar palika Ke Piche , Basti ",14-Feb-2026 12:00 PM ,UPSCIDCO BASTI,No ,No,"35,500",No,fixed,,UPSCIDCO,BASTI,1,Fee/PreQual/Technical,.pdf,NIT,AOC
,,,,,,,2,5871639,S K D CONSTRUCTION,14-Feb-2026 06:47 PM,Accepted-AOC,L1,11-Mar-2026 03:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,AOC
