Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Instrument Type,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
18-Mar-2026,"INR 298,492",90.0,Vinod Kumar Kardam,10-Mar-2026 01:25 PM,aoc.pdf (858.00 KB),"AWARD OF CONTRACT for Construction of CC Road and Drain work From Harun house to Yusuf house at Vill Raipur Kalan Block Muzaffarabad, District- Saharanpur",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Saharanpur,2026_SCIDC_1118985_2,152/EE/SRE/E-TENDER/2025-26,"Under Vidhayak Nidhi Yojna (Shri Umar Ali Khan ji, MLA) Construction of CC Road and Drain work From Harun house to Yusuf house at Vill Raipur Kalan Block Muzaffarabad, District- Saharanpur",1.0,5946830.0,U K CONSTRUCTION CO,INR,"298,492",1,5946836,M/S ISRAR CONTRACTOR,04-Mar-2026 08:25 PM,Rejected-Finance,Being L2,10-Mar-2026 01:23 PM,Finance,Financial Evaluation Summary,Vinod Kumar Kardam,10-Mar-2026 01:20 PM,finance_2085282.pdf,BOQ Comparative Chart,Executive Engineer,Internal,"V.K. Kardam - E.E., M. Chandra - AAO",Vinod Kumar Kardam,07-Mar-2026 04:35 PM,07-Mar-2026 05:00 PM,techsummary_2085282.pdf (329.67 KB),Technical,Technical Evaluation Summary,Vinod Kumar Kardam,07-Mar-2026 04:33 PM,technical_2085282.pdf,Executive Engineer,Internal,"V.K. Kardam - E.E., M. Chandra - AAO",Vinod Kumar Kardam,10-Mar-2026 01:23 PM,finsummary_2085282.pdf (329.67 KB),AOC,Executive Engineer,"Executive Engineer office - H.No.-36 Surya Nagar, Near State Bank Colony, Delhi Road Saharanpur",27-Feb-2026 12:31 PM,05-Mar-2026 11:00 AM,27-Feb-2026 06:30 PM,05-Mar-2026 10:00 AM,NA ,NA ,27-Feb-2026 06:30 PM,05-Mar-2026 10:00 AM,26-May-2026 12:31 PM,"Under Vidhayak Nidhi Yojna (Shri Umar Ali Khan ji, MLA) Construction of CC Road and Drain work From Harun house to Yusuf house at Vill Raipur Kalan Block Muzaffarabad, District- Saharanpur","Under Vidhayak Nidhi Yojna (Shri Umar Ali Khan ji, MLA) Construction of CC Road and Drain work From Harun house to Yusuf house at Vill Raipur Kalan Block Muzaffarabad, District- Saharanpur",Please refer Tender documents. ,NA ,"2,98,612",Civil Works,NA ,Tender,90.0,90.0,District Saharanpur,247001.0,NA ,NA ,NA ,Executive Engineer office,No ,No,1.0,RTGS - RTGS Payment,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Saharanpur,152/EE/SRE/E-TENDER/2025-26,2026_SCIDC_1118985_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"1,062",UPSCIDCO,SAHARANPUR,No,"6,000",No,fixed,,UPSCIDCO,SAHARANPUR,AOC
,,,,,,,,,,,,,,,,2,5946830,U K CONSTRUCTION CO,04-Mar-2026 08:05 PM,Accepted-AOC,Being L1,10-Mar-2026 01:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,AOC
