S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,S.No,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No.1,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
1,5828610,MEGHENDRA PAL SINGH CONTRECTOR,12-Feb-2026 10:45 AM,Rejected-Technical,NO SIMILAR WORK,20-Feb-2026 04:04 PM,1.0,5859933.0,M/S KOSHER CONSTRUCTION PVT. LTD.,INR,"150,316,358.89","U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Irrigation Works Circle, Mathura",2026_UPIDC_1104916_3,12/SE/2025-26,Repair and maintenance of damaged parts of pre-constructed lining in the canals of the Mat Branch Canal System.,12-Mar-2026,"INR 150,316,358.89",365.0,ALOK CHATURVEDI,18-Mar-2026 11:02 AM,1004.pdf (448.00 KB),ALOK CHATURVEDI,Internal,ALOK CHATURVEDI AND PRABHAT KUMAR SINGH,ALOK CHATURVEDI,20-Feb-2026 04:04 PM,23-Feb-2026 04:00 PM,techsummary_2046930.pdf (490.06 KB),Finance,ALL BIDDERS ARE ADMITTED,ALOK CHATURVEDI,23-Feb-2026 04:15 PM,finance_2046930.pdf,BOQ Comparative Chart,ALOK CHATURVEDI,Internal,ALOK CHATURVEDI AND PRABHAT KUMAR SINGH,ALOK CHATURVEDI,24-Feb-2026 11:27 AM,finsummary_2046930.pdf (490.06 KB),Technical,ALL BIDDER ARE ADMITTED,ALOK CHATURVEDI,12-Feb-2026 12:35 PM,technical_2046930.pdf,AOC,1.0,Fee/PreQual/Technical,.pdf,TENDER NOTICE,1.0,DATE EXTEND.,Date,,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Irrigation Works Circle, Mathura",12/SE/2025-26,2026_UPIDC_1104916_3,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,SE IWC MATHURA,SE IWC CIVIL LINE MATHURA,1.0,SBI Bank,23-Jan-2026 09:00 AM,12-Feb-2026 11:30 AM,23-Jan-2026 09:00 AM,12-Feb-2026 11:00 AM,NA ,NA ,23-Jan-2026 09:00 AM,12-Feb-2026 11:00 AM,23-Feb-2026 04:00 PM,"5,944",Nil,Nil,No,"32,00,000",No,percentage,2.0%,Nil,Nil,Repair and maintenance of damaged parts of pre-constructed lining in the canals of the Mat Branch Canal System.,Repair and maintenance of damaged parts of pre-constructed lining in the canals of the Mat Branch Canal System.,Please refer Tender documents. ,NA ,"16,00,00,000",Civil Works,NA ,Tender,90.0,365.0,KHURJA,203131.0,NA ,NA ,NA ,SE IWC MATHURA,No ,No,AOC
2,5847029,M/s Kaiser Construction Engineers and Contractor,12-Feb-2026 10:15 AM,Rejected-Finance,THIRD LOWEST,24-Feb-2026 11:27 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
3,5859933,M/S KOSHER CONSTRUCTION PVT. LTD.,12-Feb-2026 10:39 AM,Accepted-AOC,FIRST LOWEST,18-Mar-2026 11:03 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
4,5864059,M/S MAHALAXMI TRADERS,12-Feb-2026 10:29 AM,Rejected-Finance,SECOND LOWEST,24-Feb-2026 11:27 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
