S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Cover No,Cover,Document Type,Description,Tender Stage
1.0,5933660.0,SHIVA CONSTRUCTION,INR,"508,509.38","U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Drainage Circle Ghaziabad||EE Irrigation Division, Baraut, Baghpat",2026_UPIDC_1118565_7,02/EE/2025-26,SILT CLEARANCE OF INTERNAL SECTION OF SURAJPUR DRAIN BETWEEN KM 0.000 TO KM 8.000,1,5936145,BHAWNA CONSTRUCTION,27-Feb-2026 09:12 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,06-Mar-2026 06:05 PM,13-Mar-2026,"INR 508,509.38",15.0,RAJNEESH KUMAR,13-Mar-2026 08:09 PM,SURAJPUR.pdf (301.00 KB),ACCEPT,"EX.EN. IRRIGATON BARAUT, EX.EN. IRRIGATION, MZN, EX.EN. ITD, GHAZIABAD",Internal,"EX.EN. IRRIGATON BARAUT, EX.EN. IRRIGATION, MZN, EX.EN. ITD, GHAZIABAD",RAJNEESH KUMAR,13-Mar-2026 08:08 PM,finsummary_2079249.pdf (301.05 KB),Technical,Bid opening summary,RAJNEESH KUMAR,06-Mar-2026 06:05 PM,technical_2079249.pdf,"EX.EN. IRRIGATON BARAUT, EX.EN. IRRIGATION, MZN, EX.EN. ITD, GHAZIABAD",Internal,"EX.EN. IRRIGATON BARAUT, EX.EN. IRRIGATION, MZN, EX.EN. ITD, GHAZIABAD",RAJNEESH KUMAR,06-Mar-2026 06:09 PM,09-Mar-2026 09:00 AM,techsummary_2079249.pdf (164.89 KB),Finance,Bid opening summary,RAJNEESH KUMAR,13-Mar-2026 08:00 PM,finance_2079249.pdf,BOQ Comparative Chart,AOC,SILT CLEARANCE OF INTERNAL SECTION OF SURAJPUR DRAIN BETWEEN KM 0.000 TO KM 8.000,SILT CLEARANCE OF INTERNAL SECTION OF SURAJPUR DRAIN BETWEEN KM 0.000 TO KM 8.000,Please refer Tender documents. ,N/A ,"5,69,000",Civil Works - Canal,N/A ,Tender,90.0,15.0,BARAUT,250611.0,NA ,NA ,NA ,"OFFICE OF THE EX.EN, IRRIGATION DEPARTMENT BARAUT",No ,No,"1,194",Nil,Nil,No,"U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Drainage Circle Ghaziabad||EE Irrigation Division, Baraut, Baghpat",02/EE/2025-26,2026_UPIDC_1118565_7,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,21-Feb-2026 10:30 AM,27-Feb-2026 01:00 PM,21-Feb-2026 10:30 AM,27-Feb-2026 11:00 AM,NA ,NA ,21-Feb-2026 10:30 AM,27-Feb-2026 11:00 AM,09-Mar-2026 09:00 AM,1.0,SBI Bank,"11,400",Yes,fixed,,Nil,Nil,"Executive Engineer, Irrigation Division, Baraut Ba","Executive Engineer, Irrigation Division, Baraut Baghpat",1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,AOC
,,,,,,,,,2,5934962,Raghvienterprises,27-Feb-2026 01:08 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,06-Mar-2026 06:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,AOC
,,,,,,,,,3,5934780,ramarshad,26-Feb-2026 08:34 PM,Rejected-Finance,REJECT,13-Mar-2026 08:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,4,5933660,SHIVA CONSTRUCTION,26-Feb-2026 09:55 PM,Accepted-AOC,ACCEPT,13-Mar-2026 08:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
