Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Instrument Type,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1,Fee/PreQual/Technical,.pdf,NIT,"56,000",No,fixed,,UPSCIDCO,BASTI,Construction of CC Road work at Police Line Mukhya Marg Dubey Ji Ke Ghar Se Vijay Kumar Bharati Guru Ji Ke Ghar Se Hote Huye Ramchandra Ke Ghar Tak Distt Basti. ( Purvanchil Nidhi Basti sadar),Construction of CC Road work at Police Line Mukhya Marg Dubey Ji Ke Ghar Se Vijay Kumar Bharati Guru Ji Ke Ghar Se Hote Huye Ramchandra Ke Ghar Tak Distt Basti. ( Purvanchil Nidhi Basti sadar),As Given in NIT ,NA ,"27,94,000",Civil Works,NA ,Tender,90.0,90.0,Basti,272001.0,"H.No. 1348 Jaypurawa Gandhinagar, near Nagar pali ","H.No. 1348 Jaypurawa Gandhinagar, near Nagar palika Ke Piche , Basti ",21-Feb-2026 12:00 PM ,UPSCIDCO BASTI,No ,No,"1,652",UPSCIDCO,BASTI,No,Executive Engineer,"H.No. 1348 Jaypurawa Gandhinagar, near Nagar palika Ke Piche , Basti",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Basti,2287 /EE Basti /E-Tender /Purvanchal Nidhi Basti Sadar /2025-26 Date 17 -02-2026,2026_SCIDC_1117383_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1,FDR - Fixed Deposit,18-Feb-2026 09:00 AM,25-Feb-2026 02:00 PM,18-Feb-2026 09:00 AM,25-Feb-2026 01:00 PM,18-Feb-2026 09:00 AM ,25-Feb-2026 01:00 PM ,18-Feb-2026 09:00 AM,25-Feb-2026 01:00 PM,10-Mar-2026 09:00 AM,AOC,Sri Ramesh Bahadur Shahi EE,Internal,Attached,Ramesh Bahadur Shahi,09-Mar-2026 06:56 PM,10-Mar-2026 09:00 AM,techsummary_2076181.pdf (424.47 KB),Finance,M/S BANSHI DHAR PANDEY Found L1,Ramesh Bahadur Shahi,20-Mar-2026 04:36 PM,finance_2076181.pdf,BOQ Comparative Chart,Sri Ramesh Bahadur Shahi EE,Internal,Attached,Ramesh Bahadur Shahi,20-Mar-2026 04:39 PM,finsummary_2076181.pdf (1027.83 KB),Technical,M/S BANSHI DHAR AND SONS and M/S BANSHI DHAR PANDEY Found,Ramesh Bahadur Shahi,09-Mar-2026 06:54 PM,technical_2076181.pdf,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Basti,2026_SCIDC_1117383_1,2287 /EE Basti /E-Tender /Purvanchal Nidhi Basti Sadar /2025-26 Date 17 -02-2026,Construction of CC Road work at Police Line Mukhya Marg Dubey Ji Ke Ghar Se Vijay Kumar Bharati Guru Ji Ke Ghar Se Hote Huye Ramchandra Ke Ghar Tak Distt Basti. ( Purvanchil Nidhi Basti sadar),1.0,5926185.0,M/S BANSHI DHAR PANDEY,INR,"2,790,088",1,5925904,M/S BANSHI DHAR AND SONS,24-Feb-2026 07:34 PM,Rejected-Finance,L2,20-Mar-2026 04:39 PM,24-Mar-2026,"INR 2,790,088",90.0,Ramesh Bahadur Shahi,24-Mar-2026 10:23 AM,PoliceLOi.pdf (1129.00 KB),M/s Banshi Dhar Pandey Found L1,AOC
2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,RTGS - RTGS Payment,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5926185,M/S BANSHI DHAR PANDEY,24-Feb-2026 08:46 PM,Accepted-AOC,L1,24-Mar-2026 10:23 AM,,,,,,,,AOC
