Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Bank Name,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
13-Mar-2026,"INR 3,063,715",180.0,Manoj Sharma,13-Mar-2026 12:47 PM,VG.pdf (258.00 KB),U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-3 Faizabad||Unit-11 Faizabad,2026_UPPRC_1103970_1,08/2025-26/PCL/UNIT-11/Ayodhya,PROPOSED TOILET BLOCK LIBRARY IN RAJKIYA HIGH SCHOOL KAMHARIA AT DISTT AMBEDKAR NAGAR,1.0,5803523.0,VITTHAL GROUP,INR,"3,063,715",1,5804110,DIXIT CONSTRUCTIONS PRIVATE LIMITED,14-Jan-2026 06:43 PM,Rejected-AOC,Second Lowest,13-Mar-2026 12:47 PM,Finance,Part One Ok,Manoj Sharma,13-Mar-2026 12:39 PM,,BOQ Comparative Chart,Project Manager,Internal,,Manoj Sharma,21-Jan-2026 12:01 PM,21-Jan-2026 04:00 PM,techsummary_2036331.pdf (1359.38 KB),Technical,Part One ok,Manoj Sharma,21-Jan-2026 10:59 AM,,Project Manager,Internal,,Manoj Sharma,13-Mar-2026 12:42 PM,finsummary_2036331.pdf (258.18 KB),AOC,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-3 Faizabad||Unit-11 Faizabad,08/2025-26/PCL/UNIT-11/Ayodhya,2026_UPPRC_1103970_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,07-Jan-2026 12:17 PM,15-Jan-2026 04:00 PM,07-Jan-2026 09:00 AM,15-Jan-2026 02:00 PM,NA ,NA ,07-Jan-2026 09:00 AM,15-Jan-2026 02:00 PM,21-Jan-2026 04:00 PM,"5,900",Nil,Nil,No,PROPOSED TOILET BLOCK LIBRARY IN RAJKIYA HIGH SCHOOL KAMHARIA AT DISTT AMBEDKAR NAGAR,PROPOSED TOILET BLOCK LIBRARY IN RAJKIYA HIGH SCHOOL KAMHARIA AT DISTT AMBEDKAR NAGAR,Please refer Tender documents. ,NA ,"30,84,000",Civil Works,NA ,Tender,30.0,180.0,Ambedkarnagar,223221.0,NA ,NA ,NA ,Ayodhya,No ,No,Project Manager Unit 11,"05/17/17 ACHARYA NARENDRA DEV NAGAR, DEOKALI ROAD AYODHYA",1.0,SBI Bank,1,Fee/PreQual/Technical,.pdf,NIT and BID,"61,000",No,fixed,,Nil,Nil,AOC
,,,,,,,,,,,,,,,2,5803523,VITTHAL GROUP,15-Jan-2026 02:00 AM,Accepted-AOC,First Lowest,13-Mar-2026 12:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,AOC
