Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Cover No,Cover,Document Type,Description,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
09-Mar-2026,"INR 1,152,990",30.0,Trilok Chand,09-Mar-2026 04:49 PM,9.pdf (377.00 KB),DOS 06.03.2026,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||EGCC Circle, Bijnore||EGCD-6, nazibabad",2026_UPIDC_1117767_9,07/EE/2025-26,"Construction of Drainage Crossing/V.R.B. at Km. 0.750, Km. 1.025 and Km. 2.120 of Kashmabad Minor.",1.0,5927094.0,M/S AJAYPAL SINGH CONTRACTOR,INR,"1,152,990",1,5927094,M/S AJAYPAL SINGH CONTRACTOR,25-Feb-2026 01:12 AM,Accepted-AOC,Lowest I,09-Mar-2026 04:49 PM,Finance,04 bidders Admitted,Trilok Chand,05-Mar-2026 03:26 PM,,BOQ Comparative Chart,Er. Trilok Chand,Internal,EE EGCCD2 Haridwar,Trilok Chand,28-Feb-2026 07:27 PM,03-Mar-2026 04:50 PM,techsummary_2077275.pdf (336.08 KB),Technical,05 bidders admitted,Trilok Chand,28-Feb-2026 06:56 PM,,Er. Trilok Chand,Internal,EE EGCCD 2 Haridwar,Trilok Chand,09-Mar-2026 04:47 PM,finsummary_2077275.pdf (336.08 KB),AOC,266.0,Nil,Nil,No,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||EGCC Circle, Bijnore||EGCD-6, nazibabad",07/EE/2025-26,2026_UPIDC_1117767_9,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,"29,000",No,fixed,,Nil,Nil,Executive Engineer,EGCCD6 Najibabad,1.0,Fee/PreQual/Technical,.pdf,NIT,1.0,SBI Bank,19-Feb-2026 09:00 AM,25-Feb-2026 02:00 PM,19-Feb-2026 10:00 AM,25-Feb-2026 12:00 PM,19-Feb-2026 10:00 AM ,25-Feb-2026 12:00 PM ,19-Feb-2026 10:00 AM,25-Feb-2026 12:00 PM,03-Mar-2026 04:50 PM,"Construction of Drainage Crossing/V.R.B. at Km. 0.750, Km. 1.025 and Km. 2.120 of Kashmabad Minor.","Construction of Drainage Crossing/V.R.B. at Km. 0.750, Km. 1.025 and Km. 2.120 of Kashmabad Minor.",Please refer tender documents ,NA ,"14,35,000",Civil Works - Canal,NA ,Tender,90.0,30.0,Najibabad,246763.0,NA ,NA ,NA ,Najibabad,No ,No,AOC
,,,,,,,,,,,,,,,,2,5927365,M/S HARENDRA SINGH CONTRACTOR,25-Feb-2026 11:37 AM,Rejected-Finance,Lowest III,09-Mar-2026 04:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,3,5925784,M/S RINKU CONTRACTOR,25-Feb-2026 11:28 AM,Rejected-Technical,Due to incomplete document as per tender condiction,28-Feb-2026 07:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,4,5925658,M/S SHAKTI ASSOCIATES,24-Feb-2026 07:31 PM,Rejected-Finance,Lowest II,09-Mar-2026 04:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,5,5925259,NAWAB ALI,25-Feb-2026 11:00 AM,Rejected-Finance,Lowest IV,09-Mar-2026 04:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
