EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Instrument Type,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"64,500",No,fixed,,UPSCIDCO,BASTI,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Basti,2098 /EE Basti /E-Tender /sansad Nidhi Basti /2025-26 Date 29 -01-2026,2026_SCIDC_1110733_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1,FDR - Fixed Deposit,Executive Engineer,"H.No. 1348 Jaypurawa Gandhinagar, near Nagar palika Ke Piche , Basti",Construction of CC Road work at Nagara Baudihar Chauraha Se Ekdangi Tak 500 Mtr Block Bankati Distt Basti. (Sansad Nidhi Basti),Construction of CC Road work at Nagara Baudihar Chauraha Se Ekdangi Tak 500 Mtr Block Bankati Distt Basti. (Sansad Nidhi Basti),As Given in NIT ,NA ,"32,11,000",Civil Works,NA ,Tender,90.0,90.0,Basti,272001.0,"H.No. 1348 Jaypurawa Gandhinagar, near Nagar pali ","H.No. 1348 Jaypurawa Gandhinagar, near Nagar palika Ke Piche , Basti ",04-Feb-2026 12:00 PM ,UPSCIDCO BASTI,No ,No,"1,652",UPSCIDCO,BASTI,No,30-Jan-2026 12:34 PM,07-Feb-2026 02:00 PM,30-Jan-2026 09:00 AM,07-Feb-2026 01:00 PM,30-Jan-2026 09:00 AM ,07-Feb-2026 01:00 PM ,30-Jan-2026 09:00 AM,07-Feb-2026 01:00 PM,18-Feb-2026 09:00 AM,1,Fee/PreQual/Technical,.pdf,NIT,AOC,Sri Ramesh Bahadur Shahi EE,Internal,Attached,Ramesh Bahadur Shahi,09-Mar-2026 04:22 PM,finsummary_2051399.pdf (508.36 KB),Technical,M/S JAI CONSTRUCTION and M/s AKANKSHA ASSOCIATES Found,Ramesh Bahadur Shahi,17-Feb-2026 05:14 PM,technical_2051399.pdf,Sri Ramesh Bahadur Shahi EE,Internal,Attached,Ramesh Bahadur Shahi,17-Feb-2026 05:16 PM,18-Feb-2026 09:00 AM,techsummary_2051399.pdf (343.54 KB),Finance,M/S JAI CONSTRUCTION Found L1,Ramesh Bahadur Shahi,09-Mar-2026 04:18 PM,finance_2051399.pdf,BOQ Comparative Chart,1,5836095,AKANKSHA ASSOCIATES,02-Feb-2026 09:58 AM,Rejected-Finance,L2,09-Mar-2026 04:22 PM,1.0,5844047.0,M/S JAI CONSTRUCTION,INR,"3,210,357",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Basti,2026_SCIDC_1110733_1,2098 /EE Basti /E-Tender /sansad Nidhi Basti /2025-26 Date 29 -01-2026,Construction of CC Road work at Nagara Baudihar Chauraha Se Ekdangi Tak 500 Mtr Block Bankati Distt Basti. (Sansad Nidhi Basti),11-Mar-2026,"INR 3,210,357",90.0,Ramesh Bahadur Shahi,11-Mar-2026 03:52 PM,EkdangiLOI.pdf (1028.00 KB),M/s Jai Construction Found L1,AOC
,,,,,,,,,,,,,,,,,,,,2,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5844047,M/S JAI CONSTRUCTION,05-Feb-2026 10:40 AM,Accepted-AOC,L1,11-Mar-2026 03:52 PM,,,,,,,,,,,,,,,,,AOC
