S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
1.0,SBI Bank,Reconstruction of VRB at km. 38.816 of Harnad Drain,Reconstruction of VRB at km. 38.816 of Harnad Drain,Please refer Tender documents. ,NA ,"30,52,000",Civil Works,NA ,Tender,90.0,60.0,Reconstruction of VRB at km. 38.816 of Harnad Drai,283203.0,NA ,NA ,NA ,FIROZABAD,No ,No,EXECUTIVE ENGINEER,"Irrigation Division, Firozabad",944.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,Technical Bid,"3,05,000",No,fixed,,Nil,Nil,13-Jan-2026 12:00 PM,19-Jan-2026 03:00 PM,13-Jan-2026 12:00 PM,19-Jan-2026 02:00 PM,NA ,NA ,13-Jan-2026 12:00 PM,19-Jan-2026 02:00 PM,06-Feb-2026 11:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Drainage Circle, Aligarh||ID, Firozabad",07/EE/2025-26,2026_UPIDC_1104617_4,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,AOC,EE,Internal,"EE ADGC, ACCOUNTANT",Dinesh Pratap Singh,13-Mar-2026 01:50 PM,finsummary_2040348.pdf (292.37 KB),Technical,Admitted,Dinesh Pratap Singh,19-Jan-2026 04:32 PM,,EE,Internal,"EE ADGC , ACCOUNTANT",Dinesh Pratap Singh,05-Feb-2026 05:15 PM,06-Feb-2026 11:00 AM,techsummary_2040348.pdf (374.89 KB),Finance,Admitted,Dinesh Pratap Singh,06-Feb-2026 05:09 PM,,BOQ Comparative Chart,1,5813210,ASHOK KUMAR THEKEDAR,19-Jan-2026 12:20 PM,Rejected-Finance,L3,13-Mar-2026 01:50 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Drainage Circle, Aligarh||ID, Firozabad",2026_UPIDC_1104617_4,07/EE/2025-26,Reconstruction of VRB at km. 38.816 of Harnad Drain,1.0,5813197.0,M/s PARI ENTERPRISES,INR,"3,039,285.25",13-Mar-2026,"INR 3,039,285.25",60.0,Dinesh Pratap Singh,13-Mar-2026 02:21 PM,38816_harnad.pdf (292.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5813197,M/s PARI ENTERPRISES,19-Jan-2026 12:00 PM,Accepted-AOC,L1,13-Mar-2026 02:21 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,5813188,M/s Shree Dauji Enterprises,19-Jan-2026 10:54 AM,Rejected-Finance,L2,13-Mar-2026 01:50 PM,,,,,,,,,,,,,,,,AOC
