S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
1.0,5879614.0,BHAMAR SINGH,16-Feb-2026 03:27 PM,Accepted-AOC,L-1,19-Mar-2026 01:56 PM,1.0,5879614.0,BHAMAR SINGH,INR,"61,347,075","U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Drainage Circle, Aligarh",2026_UPIDC_1107383_4,22/SE/DCA/2025-26,"Reconstruction of damaged VRB, Outlets and Repair of Head Regulator and Falls ,strengthening of Damaged bank at various chainages, construction of Protection/Pitching, Khadanja work of Dy and minors of Firozabad Dy system",28-Feb-2026,"INR 61,347,075",365.0,prabhat kumar singh,19-Mar-2026 01:56 PM,Bhamar.pdf (436.00 KB),Contract Value is including 18 percent GST,PRABHAT KUKUMAR SINGH,Internal,Alok Chaturvedi SE IWC Mathura B K Singh EE BDGC,prabhat kumar singh,28-Feb-2026 06:29 PM,finsummary_2067863.pdf (2920.99 KB),Technical,02 Bid Found,prabhat kumar singh,17-Feb-2026 05:07 PM,,PRABHAT KUKUMAR SINGH,Internal,Alok Chaturvedi Se IWC Mathura D P Singh EE IDF,prabhat kumar singh,21-Feb-2026 02:43 PM,23-Feb-2026 03:00 PM,techsummary_2067863.pdf (2920.99 KB),Finance,02 Bid Found,prabhat kumar singh,23-Feb-2026 04:18 PM,,BOQ Comparative Chart,AOC,1.0,Fee/PreQual/Technical,.pdf,Check List,"13,72,000",No,fixed,,Nil,Nil,"S.E. Drainage Circle, Aligarh","S.E. Drainage Circle, Aligarh",1.0,SBI Bank,"Reconstruction of damaged VRB, Outlets and Repair of Head Regulator and Falls ,strengthening of Damaged bank at various chainages, construction of Protection/Pitching, Khadanja work of Dy and minors of Firozabad Dy system","Reconstruction of damaged VRB, Outlets and Repair of Head Regulator and Falls ,strengthening of Damaged bank at various chainages, construction of Protection/Pitching, Khadanja work of Dy and minors of Firozabad Dy system",Please refer Tender documents. ,NA ,"6,85,97,000",Civil Works - Canal,NA ,Tender,90.0,365.0,FIROZABAD,283203.0,NA ,NA ,NA ,Office Of S.E.Drainage Circle. Aligarh,No ,No,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Drainage Circle, Aligarh",22/SE/DCA/2025-26,2026_UPIDC_1107383_4,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,"5,944",Nil,Nil,No,11-Feb-2026 02:00 PM,17-Feb-2026 03:30 PM,11-Feb-2026 02:00 PM,17-Feb-2026 03:00 PM,NA ,NA ,11-Feb-2026 02:00 PM,17-Feb-2026 03:00 PM,23-Feb-2026 03:00 PM,AOC
2.0,5886280.0,M/s Bajrang Construction & Suppliars,17-Feb-2026 02:55 PM,Rejected-Finance,L-2,28-Feb-2026 06:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,.pdf,Tender Document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
