Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Cover No,Cover,Document Type,Description,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No.1,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,S.No.1,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
09-Mar-2026 06:00 PM,16-Mar-2026 04:00 PM,10-Mar-2026 10:00 AM,16-Mar-2026 03:00 PM,NA ,NA ,10-Mar-2026 10:00 AM,16-Mar-2026 03:00 PM,21-Mar-2026 06:30 PM,"7,900",Nil,Nil,No,S. E. I.W.C. Aligarh,25 Lal Diggi Aligarh,1.0,Fee/PreQual/Technical,.pdf,NIT,1.0,SBI Bank,"12,33,000",Yes,fixed,,Nil,Nil,1.0,Corrigendum for correction item description,Other,,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Aligarh",03/SE/2025-26,2026_UPIDC_1122954_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"Reconstruction work of groynes at Km 8.000, Km 9.200, Km 20.800, Km 24.000 and Km 24.800 downstream of Narora Barrage.","Reconstruction work of groynes at Km 8.000, Km 9.200, Km 20.800, Km 24.000 and Km 24.800 downstream of Narora Barrage.",Please refer Tender documents. ,NA ,"6,16,48,000",Civil Works - Canal,NA ,Tender,90.0,90.0,Narora,203389.0,Office of the SE IWC Aligarh ,25 Lal Diggi Aligarh  ,10-Mar-2026 10:00 AM ,Aligarh,No ,No,AOC,Jitendra Kumar Agrawal,Internal,SE IWC ETAWAH,Jitendra Kumar Agrawal,20-Mar-2026 11:47 AM,21-Mar-2026 06:30 PM,techsummary_2091637.pdf (642.36 KB),Finance,Financial Opening,Jitendra Kumar Agrawal,25-Mar-2026 02:45 PM,finance_2091637.pdf,BOQ Comparative Chart,Jitendra Kumar Agrawal,Internal,SE IWC ETAWAH,Jitendra Kumar Agrawal,26-Mar-2026 12:15 PM,finsummary_2091637.pdf (465.84 KB),Technical,Revocation,Jitendra Kumar Agrawal,20-Mar-2026 11:43 AM,technical_2091637.pdf,1.0,Corrigendum for Revocation,Corrigendum for Revocation,19-Mar-2026 09:09 PM,CorrigendumRevocation.pdf ,520.18,Technical Opening,1,5975934,BHAMAR SINGH,15-Mar-2026 09:49 PM,Rejected-Technical,Documents Not found as per requirement,20-Mar-2026 11:47 AM,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Aligarh",2026_UPIDC_1122954_1,03/SE/2025-26,"Reconstruction work of groynes at Km 8.000, Km 9.200, Km 20.800, Km 24.000 and Km 24.800 downstream of Narora Barrage.",AOC
,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5973249,GSB DEVELOPERS PRIVATE LIMITED,16-Mar-2026 01:23 PM,Rejected-Finance,LOWEST 3,26-Mar-2026 12:15 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5977439,M/S J.V. CONSTRUCTION,16-Mar-2026 02:16 PM,Rejected-Finance,LOWEST 2,26-Mar-2026 12:15 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5975717,M/S UNITE ENTERPRISES,16-Mar-2026 01:18 PM,Rejected-Finance,LOWEST 4,26-Mar-2026 12:15 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5976721,VEERESH KUMAR,16-Mar-2026 01:57 PM,Accepted-AOC,LOWEST 1,27-Mar-2026 09:28 PM,,,,,AOC
