S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,S.No,Bank Name,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
1.0,5953410.0,ZAHEERUDEEN,INR,"600,294","U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||EGCC Circle, Haridwar||EGCCD-2, haridwar",2026_UPIDC_1120438_1,TENDER NOTICE NO.06/EE/2025-26,Tender Notice No.06/EE/2025-26,1,5956699,ABHAY SINGH,08-Mar-2026 03:21 PM,Rejected-Technical,DOCUMENTS INCOMPLETE,11-Mar-2026 02:07 PM,16-Mar-2026,"INR 600,294",15.0,Yogesh Nim,16-Mar-2026 06:49 PM,AOC17.pdf (254.00 KB),Ag.No.17/EE/2025-26,YOGESH NIM,Internal,VIKAS AGARWAL,Yogesh Nim,14-Mar-2026 09:20 PM,finsummary_2084140.pdf (198.20 KB),Technical,Total 08 No. Responses Found in Bid and 04 No. Responses Found valid for Technical Evaluation. Other 04 no. responses found invalid due to Documents incomplete.,Yogesh Nim,11-Mar-2026 01:53 PM,technical_2084140.pdf,YOGESH NIM,Internal,VIKAS AGARWAL,Yogesh Nim,11-Mar-2026 02:07 PM,12-Mar-2026 03:00 PM,techsummary_2084140.pdf (427.81 KB),Finance,Total 04 No. Responses Found Valid for Financial Evaluation.,Yogesh Nim,14-Mar-2026 09:06 PM,finance_2084140.pdf,BOQ Comparative Chart,AOC,1.0,SBI Bank,EE EGCC DIV-2 HARIDWAR,OFFICE OF THE EE EGCC DIV-2 HARIDWAR,"24,000",No,fixed,,Nil,Nil,Tender Notice No.06/EE/2025-26,Earth work in removing thecks and Berm cutting in Internal section of Chandak Escape from Km.0.000 to Km.1.700 for the Year 2025-26 in Distt. Bijnor (Year 2025-26).Lot-1,Please refer Tender documents. ,NA ,"11,66,000",Civil Works - Canal,NA ,Tender,90.0,15.0,BIJNOR,246701.0,NA ,NA ,NA ,OFFICE OF THE EE EGCC DIV-2 HARIDWAR,No ,No,1.0,Fee/PreQual/Technical,.pdf,TECHNICAL DOCUMENTS,767.0,Nil,Nil,No,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||EGCC Circle, Haridwar||EGCCD-2, haridwar",TENDER NOTICE NO.06/EE/2025-26,2026_UPIDC_1120438_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,03-May-2026 12:21 PM,09-Mar-2026 03:00 PM,03-Mar-2026 10:00 AM,09-May-2026 12:21 PM,NA ,NA ,03-Mar-2026 10:00 AM,09-Mar-2026 11:00 AM,12-Mar-2026 03:00 PM,AOC
,,,,,,,,,2,5957845,ATUL KUMAR GUPTA,09-Mar-2026 10:36 AM,Rejected-AOC,L2,16-Mar-2026 06:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,3,5957392,MOHD YAIN,09-Mar-2026 09:26 AM,Rejected-Technical,DOCUMENTS INCOMPLETE,11-Mar-2026 02:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,4,5957782,M/s Buniyad Ali Contractor,09-Mar-2026 10:08 AM,Rejected-AOC,L4,16-Mar-2026 06:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,5,5955226,M/S RAJEEV KUMAR,07-Mar-2026 01:19 PM,Rejected-AOC,L3,16-Mar-2026 06:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,6,5956488,M/S VIPIN KUMAR CONTRACTOR,08-Mar-2026 01:49 PM,Rejected-Technical,DOCUMENTS INCOMPLETE,11-Mar-2026 02:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,7,5956692,TYAGI JI CONTRACTOR,08-Mar-2026 03:29 PM,Rejected-Technical,DOCUMENTS INCOMPLETE,11-Mar-2026 02:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,8,5953410,ZAHEERUDEEN,08-Mar-2026 10:47 PM,Accepted-AOC,L1,16-Mar-2026 06:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
