Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
24-Mar-2026,"INR 2,116,177.64",90.0,Ankur Verma,24-Mar-2026 04:29 PM,boqcomparativechart6.pdf (22.00 KB),a,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE BASTI CIRCLE||EE BASTI,2026_REDUP_1122151_1,2604/RED/VN-Rudhauli/25-26Dt. 09.02.26,Vikas Khand Saltauwa Gopalpur mein Shivaghat Vishram Grih tak pahuchane ke liye Seedhi avm Vishram Sthal se Dah Sansakar avm Samadhi Sthal tak jane wale marg par cc road ka nirman karya,1.0,5955882.0,KAMLESH CHAUDHARY,INR,"2,116,177.64",1,5955882,KAMLESH CHAUDHARY,07-Mar-2026 07:51 PM,Accepted-AOC,a,24-Mar-2026 04:29 PM,Technical,c,Ankur Verma,16-Mar-2026 12:37 PM,,ER ANKUR VERMA,Internal,ee,Ankur Verma,24-Mar-2026 04:23 PM,finsummary_2089228.pdf (22.10 KB),Finance,c,Ankur Verma,20-Mar-2026 02:34 PM,,BOQ Comparative Chart,ER ANKUR VERMA,Internal,ee,Ankur Verma,17-Mar-2026 03:29 PM,19-Mar-2026 12:00 PM,techsummary_2089228.pdf (273.22 KB),AOC,1.0,SBI Bank,06-Mar-2026 12:00 PM,11-Mar-2026 12:30 PM,06-Mar-2026 12:00 PM,11-Mar-2026 12:00 PM,06-Mar-2026 12:00 PM ,11-Mar-2026 12:00 PM ,06-Mar-2026 12:00 PM,11-Mar-2026 12:00 PM,19-Mar-2026 12:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE BASTI CIRCLE||EE BASTI,2604/RED/VN-Rudhauli/25-26Dt. 09.02.26,2026_REDUP_1122151_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Vikas Khand Saltauwa Gopalpur mein Shivaghat Vishram Grih tak pahuchane ke liye Seedhi avm Vishram Sthal se Dah Sansakar avm Samadhi Sthal tak jane wale marg par cc road ka nirman karya,Vikas Khand Saltauwa Gopalpur mein Shivaghat Vishram Grih tak pahuchane ke liye Seedhi avm Vishram Sthal se Dah Sansakar avm Samadhi Sthal tak jane wale marg par cc road ka nirman karya,as per sbd ,NA ,"21,17,000",Civil Works,NA ,Tender,90.0,90.0,works,272001.0,NA ,NA ,NA ,O/O EE REDBASTI,No ,No,1,Fee/PreQual/Technical,.pdf,Technical,"42,000",No,fixed,,Nil,Nil,EE REDBASTI,O/O EE REDBASTI,944.0,Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,2,5955888,M/S H.M.K. CONSTRUCTION,07-Mar-2026 07:58 PM,Rejected-Finance,r,24-Mar-2026 04:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,finance,,,,,,,,,,,,,AOC
