S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
1,5798177,JATA SHANKAR RAI CONTRACTOR,11-Jan-2026 12:37 PM,Rejected-AOC,5TH LOWEST,17-Mar-2026 05:04 PM,"Office of The Director Ground Water Department||Superintending Engineer Bareilly||Executive Engi, GWD Dn-Saharanpur (Hydrological)",2026_UPGWD_1103472_1,09/EEGWD/SRE/ABHY/RWH/2025-26,CONSTRUCTION OF ROOFTOP RAIN WATER HARVESTING,1.0,5797963.0,M/S ANUBHAV INDIA COMPANY,INR,"2,311,279.99",17-Mar-2026,"INR 2,311,279.99",60.0,Ashish Singh,17-Mar-2026 05:04 PM,9Aoc.pdf (540.00 KB),AOC(27.01.26),ASHISH KUMAR SINGH CHAUDHARY,Internal,Ganesh singh noopur gupta pushkar singh,Ashish Singh,17-Mar-2026 03:51 PM,finsummary_2034950.pdf (341.17 KB),Technical,technical bid opening summary,Ashish Singh,14-Jan-2026 02:28 PM,technical_2034950.pdf,Ashish kumar Singh Chaudhary,Internal,Ganesh singh Noopur Gupta Pushkar singh,Ashish Singh,14-Jan-2026 02:33 PM,14-Jan-2026 02:35 PM,techsummary_2034950.pdf (348.41 KB),Finance,Bid opening summary,Ashish Singh,17-Mar-2026 03:39 PM,finance_2034950.pdf,BOQ Comparative Chart,AOC,05-Jan-2026 10:00 AM,14-Jan-2026 10:00 AM,05-Jan-2026 10:00 AM,13-Jan-2026 05:00 PM,NA ,NA ,05-Jan-2026 10:00 AM,13-Jan-2026 05:00 PM,14-Jan-2026 02:35 PM,CONSTRUCTION OF ROOFTOP RAIN WATER HARVESTING,Construction of rooftop rainwater harvesting at various buildings and blocks of Rajkiya Kanya Inter College Nakur ITI Sarsawa and Hindu Rashtriya Inter College Gangoh,As per tender document ,NA ,,Civil Works - Others,NA ,Tender,90.0,60.0,"Nakur, Sarsawa and Gangoh",247001.0,NA ,NA ,NA ,SAHARANPUR,No ,No,1.0,Bid submission date change,Date,,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,REQUIRED DOCUMENTS AS PER TENDER NOTICE,"Office of The Director Ground Water Department||Superintending Engineer Bareilly||Executive Engi, GWD Dn-Saharanpur (Hydrological)",09/EEGWD/SRE/ABHY/RWH/2025-26,2026_UPGWD_1103472_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"39,800",No,fixed,,Nil,Nil,EXECUTIVE ENGINEER,"Office of the Executive Engineer, Ground Water Department, Saharanpur, Jila Panchayat Parisar, Saharanpur",854.0,Nil,Nil,No,AOC
2,5801335,JINDAL ASSOCIATES,13-Jan-2026 12:08 PM,Rejected-AOC,3RD LOWEST,17-Mar-2026 05:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,TENDER DOCUMENT WITH AUTHORIZED SIGNATURE,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
3,5797963,M/S ANUBHAV INDIA COMPANY,11-Jan-2026 09:30 PM,Accepted-AOC,1ST LOWEST,17-Mar-2026 05:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,ADDITIONAL DOCUMENT AS PER TENDER DOCUMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
4,5798947,M/S JAINENDRA ENTERPRISES,11-Jan-2026 08:57 PM,Rejected-AOC,6TH LOWEST,17-Mar-2026 05:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BILL OF QUANTITIES,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
5,5798639,M/s Shiva Enterprises,11-Jan-2026 11:25 PM,Rejected-AOC,2ND LOWEST,17-Mar-2026 05:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
6,5801365,VRIDHHI ENTERPRISES,13-Jan-2026 11:41 AM,Rejected-AOC,4TH LOWEST,17-Mar-2026 05:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
