S.No,Bank Name,Cover No,Cover,Document Type,Description,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,Tender Document,EE,Office EE Saryu Drainage Division-2 Siddharthnagar,854.0,Nil,Nil,No,04-Feb-2026 10:00 AM,09-Feb-2026 03:00 PM,04-Feb-2026 10:00 AM,09-Feb-2026 01:00 PM,04-Feb-2026 10:00 AM ,09-Feb-2026 01:00 PM ,04-Feb-2026 10:00 AM,09-Feb-2026 01:00 PM,16-Mar-2026 12:00 PM,CLEARANCE OF JAMUAR DRAIN FROM KM. 0.000 TO KM. 16.700,CLEARANCE OF JAMUAR DRAIN FROM KM. 0.000 TO KM. 16.700,Please refer Tender documents. ,NA ,"30,46,000",Civil Works,NA ,Tender,90.0,30.0,Siddharthnagar,272153.0,NA ,NA ,NA ,Office EE Saryu Drainage Division-2 Siddharthnagar,No ,No,"3,05,000",No,fixed,,Nil,Nil,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti||SDD-2 Siddharth Nagar",02/EE/2025-26,2026_UPIDC_1111333_4,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,AOC,Dinesh Kumar Tripathi,Internal,Brinder Paswan,DINESH KUMAR TRIPATHI,16-Mar-2026 10:45 AM,16-Mar-2026 12:00 PM,techsummary_2054477.pdf (305.58 KB),Finance,FBS04,DINESH KUMAR TRIPATHI,28-Mar-2026 04:50 PM,finance_2054477.pdf,BOQ Comparative Chart,Dinesh Kumar Tripathi,Internal,Birender Paswan,DINESH KUMAR TRIPATHI,28-Mar-2026 05:11 PM,finsummary_2054477.pdf (534.29 KB),Technical,ETDS04,DINESH KUMAR TRIPATHI,16-Mar-2026 10:40 AM,technical_2054477.pdf,1,5850657,Mohammad Abdulla,09-Feb-2026 11:59 AM,Rejected-Finance,Due to Highest Rate,28-Mar-2026 05:11 PM,1.0,5852592.0,M/S NANDIKA CONSTRUCTION,INR,"1,203,288.5","U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti||SDD-2 Siddharth Nagar",2026_UPIDC_1111333_4,02/EE/2025-26,CLEARANCE OF JAMUAR DRAIN FROM KM. 0.000 TO KM. 16.700,28-Mar-2026,"INR 1,203,288.5",30.0,DINESH KUMAR TRIPATHI,28-Mar-2026 05:29 PM,aoc4.pdf (445.00 KB),AOC,AOC
,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5854862,M/S ARPNA CONSTRUCTION,09-Feb-2026 06:22 AM,Rejected-Finance,Due to Highest Rate,28-Mar-2026 05:11 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,5849547,M/S ARYA ENTERPRISES,08-Feb-2026 12:40 AM,Rejected-Finance,Due to Highest Rate,28-Mar-2026 05:11 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4,5852592,M/S NANDIKA CONSTRUCTION,09-Feb-2026 08:43 AM,Accepted-AOC,AOC,28-Mar-2026 05:30 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,5,5856106,MS VIJAYENDRA SINGH,09-Feb-2026 12:56 PM,Rejected-Finance,Due to Highest Rate,28-Mar-2026 05:11 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,6,5855141,SANTOSH SINGH CONTRACTOR,09-Feb-2026 12:23 PM,Rejected-Technical,Not Ok,16-Mar-2026 10:45 AM,,,,,,,,,,,,,,,,,AOC
