Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No.2,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.3,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.4,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
Chief Engineer Gorakhpur Zone PWD Gorakhpur UP||GORAKHPUAR CIRCLE PWD GORAKHPUR,1481/135C-GKP Circle/2019 dated 15-02-19,2019_CEGKP_316813_8,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Tender Fee and Technical Document,23-Feb-2019 12:00 PM,06-Mar-2019 03:00 PM,23-Feb-2019 12:00 PM,06-Mar-2019 12:00 PM,NA ,NA ,23-Feb-2019 12:00 PM,06-Mar-2019 12:00 PM,11-Mar-2019 12:00 PM,"4,45,000",No,fixed,,SE Gorakhpur Circle PWD Gorakhpur,Gorakhpur,1.0,Date 2,Date,,1.0,DD - Demand Draft,"2,714",Executive Engineer CD Building PWD Gorakhpur,Gorakhpur,No,Superintending Engineer,Office of the Superintending Engineer Gorakhpur Circle PWD Gorakhpur,Construction of Suresh Singh Khet to Parsaghat Link road in year 2018-19 length 1.00 km (LOT-8/9 ),Construction of Suresh Singh Khet to Parsaghat Link road in year 2018-19 length 1.00 km (LOT-8/9 ),As per MBD ,NA ,"49,00,000",Civil Works,NA ,Tender,90.0,90.0,Gorakhpur,273001.0,NA ,NA ,NA ,Gorakhpur circle PWD Gorakhpur,No ,No,Chief Engineer Gorakhpur Zone PWD Gorakhpur UP||GORAKHPUAR CIRCLE PWD GORAKHPUR,1481/135C-GKP Circle/2019 dated 15-02-19,2019_CEGKP_316813_8,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Tender Fee and Technical Document,23-Feb-2019 12:00 PM,06-Mar-2019 03:00 PM,23-Feb-2019 12:00 PM,06-Mar-2019 12:00 PM,NA ,NA ,23-Feb-2019 12:00 PM,06-Mar-2019 12:00 PM,11-Mar-2019 12:00 PM,"4,45,000",No,fixed,,SE Gorakhpur Circle PWD Gorakhpur,Gorakhpur,1.0,Date 2,Date,,1.0,DD - Demand Draft,"2,714",Executive Engineer CD Building PWD Gorakhpur,Gorakhpur,No,Superintending Engineer,Office of the Superintending Engineer Gorakhpur Circle PWD Gorakhpur,Construction of Suresh Singh Khet to Parsaghat Link road in year 2018-19 length 1.00 km (LOT-8/9 ),Construction of Suresh Singh Khet to Parsaghat Link road in year 2018-19 length 1.00 km (LOT-8/9 ),As per MBD ,NA ,"49,00,000",Civil Works,NA ,Tender,90.0,90.0,Gorakhpur,273001.0,NA ,NA ,NA ,Gorakhpur circle PWD Gorakhpur,No ,No,11-Jan-2020,"INR 3,983,425",90.0,Braj Bahadur Shrivastav,11-Jan-2020 05:35 PM,5178.pdf (409.00 KB),1.0,1161414.0,M/S MA AMBEY TRADERS,INR,"3,067,635",1.0,1161414.0,M/S MA AMBEY TRADERS,06-Mar-2019 10:57 AM,Accepted-AOC,due to 1st lowest,11-Jan-2020 05:35 PM,Finance,financial bid open by tender committee,Madan Prasad Chaurasia,24-May-2019 02:19 PM,None,BOQ Comparative Chart,Er BB Srivastav SE,Internal,,Braj Bahadur Shrivastav,11-Jan-2020 05:34 PM,finsummary_453949.pdf (408.67 KB),1.0,1161414.0,M/S MA AMBEY TRADERS,"31,13,456.54",1.0,Technical,Technical bid open by tender committee,Madan Prasad Chaurasia,06-Mar-2019 04:35 PM,None,Er. M P Chaurasia SE Gorakhpur Circle PWD Gorakhpur,Internal,,Madan Prasad Chaurasia,10-Mar-2019 04:35 PM,11-Mar-2019 12:00 PM,techsummary_453949.pdf (111.66 KB),,,
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,2.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,2.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1189097.0,M/s MURARI YADAV,05-Mar-2019 07:54 PM,Rejected-Technical,Due to not submiting relivant document as required,10-Mar-2019 04:35 PM,,,,,,,,,,,,,2.0,1166305.0,SAKSHAM TRADERS,"32,70,322.03",2.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1166305.0,SAKSHAM TRADERS,01-Mar-2019 04:11 PM,Rejected-Finance,due to higher rate,11-Jan-2020 05:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_CEGKP_316813_8,1481/135C-GKP Circle/2019 dated 15-02-19,Construction of Suresh Singh Khet to Parsaghat Link road in year 2018-19 length 1.00 km (LOT-8/9 )
