Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No.2,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.3,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.4,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
Construction and Design Services UP Jal Nigam||C.G.M. (II) Noida||G.M. (09) Noida||Unit-17 Mathura,1453/m-14/35 dT 27.11.2019,2019_UPCDS_408281_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,BID DOCUMENT,28-Nov-2019 09:00 AM,17-Dec-2019 12:30 PM,28-Nov-2019 10:00 AM,17-Dec-2019 12:00 PM,NA ,NA ,02-Dec-2019 12:00 PM,17-Dec-2019 12:00 PM,01-Jan-2020 04:30 PM,"1,71,000",No,fixed,,AS PER NIT,MATHURA,1.0,Extension of Dates,Date,,1.0,RTGS - RTGS Payment,"5,900",AS PER NIT,MATHURA,No,PROJECT MANAGER,OFFICE OF THE PROJECT MANAGER C AND D S UNIT 17 MATHURA,"Construction of RCC DRAIN AT DHOLI PYAU, MATHURA","Construction of RCC Drain from DTDC Office (Opp. B.S.A. Office) to existing Drain near Temple in Dholi Pyau, Mathura",AS PER NIT ,NA ,"85,26,629",Civil Works - Others,RCC DRAIN ,Tender,120.0,300.0,DHOLI PYAU MATHURA,281001.0,NA ,NA ,NA ,MATHURA,No ,No,Construction and Design Services UP Jal Nigam||C.G.M. (II) Noida||G.M. (09) Noida||Unit-17 Mathura,1453/m-14/35 dT 27.11.2019,2019_UPCDS_408281_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,BID DOCUMENT,28-Nov-2019 09:00 AM,17-Dec-2019 12:30 PM,28-Nov-2019 10:00 AM,17-Dec-2019 12:00 PM,NA ,NA ,02-Dec-2019 12:00 PM,17-Dec-2019 12:00 PM,01-Jan-2020 04:30 PM,"1,71,000",No,fixed,,AS PER NIT,MATHURA,1.0,Extension of Dates,Date,,1.0,RTGS - RTGS Payment,"5,900",AS PER NIT,MATHURA,No,PROJECT MANAGER,OFFICE OF THE PROJECT MANAGER C AND D S UNIT 17 MATHURA,"Construction of RCC DRAIN AT DHOLI PYAU, MATHURA","Construction of RCC Drain from DTDC Office (Opp. B.S.A. Office) to existing Drain near Temple in Dholi Pyau, Mathura",AS PER NIT ,NA ,"85,26,629",Civil Works - Others,RCC DRAIN ,Tender,120.0,300.0,DHOLI PYAU MATHURA,281001.0,NA ,NA ,NA ,MATHURA,No ,No,23-Jan-2020,"INR 5,838,000",300.0,Chhatar Singh,23-Jan-2020 05:09 PM,LOADHOLIPYAU.pdf (7048.00 KB),M.G. CONSTRUCTION,1.0,1503303.0,M.G. CONSTRUCTION,INR,58.38,1.0,1505535.0,KRISHNA ASSOCIATES,17-Dec-2019 11:46 AM,Rejected-Technical,Not Admitted,30-Dec-2019 03:12 PM,Finance,All of above 06 bidders are eligible for financial bid and bid submitted by M/s M G Const. is L-1,Chhatar Singh,01-Jan-2020 04:50 PM,finance_594799.pdf,BOQ Comparative Chart,CHIEF GENERAL MANAGER,Internal,"GENERAL MANAGER, PROJECT MANAGER, UNIT ACCOUNTANT",Chhatar Singh,23-Jan-2025 06:06 PM,finsummary_594799.pdf (7048.02 KB),1.0,1502377.0,m/s anuragagarwal,75.12,L3,Technical,10 Bidders Participated in this Bid. Result of Technical Evaluation will be uploaded later on.,Chhatar Singh,17-Dec-2019 04:43 PM,technical_594799.pdf,CGM1,Internal,"GM-09, Project Manager, Unit Accountant",Chhatar Singh,30-Dec-2019 03:12 PM,01-Jan-2020 04:30 PM,techsummary_594799.pdf (1604.51 KB),,,
,,,,,,,,,,,,,,,,.xls,CAPABILITY STATEMENT,,,,,,,,,,,,,,,,2.0,TYPOGRAPHICAL ERRORS,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,CAPABILITY STATEMENT,,,,,,,,,,,,,,,,2.0,TYPOGRAPHICAL ERRORS,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1502779.0,MAHATRU BUILDTAK,16-Dec-2019 11:16 AM,Rejected-Finance,QUOTED RATED ARE NOT L1,23-Jan-2020 05:07 PM,,,,,,,,,,,,,2.0,1502779.0,MAHATRU BUILDTAK,79.48,L5,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,.pdf,NIT DOCUMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,NIT DOCUMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1503614.0,Manoj Kumar,15-Dec-2019 06:55 PM,Rejected-Technical,Not Admitted,30-Dec-2019 03:12 PM,,,,,,,,,,,,,3.0,1502921.0,M/S AMIT CONSTRUCTION,81.01,L6,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ DOCUMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ DOCUMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1503303.0,M.G. CONSTRUCTION,17-Dec-2019 11:00 AM,Accepted-AOC,QUOTED RATED ARE L1,23-Jan-2020 05:09 PM,,,,,,,,,,,,,4.0,1503303.0,M.G. CONSTRUCTION,58.38,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1502921.0,M/S AMIT CONSTRUCTION,14-Dec-2019 05:07 PM,Rejected-Finance,QUOTED RATED ARE NOT L1,23-Jan-2020 05:07 PM,,,,,,,,,,,,,5.0,1504000.0,M/s B.N. Goel and Co.,75.51,L4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1502377.0,m/s anuragagarwal,14-Dec-2019 10:42 AM,Rejected-Finance,QUOTED RATED ARE NOT L1,23-Jan-2020 05:07 PM,,,,,,,,,,,,,6.0,1504153.0,M/S DURG PAL SINGH,72.39,L2,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1504000.0,M/s B.N. Goel and Co.,16-Dec-2019 11:41 AM,Rejected-Finance,QUOTED RATED ARE NOT L1,23-Jan-2020 05:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,1504153.0,M/S DURG PAL SINGH,16-Dec-2019 11:54 AM,Rejected-Finance,QUOTED RATED ARE NOT L1,23-Jan-2020 05:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,1503963.0,M/S MILLENNIUM BUILD-CON,16-Dec-2019 09:43 AM,Rejected-Technical,Not Admitted,30-Dec-2019 03:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,1503927.0,RAKESH KUMAR UPADHYAY,16-Dec-2019 09:32 AM,Rejected-Technical,Not Admitted,30-Dec-2019 03:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
