Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.3,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle, Bulandshahar||MGCCD-4, Amroha",03/EE/19-20 LOT 9,2019_UPIDC_413223_2,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,NIT,17-Dec-2019 09:00 AM,23-Dec-2019 03:30 PM,17-Dec-2019 09:00 AM,23-Dec-2019 03:00 PM,17-Dec-2019 09:00 AM ,23-Dec-2019 09:00 AM ,17-Dec-2019 09:00 AM,23-Dec-2019 03:00 PM,28-Dec-2019 04:00 PM,"80,000",Yes,percentage,2.0%,EEMGCCD4,AMROHA,1.0,FDR - Fixed Deposit,944.0,EEMGCCD4 AMROHA,AMROHA,No,EE,"Executive Engineeer, Madhya Ganaga Canal Construction Division - 4, Amroha",CONSTRUCTION OF BRANCH CANAL AT KM 22.000 TO 23.700 OF OF BEHJOI BRANCH UNDER MADHYA GANGA CANAL PROJECT STAGE-II IN DIST - AMROHA,CONSTRUCTION OF BRANCH CANAL AT KM 22.000 TO 23.700 OF OF BEHJOI BRANCH UNDER MADHYA GANGA CANAL PROJECT STAGE-II IN DIST - AMROHA,Please refer Tender documents. ,NA ,"40,00,000",Civil Works - Canal,canal construction ,Rate Contract,90.0,NA ,AMROHA,244221.0,NA ,NA ,NA ,MGCCD4 AMROHA,No ,No,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle, Bulandshahar||MGCCD-4, Amroha",03/EE/19-20 LOT 9,2019_UPIDC_413223_2,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,NIT,17-Dec-2019 09:00 AM,23-Dec-2019 03:30 PM,17-Dec-2019 09:00 AM,23-Dec-2019 03:00 PM,17-Dec-2019 09:00 AM ,23-Dec-2019 09:00 AM ,17-Dec-2019 09:00 AM,23-Dec-2019 03:00 PM,28-Dec-2019 04:00 PM,"80,000",Yes,percentage,2.0%,EEMGCCD4,AMROHA,1.0,FDR - Fixed Deposit,944.0,EEMGCCD4 AMROHA,AMROHA,No,EE,"Executive Engineeer, Madhya Ganaga Canal Construction Division - 4, Amroha",CONSTRUCTION OF BRANCH CANAL AT KM 22.000 TO 23.700 OF OF BEHJOI BRANCH UNDER MADHYA GANGA CANAL PROJECT STAGE-II IN DIST - AMROHA,CONSTRUCTION OF BRANCH CANAL AT KM 22.000 TO 23.700 OF OF BEHJOI BRANCH UNDER MADHYA GANGA CANAL PROJECT STAGE-II IN DIST - AMROHA,Please refer Tender documents. ,NA ,"40,00,000",Civil Works - Canal,canal construction ,Rate Contract,90.0,NA ,AMROHA,244221.0,NA ,NA ,NA ,MGCCD4 AMROHA,No ,No,10-Jan-2020,"INR 2,057,740",90.0,ajay singh,18-Jan-2020 11:44 AM,L9AOC.pdf (260.00 KB),BIDDER IS L1 AS PER BOQ,1.0,1512818.0,SIDDHU ENTERPRISES,INR,"2,057,740",1.0,1506420.0,AJAY PAL SINGH CONTRACTOR,17-Dec-2019 09:23 PM,Rejected-AOC,Accepted,18-Jan-2020 11:44 AM,Finance,FINANCIAL BID OPEN,ajay singh,28-Dec-2019 05:18 PM,finance_603999.pdf,BOQ Comparative Chart,AP SINGH,Internal,MANOJ RAO,ajay singh,10-Jan-2020 05:19 PM,finsummary_603999.pdf (668.69 KB),1.0,1506420.0,AJAY PAL SINGH CONTRACTOR,"30,19,052.00",L10,Technical,TECHNICIAL BID OPEN,ajay singh,28-Dec-2019 02:30 PM,technical_603999.pdf,AP SINGH,Internal,MANOJ RAO,ajay singh,28-Dec-2019 03:52 PM,28-Dec-2019 04:00 PM,techsummary_603999.pdf (668.69 KB),,,
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1507419.0,MA AND SONS,18-Dec-2019 01:54 PM,Rejected-AOC,Accepted,18-Jan-2020 11:44 AM,,,,,,,,,,,,,2.0,1506500.0,SUNIL SINGH RATHORE,"22,11,992.00",L2,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1507827.0,Mahesh Chandra Sharma,23-Dec-2019 11:43 AM,Rejected-AOC,Accepted,18-Jan-2020 11:44 AM,,,,,,,,,,,,,3.0,1506579.0,M/S JAMEEL CONTRACTOR,"33,47,956.00",L12,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1509389.0,MANOJ CHAUDHARY,22-Dec-2019 01:06 PM,Rejected-AOC,Accepted,18-Jan-2020 11:44 AM,,,,,,,,,,,,,4.0,1506623.0,M/S AZAM KHAN CONTRACTOR,"30,95,316.00",L11,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1513625.0,M/S AJAY KUMAR CONTRACTOR,23-Dec-2019 04:44 AM,Rejected-AOC,Accepted,18-Jan-2020 11:44 AM,,,,,,,,,,,,,5.0,1506725.0,Shah Alam Contractor,"29,19,772.00",L9,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1513702.0,M/S ALI ENTERPRISES,23-Dec-2019 02:30 PM,Rejected-AOC,Accepted,18-Jan-2020 11:44 AM,,,,,,,,,,,,,6.0,1506812.0,m/s riyazul hasan contractor,"28,21,671.00",L7,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1506623.0,M/S AZAM KHAN CONTRACTOR,17-Dec-2019 11:24 PM,Rejected-AOC,Accepted,18-Jan-2020 11:44 AM,,,,,,,,,,,,,7.0,1507419.0,MA AND SONS,"28,60,040.00",L8,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,1506579.0,M/S JAMEEL CONTRACTOR,17-Dec-2019 10:28 PM,Rejected-AOC,Accepted,18-Jan-2020 11:44 AM,,,,,,,,,,,,,8.0,1507827.0,Mahesh Chandra Sharma,"24,79,974.00",L3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,1506812.0,m/s riyazul hasan contractor,18-Dec-2019 06:51 AM,Rejected-AOC,Accepted,18-Jan-2020 11:44 AM,,,,,,,,,,,,,9.0,1509389.0,MANOJ CHAUDHARY,"27,91,384.00",L5,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,1506725.0,Shah Alam Contractor,18-Dec-2019 12:16 AM,Rejected-AOC,Accepted,18-Jan-2020 11:44 AM,,,,,,,,,,,,,10.0,1512818.0,SIDDHU ENTERPRISES,"20,57,740.00",L1,,,,,,,,,,,,,,,
